u_id,p_id,ncf_score
이현구,a11,0.0
이현구,c613,0.0
이현구,c23,0.0
이현구,f1414,0.0
이현구,e80,0.0
이현구,f1412,0.0
이현구,b122,0.0
이현구,g64,0.0
이현구,b1511,0.0
이현구,g30,0.0
이현구,g90,0.0
이현구,f184,0.0
이현구,a32,0.0
이현구,f170,0.0
이현구,f2410,0.0
이현구,e69,0.0
이현구,e67,0.0
이현구,g63,0.0
이현구,a35,0.0
이현구,f177,0.0
이현구,f183,0.0
이현구,b147,0.0
이현구,f148,0.0
이현구,c38,0.0
이현구,f2212,0.0
이현구,a92,0.0
이현구,b114,0.0
이현구,a59,0.0
이현구,b310,0.0
이현구,e34,0.0
이현구,c62,0.0
이현구,a105,0.0
이현구,a50,0.0
이현구,f112,0.0
이현구,e33,0.0
이현구,c1110,0.0
이현구,c91,0.0
이현구,b910,0.0
이현구,g37,0.0
이현구,d210,0.0
이현구,f311,0.0
이현구,b321,0.0
이현구,b113,0.0
이현구,f2613,0.0
이현구,c1712,0.0
이현구,e87,0.0
이현구,c13,0.0
이현구,b198,0.0
이현구,g77,0.0
이현구,a510,0.0
이현구,e45,2.9802322387695312e-08
이현구,c411,0.0
이현구,f163,0.0
이현구,a21,3.5762786865234375e-07
이현구,f197,0.0
이현구,e93,0.0
이현구,g613,0.0
이현구,b153,0.0
이현구,a28,0.0
이현구,a17,0.0
이현구,c25,0.0
이현구,g41,0.0
이현구,g1210,0.0
이현구,a26,0.0
이현구,f164,0.0
이현구,g284,0.0
이현구,c14,0.0
이현구,b512,0.0
이현구,e94,0.0
이현구,f710,0.0
이현구,f2614,0.0
이현구,e60,0.0
이현구,f146,0.0
이현구,c36,0.0
이현구,g99,0.0
이현구,g299,0.0
이현구,f179,0.0
이현구,e89,0.0
이현구,a19,0.0
이현구,g84,0.0
이현구,f1611,0.0
이현구,f190,0.0
이현구,g33,0.0
이현구,a108,0.0
이현구,e39,0.0
이현구,723,0.0
이현구,441,0.0
이현구,1466,0.0
이현구,1314,0.0
이현구,870,0.0
이현구,30,0.0
이현구,657,0.0
이현구,119,0.0
이현구,247,0.0
이현구,333,0.0
이현구,535,0.0
이현구,509,0.0
이현구,279,0.0
이현구,245,0.0
이현구,251,0.0
이현구,537,0.0
이현구,709,0.0
이현구,455,0.0
이현구,454,0.0
이현구,1259,0.0
이현구,246,0.0
이현구,929,0.0
이현구,732,0.0
이현구,281,0.0
이현구,295,0.0
이현구,242,0.0
이현구,508,0.0
이현구,534,0.0
이현구,520,0.0
이현구,326,0.0
이현구,291,0.0
이현구,911,0.0
이현구,1249,0.0
이현구,1275,0.0
이현구,118,0.0
이현구,124,0.0
이현구,130,0.0
이현구,1510,0.0
이현구,1276,0.0
이현구,1262,0.0
이현구,300,0.0
이현구,705,0.0
이현구,922,0.0
이현구,117,0.0
이현구,103,0.0
이현구,856,0.0
이현구,467,0.0
이현구,499,0.0
이현구,472,0.0
이현구,32,0.0
이현구,880,0.0
이현구,102,0.0
이현구,1482,0.0
이현구,116,0.0
이현구,738,0.0
이현구,704,0.0
이현구,248,0.0
이현구,275,0.0
이현구,513,0.0
이현구,507,0.0
이현구,278,0.0
이현구,872,0.0
이현구,26,0.0
이현구,457,0.0
이현구,1128,0.0
이현구,456,0.0
이현구,330,0.0
이현구,1465,0.0
이현구,1303,0.0
이현구,27,0.0
이현구,126,0.0
이현구,1277,0.0
이현구,907,0.0
이현구,708,0.0
이현구,522,0.0
이현구,244,0.0
이현구,1265,0.0
이현구,134,0.0
이현구,387,0.0
이현구,1162,0.0
이현구,3,0.0
이현구,45,0.0
이현구,1361,0.0
이현구,79,0.0
이현구,420,0.0
이현구,1163,0.0
이현구,384,0.0
이현구,421,0.0
이현구,92,0.0
이현구,347,0.0
이현구,78,0.0
이현구,1360,0.0
이현구,804,0.0
이현구,810,0.0
이현구,2,0.0
이현구,964,0.0
이현구,86,0.0
이현구,795,0.0
이현구,108,0.0
이현구,754,0.0
이현구,422,0.0
이현구,378,0.0
이현구,53,0.0
이현구,47,0.0
이현구,152,0.0
이현구,84,0.0
이현구,967,0.0
이현구,768,0.0
이현구,959,0.0
이현구,595,0.0
이현구,224,0.0
이현구,230,0.0
이현구,218,0.0
이현구,554,0.0
이현구,583,0.0
이현구,597,0.0
이현구,757,0.0
이현구,743,0.0
이현구,596,0.0
이현구,323,0.0
이현구,280,0.0
이현구,928,0.0
이현구,135,0.0
이현구,109,0.0
이현구,690,0.0
이현구,20,0.0
이현구,874,0.0
이현구,445,0.0
이현구,233,0.0
이현구,478,0.0
이현구,322,0.0
이현구,875,0.0
이현구,849,0.0
이현구,691,0.0
이현구,685,0.0
이현구,1477,0.0
이현구,241,0.0
이현구,533,0.0
이현구,296,0.0
이현구,1500,0.0
이현구,240,0.0
이현구,268,0.0
이현구,283,0.0
이현구,136,0.0
이현구,644,0.0
이현구,687,0.0
이현구,37,0.0
이현구,23,0.0
이현구,491,0.0
이현구,1138,0.0
이현구,309,0.0
이현구,453,0.0
이현구,862,0.0
이현구,36,0.0
이현구,686,0.0
이현구,276,0.0
이현구,510,0.0
이현구,504,0.0
이현구,589,0.0
이현구,764,0.0
이현구,770,0.0
이현구,572,0.0
이현구,238,0.0
이현구,210,0.0
이현구,562,0.0
이현구,204,0.0
이현구,953,0.0
이현구,1227,0.0
이현구,1380,0.0
이현구,833,0.0
이현구,1357,0.0
이현구,1431,0.0
이현구,364,0.0
이현구,1169,0.0
이현구,365,0.0
이현구,994,0.0
이현구,957,0.0
이현구,538,0.0
이현구,1434,0.0
이현구,217,0.0
이현구,215,0.0
이현구,567,0.0
이현구,598,0.0
이현구,981,0.0
이현구,163,0.0
이현구,605,0.0
이현구,76,0.0
이현구,162,0.0
이현구,1187,0.0
이현구,413,0.0
이현구,349,0.0
이현구,412,0.0
이현구,406,0.0
이현구,360,0.0
이현구,1384,0.0
이현구,403,0.0
이현구,359,0.0
이현구,8,0.0
이현구,1355,0.0
이현구,1354,0.0
이현구,58,0.0
이현구,429,0.0
이현구,1157,0.0
이현구,400,0.0
이현구,1180,0.0
이현구,428,0.0
이현구,825,0.0
이현구,66,0.0
이현구,65,0.0
이현구,602,0.0
이현구,170,0.0
이현구,945,0.0
이현구,776,0.0
이현구,574,0.0
이현구,206,0.0
이현구,1340,0.0
이현구,64,0.0
이현구,1368,0.0
이현구,603,0.0
이현구,1381,0.0
이현구,601,0.0
이현구,167,0.0
이현구,775,0.0
이현구,985,0.0
이현구,588,0.0
이현구,211,0.0
이현구,239,0.0
이현구,207,0.0
이현구,575,0.0
이현구,763,0.0
이현구,777,0.0
이현구,159,0.0
이현구,617,0.0
이현구,165,0.0
이현구,767,0.0
이현구,773,0.0
이현구,1218,0.0
이현구,703,0.0
이현구,1250,0.0
이현구,707,0.0
이현구,713,0.0
이현구,539,0.0
이현구,277,0.0
이현구,511,0.0
이현구,298,0.0
이현구,924,0.0
이현구,475,0.0
이현구,1240,0.0
이현구,1254,0.0
이현구,139,0.0
이현구,105,0.0
이현구,1485,0.0
이현구,850,0.0
이현구,461,0.0
이현구,115,0.0
이현구,897,0.0
이현구,129,0.0
이현구,28,0.0
이현구,712,0.0
이현구,706,0.0
이현구,114,0.0
이현구,672,0.0
이현구,128,0.0
이현구,869,0.0
이현구,699,0.0
이현구,316,0.0
이현구,458,0.0
이현구,1126,0.0
이현구,1132,0.0
이현구,459,0.0
이현구,471,0.0
이현구,303,0.0
이현구,1324,0.0
이현구,313,0.0
이현구,851,0.0
이현구,808,0.0
이현구,799,0.0
이현구,107,0.0
이현구,113,0.0
이현구,1256,0.0
이현구,701,0.0
이현구,271,0.0
이현구,503,0.0
이현구,265,0.0
이현구,606,0.0
이현구,11,0.0
이현구,1345,0.0
이현구,809,0.0
이현구,1437,0.0
이현구,61,0.0
이현구,439,0.0
이현구,377,0.0
이현구,74,0.0
이현구,12,0.0
이현구,852,0.0
이현구,1478,0.0
이현구,339,0.0
이현구,1484,0.0
이현구,110,0.0
이현구,662,0.0
이현구,931,0.0
이현구,702,0.0
이현구,500,0.0
이현구,728,0.0
이현구,700,0.0
이현구,927,0.0
이현구,1257,0.0
이현구,1243,0.0
이현구,648,0.0
이현구,112,0.0
이현구,106,0.0
이현구,311,0.0
이현구,436,0.0
이현구,1161,0.0
이현구,d213,0.0
이현구,g217,0.0
이현구,a46,0.0
이현구,a113,0.0
이현구,c74,0.0
이현구,g210,0.0
이현구,e311,0.0
이현구,a79,0.0
이현구,b301,0.0
이현구,a114,0.0
이현구,g10,0.0
이현구,c73,0.0
이현구,g1410,0.0
이현구,a41,0.0
이현구,e25,0.0
이현구,g17,0.0
이현구,g28,0.0
이현구,c18,0.0
이현구,e22,0.0
이현구,f1812,0.0
이현구,g414,0.0
이현구,f135,0.0
이현구,g221,0.0
이현구,e112,0.0
이현구,c211,0.0
이현구,g21,0.0
이현구,c45,0.0
이현구,a77,0.0
이현구,a310,0.0
이현구,a48,0.0
이현구,c89,0.0
이현구,a70,0.0
이현구,f132,0.0
이현구,c42,0.0
이현구,g26,0.0
이현구,e14,0.0
이현구,a84,0.0
이현구,g19,0.0
이현구,f168,0.0
이현구,f1410,0.0
이현구,g243,0.0
이현구,c413,0.0
이현구,f1614,0.0
이현구,g81,0.0
이현구,g611,0.0
이현구,b151,0.0
이현구,a512,0.0
이현구,e47,0.0
이현구,f161,0.0
이현구,a23,0.0
이현구,a15,0.0
이현구,c11,0.0
이현구,f221,0.0
이현구,d112,0.0
이현구,g135,0.0
이현구,f38,0.0
이현구,g132,0.0
이현구,f2110,0.0
이현구,e710,0.0
이현구,b2914,0.0
이현구,f192,0.0
이현구,f1613,0.0
이현구,c27,0.0
이현구,g43,0.0
이현구,e71,0.0
이현구,b193,0.0
이현구,e49,0.0
이현구,e76,0.0
이현구,b194,0.0
이현구,c20,0.0
이현구,a12,0.0
이현구,c29,0.0
이현구,b2913,0.0
이현구,c16,0.0
이현구,f166,0.0
이현구,c414,0.0
이현구,a24,0.0
이현구,f1411,0.0
이현구,e84,0.0
이현구,1160,0.0
이현구,f133,0.0
이현구,c810,0.0
이현구,e114,0.0
이현구,a85,0.0
이현구,b2713,0.0
이현구,c43,0.0
이현구,g1612,0.0
이현구,a71,0.0
이현구,f1813,0.0
이현구,a47,0.0
이현구,g18,0.0
이현구,c210,0.0
이현구,a76,0.0
이현구,a311,0.0
이현구,f134,0.0
이현구,c44,0.0
이현구,a82,0.0
이현구,a911,0.0
이현구,c75,0.0
이현구,g42,0.0
이현구,e24,0.0
이현구,g34,0.0
이현구,f312,0.0
이현구,g2414,0.0
이현구,b110,0.0
이현구,a40,0.0
이현구,a115,0.0
이현구,c72,0.0
이현구,b132,0.0
이현구,a112,0.0
이현구,g216,0.0
이현구,g29,0.0
이현구,g229,0.0
이현구,c81,0.0
이현구,g211,0.0
이현구,e310,0.0
이현구,e23,0.0
이현구,e113,0.0
이현구,b104,0.0
이현구,e910,0.0
이현구,b195,0.0
이현구,a514,0.0
이현구,e48,0.0
이현구,e83,0.0
이현구,g413,0.0
이현구,g45,0.0
이현구,e77,0.0
이현구,a710,0.0
이현구,a13,0.0
이현구,g811,0.0
이현구,c21,0.0
이현구,f169,0.0
이현구,c19,0.0
이현구,g89,0.0
이현구,b159,0.0
이현구,a14,0.0
이현구,e70,0.0
이현구,g287,0.0
이현구,c17,0.0
이현구,a25,0.0
이현구,f1612,0.0
이현구,g1814,0.0
이현구,e79,0.0
이현구,e46,0.0
이현구,a513,0.0
이현구,c10,0.0
이현구,c412,0.0
이현구,f160,0.0
이현구,a22,0.0
이현구,f194,0.0
이현구,e711,0.0
이현구,b150,0.0
이현구,g80,0.0
이현구,b2912,0.0
이현구,g87,0.0
이현구,f193,0.0
이현구,f226,0.0
이현구,c1812,0.0
이현구,f219,0.0
이현구,785,0.0
이현구,7,0.0
이현구,55,0.0
이현구,82,0.0
이현구,168,0.0
이현구,154,0.0
이현구,1239,0.0
이현구,791,0.0
이현구,593,0.0
이현구,1167,0.0
이현구,578,0.0
이현구,222,0.0
이현구,552,0.0
이현구,234,0.0
이현구,220,0.0
이현구,778,0.0
이현구,793,0.0
이현구,342,0.0
이현구,380,0.0
이현구,f210,0.0
이현구,83,0.0
이현구,237,0.0
이현구,551,0.0
이현구,747,0.0
이현구,784,0.0
이현구,948,0.0
이현구,790,0.0
이현구,169,0.0
이현구,68,0.0
이현구,419,0.0
이현구,828,0.0
이현구,6,0.0
이현구,54,0.0
이현구,1358,0.0
이현구,814,0.0
이현구,357,0.0
이현구,1199,0.0
이현구,156,0.0
이현구,618,0.0
이현구,1398,0.0
이현구,769,0.0
이현구,221,0.0
이현구,547,0.0
이현구,553,0.0
이현구,235,0.0
이현구,219,0.0
이현구,225,0.0
이현구,580,0.0
이현구,782,0.0
이현구,1367,0.0
이현구,85,0.0
이현구,153,0.0
이현구,635,0.0
이현구,0,0.0
이현구,812,0.0
이현구,1362,0.0
이현구,345,0.0
이현구,590,0.0
이현구,792,0.0
이현구,786,0.0
이현구,976,0.0
이현구,1429,0.0
이현구,340,0.0
이현구,368,0.0
이현구,383,0.0
이현구,382,0.0
이현구,369,0.0
이현구,433,0.0
이현구,427,0.0
이현구,341,0.0
이현구,816,0.0
이현구,4,0.0
이현구,1428,0.0
이현구,194,0.0
이현구,81,0.0
이현구,631,0.0
이현구,223,0.0
이현구,b1213,0.0
이현구,f414,0.0
이현구,f272,0.0
이현구,f62,0.0
이현구,f412,0.0
이현구,c160,0.0
이현구,c169,0.0
이현구,b414,0.0
이현구,c1613,0.0
이현구,f2712,0.0
이현구,b30,0.0
이현구,b54,0.0
이현구,b37,0.0
이현구,f611,0.0
이현구,c1614,0.0
이현구,f281,0.0
이현구,g161,0.0
이현구,b1411,0.0
이현구,f30,0.0
이현구,f244,0.0
이현구,c194,0.0
이현구,a1010,0.0
이현구,b39,0.0
이현구,b52,0.0
이현구,f2314,0.0
이현구,f36,0.0
이현구,b99,0.0
이현구,f31,0.0
이현구,c133,0.0
이현구,f2313,0.0
이현구,f217,0.0
이현구,f228,0.0
이현구,c167,0.0
이현구,f243,0.0
이현구,g2313,0.0
이현구,c193,0.0
이현구,f91,0.0
이현구,c1410,0.0
이현구,f216,0.0
이현구,f2312,0.0
이현구,c166,0.0
이현구,f245,0.0
이현구,c168,0.0
이현구,b31,0.0
이현구,b1010,0.0
이현구,g193,0.0
이현구,g167,0.0
이현구,c1612,0.0
이현구,b1214,0.0
이현구,c161,0.0
이현구,f211,0.0
이현구,f413,0.0
이현구,f63,0.0
이현구,f97,0.0
이현구,g169,0.0
이현구,c1411,0.0
이현구,c192,0.0
이현구,b3312,0.0
이현구,f2714,0.0
이현구,f610,0.0
이현구,b36,0.0
이현구,f274,0.0
이현구,f37,0.0
이현구,b98,0.0
이현구,b810,0.0
이현구,d114,0.0
이현구,f2111,0.0
이현구,f227,0.0
이현구,g133,0.0
이현구,f218,0.0
이현구,b210,0.0
이현구,b96,0.0
이현구,f220,0.0
이현구,c1814,0.0
이현구,f39,0.0
이현구,f811,0.0
이현구,b412,0.0
이현구,f239,0.0
혜지니,f211,0.0
혜지니,b78,0.0
혜지니,f312,0.0
혜지니,g34,0.0
혜지니,g410,0.0
혜지니,e311,0.0
혜지니,c1410,0.0
혜지니,1428,0.0
혜지니,1167,0.0
혜지니,79,0.0
혜지니,f226,0.0
혜지니,e48,0.0
혜지니,a512,0.0
혜지니,a213,0.0
혜지니,g135,0.0
혜지니,f213,0.0
혜지니,e23,0.0
혜지니,a70,0.0
혜지니,f714,0.0
혜지니,b41,1.6182661056518555e-05
혜지니,f32,0.0
혜지니,b59,0.0
혜지니,e62,0.0
혜지니,e811,0.0
혜지니,e70,0.0
혜지니,870,0.0
혜지니,345,0.0
혜지니,596,0.0
혜지니,513,2.9802322387695312e-08
혜지니,b3311,0.0003682374954223633
혜지니,239,0.0
혜지니,c69,0.0
혜지니,134,0.0
혜지니,c1411,0.0
혜지니,c1612,0.0
혜지니,230,4.738569259643555e-06
혜지니,769,0.0
혜지니,g224,0.0
혜지니,a18,0.0
혜지니,f413,0.0
혜지니,554,0.0
혜지니,g26,0.0
혜지니,g1814,0.0
혜지니,210,0.0
혜지니,23,2.562999725341797e-06
혜지니,e36,0.0
혜지니,b155,0.0
혜지니,851,0.0
혜지니,e711,0.0
혜지니,f2413,0.0
혜지니,f2213,0.0
혜지니,234,0.0
혜지니,b3211,1.1920928955078125e-07
혜지니,1126,0.0
혜지니,e74,0.0
혜지니,129,0.0
혜지니,c165,0.0
혜지니,1465,0.0
혜지니,113,1.4901161193847656e-07
혜지니,f190,0.0
혜지니,f198,0.0
혜지니,1398,2.086162567138672e-07
혜지니,b1311,0.0
혜지니,c411,0.0
혜지니,85,0.0
혜지니,f78,8.755922317504883e-05
혜지니,g1313,0.0
혜지니,f1812,0.0
혜지니,g81,0.0
혜지니,f1811,0.0
혜지니,b113,5.960464477539063e-08
혜지니,f712,3.8743019104003906e-07
혜지니,1138,0.0
혜지니,g284,0.0051448047161102295
혜지니,g1410,0.0
혜지니,412,0.0
혜지니,c73,0.0
혜지니,135,0.0
혜지니,1485,0.0
혜지니,c75,0.0
혜지니,a90,1.7583370208740234e-06
혜지니,f2614,0.0
혜지니,f1911,0.0
혜지니,c168,0.0
혜지니,e612,0.0
혜지니,f2211,7.152557373046875e-07
혜지니,872,0.0
혜지니,c1614,5.960464477539063e-08
혜지니,804,0.0
혜지니,g1211,5.8710575103759766e-06
혜지니,c413,0.0
혜지니,e76,0.0
혜지니,c197,0.0
혜지니,a713,0.0
혜지니,e96,0.0
혜지니,115,0.0
혜지니,c18,0.0
혜지니,644,2.9802322387695312e-08
혜지니,369,8.940696716308594e-08
혜지니,897,0.0
혜지니,928,0.0
혜지니,510,0.0
혜지니,816,0.0
혜지니,1262,0.0
혜지니,e211,0.0
혜지니,265,0.0
혜지니,606,0.0
혜지니,1510,0.0
혜지니,f216,0.0
혜지니,a76,0.0
혜지니,f132,0.0006156861782073975
혜지니,767,0.0
혜지니,c93,3.2782554626464844e-07
혜지니,1360,6.496906280517578e-06
혜지니,g28,0.0
혜지니,g313,0.0
혜지니,1259,0.0
혜지니,b1412,0.0
혜지니,b101,0.0
혜지니,a311,0.0
혜지니,732,0.0
혜지니,808,0.0
혜지니,f1410,0.0
혜지니,g29,0.0
혜지니,c1812,0.0
혜지니,g45,0.0
혜지니,g210,1.7881393432617188e-07
혜지니,590,0.0
혜지니,b52,0.0
혜지니,159,0.0
혜지니,c212,0.0
혜지니,b312,0.0
혜지니,773,0.0
혜지니,f711,0.0
혜지니,a20,0.0
혜지니,828,0.0
혜지니,114,3.552436828613281e-05
혜지니,a214,0.0
혜지니,782,0.0
혜지니,237,0.0
혜지니,f1612,0.0
혜지니,e49,0.0
혜지니,a912,0.0
혜지니,b36,1.1920928955078125e-07
혜지니,b121,0.0
혜지니,f267,0.0
혜지니,c71,0.0
혜지니,662,7.152557373046875e-07
혜지니,2,1.4901161193847656e-07
혜지니,365,0.0
혜지니,e713,0.0
혜지니,f181,0.0
혜지니,c810,0.0
혜지니,924,6.258487701416016e-07
혜지니,g213,2.9802322387695312e-08
혜지니,275,0.0
혜지니,g191,0.0
혜지니,a108,0.0
혜지니,f29,0.0
혜지니,775,0.0
혜지니,b39,0.0
혜지니,d212,0.0
혜지니,770,2.175569534301758e-06
혜지니,631,0.0
혜지니,a40,1.4901161193847656e-07
혜지니,a16,2.682209014892578e-07
혜지니,a911,0.0
혜지니,f2111,1.2516975402832031e-06
혜지니,1169,0.0
혜지니,433,0.0
혜지니,117,0.0
혜지니,b321,0.0
혜지니,g117,1.4901161193847656e-06
혜지니,a46,0.0
혜지니,b3014,0.0
혜지니,e114,5.662441253662109e-07
혜지니,169,6.258487701416016e-07
혜지니,g90,1.1175870895385742e-05
혜지니,b2014,0.0003120005130767822
혜지니,g128,6.556510925292969e-07
혜지니,f1614,0.0
혜지니,207,0.0
혜지니,298,0.0
혜지니,c32,8.940696716308594e-08
혜지니,b193,0.0
혜지니,c133,9.447336196899414e-06
혜지니,e310,0.0
혜지니,e314,0.0
혜지니,c23,0.0
혜지니,300,0.0
혜지니,c76,2.086162567138672e-06
혜지니,110,0.0
혜지니,a314,0.0
혜지니,b24,0.0
혜지니,687,0.0
혜지니,c167,0.0
혜지니,f260,0.0
혜지니,g42,0.0
혜지니,f2712,0.0
혜지니,a93,0.0
혜지니,g80,0.0
혜지니,507,2.9802322387695312e-08
혜지니,1355,5.960464477539062e-07
혜지니,g1111,8.940696716308594e-08
혜지니,1275,0.0
혜지니,65,0.0
혜지니,686,0.00020119547843933105
혜지니,793,0.0
혜지니,c210,0.0
혜지니,c43,1.0132789611816406e-06
혜지니,f219,3.8743019104003906e-07
혜지니,f89,0.0
혜지니,1368,0.0
혜지니,279,0.0
혜지니,785,2.9802322387695312e-08
혜지니,c613,0.0
혜지니,a41,0.0
혜지니,322,0.00045239925384521484
혜지니,1250,4.76837158203125e-07
혜지니,g1911,0.00027742981910705566
혜지니,588,0.0
혜지니,1482,0.0
혜지니,g174,0.0
혜지니,30,0.0
혜지니,86,1.1920928955078125e-06
혜지니,f41,0.0
혜지니,241,0.0004051029682159424
혜지니,f218,0.0
혜지니,508,0.0
혜지니,364,0.0
혜지니,313,3.2782554626464844e-07
혜지니,f2313,0.0
혜지니,368,1.6689300537109375e-06
혜지니,326,0.0
혜지니,1381,0.0
혜지니,246,0.0
혜지니,f233,0.0
혜지니,b12,0.0
혜지니,c72,0.0
혜지니,238,0.0
혜지니,812,5.960464477539063e-08
혜지니,311,0.0
혜지니,b304,0.05784311890602112
혜지니,e27,0.00012749433517456055
혜지니,706,0.0005196928977966309
혜지니,1303,0.0
혜지니,1187,1.2814998626708984e-06
혜지니,27,2.9802322387695312e-08
혜지니,c178,0.0
혜지니,a43,5.960464477539063e-08
혜지니,f279,0.0
혜지니,245,2.8014183044433594e-06
혜지니,45,2.9802322387695312e-08
혜지니,c15,1.043081283569336e-06
혜지니,c45,0.0
혜지니,108,0.0
혜지니,f60,7.152557373046875e-07
혜지니,c48,8.046627044677734e-06
혜지니,g39,0.0
혜지니,520,1.4901161193847656e-07
혜지니,g64,2.7418136596679688e-05
혜지니,b13,2.3931264877319336e-05
혜지니,1367,2.5033950805664062e-06
혜지니,107,2.7120113372802734e-06
혜지니,874,0.0
혜지니,f110,8.314847946166992e-06
혜지니,685,0.0
혜지니,f614,0.0
혜지니,f13,5.960464477539063e-08
혜지니,359,0.0
혜지니,b1411,0.0
혜지니,f160,1.2814998626708984e-06
혜지니,567,0.0
혜지니,a55,0.0
혜지니,f21,9.238719940185547e-07
혜지니,539,0.0
혜지니,b153,0.0
혜지니,491,0.0
혜지니,f235,0.0
혜지니,e714,0.0
혜지니,b98,1.1920928955078125e-07
혜지니,1478,0.0012803077697753906
혜지니,c175,0.0
혜지니,f161,0.0
혜지니,764,0.0
혜지니,c91,0.0
혜지니,1324,0.0
혜지니,f272,2.980232238769531e-07
혜지니,342,2.682209014892578e-07
혜지니,461,0.0
혜지니,f169,0.00042691826820373535
혜지니,211,6.258487701416016e-07
혜지니,f2311,8.940696716308594e-08
혜지니,g23,4.6193599700927734e-06
혜지니,c612,8.285045623779297e-06
혜지니,a105,0.0
혜지니,b57,0.0
혜지니,1484,0.0
혜지니,e10,0.0
혜지니,445,0.0
혜지니,a510,1.7881393432617188e-07
혜지니,218,1.3530254364013672e-05
혜지니,c194,1.7881393432617188e-07
혜지니,b2013,0.00014331936836242676
혜지니,e26,0.0
혜지니,e313,0.0
혜지니,c36,0.0
혜지니,380,2.3037195205688477e-05
혜지니,c130,3.2782554626464844e-07
혜지니,280,2.9802322387695312e-08
혜지니,b54,0.0
혜지니,g189,0.0
혜지니,e710,0.0
혜지니,1345,0.0
혜지니,852,0.0
혜지니,552,3.421306610107422e-05
혜지니,f137,0.001274794340133667
혜지니,522,4.172325134277344e-07
혜지니,b2210,0.0
혜지니,964,2.294778823852539e-06
혜지니,g2112,0.0
혜지니,535,0.0
혜지니,c20,0.0
혜지니,f2612,0.0008382499217987061
혜지니,a44,0.0
혜지니,b11,1.5795230865478516e-06
혜지니,26,0.0
혜지니,g1612,7.569789886474609e-06
혜지니,247,0.0
혜지니,c211,0.0
혜지니,f2114,0.0
혜지니,162,0.0
혜지니,a59,5.3554773330688477e-05
혜지니,b412,0.0
혜지니,f311,0.0003261864185333252
혜지니,e75,2.9802322387695312e-08
혜지니,f111,3.787875175476074e-05
혜지니,g221,0.0
혜지니,g67,1.1920928955078125e-06
혜지니,f176,1.4901161193847656e-07
혜지니,795,0.0
혜지니,e93,0.0
혜지니,f1910,2.384185791015625e-07
혜지니,d210,0.0
혜지니,c193,0.0
혜지니,1466,0.0
혜지니,291,1.0728836059570312e-06
혜지니,825,0.0
혜지니,f22,4.470348358154297e-07
혜지니,c120,0.0
혜지니,500,0.0
혜지니,1254,0.0
혜지니,119,0.0
혜지니,f187,0.0
혜지니,f274,1.9252300262451172e-05
혜지니,f33,0.0
혜지니,c714,0.0
혜지니,478,2.205371856689453e-06
혜지니,f243,0.0
혜지니,c14,0.0
혜지니,b194,0.00013068318367004395
혜지니,c139,0.0
혜지니,g89,0.0
혜지니,e19,0.0
혜지니,g912,0.0
혜지니,b2910,0.0
혜지니,1162,0.0
혜지니,1240,0.0
혜지니,f14,0.0
혜지니,g295,0.0
혜지니,f143,0.0
혜지니,g114,0.0
혜지니,f611,2.682209014892578e-07
혜지니,g99,0.0
혜지니,112,0.0
혜지니,b1213,0.0
혜지니,1227,2.384185791015625e-07
혜지니,c81,0.0
혜지니,e44,1.8417835235595703e-05
혜지니,f197,0.0
혜지니,777,0.0
혜지니,1239,0.0
혜지니,b1510,0.0
혜지니,598,0.0
혜지니,g2313,6.854534149169922e-07
혜지니,e914,0.0
혜지니,1429,0.0
혜지니,427,1.1920928955078125e-07
혜지니,499,4.76837158203125e-07
혜지니,880,0.0
혜지니,a48,0.0
혜지니,f68,1.0132789611816406e-06
혜지니,e29,0.008896470069885254
혜지니,g2710,0.0
혜지니,e34,0.016904711723327637
혜지니,f223,0.0
혜지니,156,0.0
혜지니,a31,0.0
혜지니,f271,1.4901161193847656e-07
혜지니,985,1.8775463104248047e-06
혜지니,b111,0.0
혜지니,c42,0.0
혜지니,b130,0.0
혜지니,a112,5.960464477539063e-08
혜지니,b210,0.0
혜지니,b23,7.748603820800781e-07
혜지니,f1613,0.0
혜지니,f221,0.0
혜지니,a23,0.0
혜지니,a113,0.0
혜지니,f228,0.0
혜지니,b49,0.0
혜지니,c1814,1.4901161193847656e-07
혜지니,b74,0.0
혜지니,170,2.9802322387695312e-08
혜지니,74,0.000492393970489502
혜지니,b1214,0.0030315816402435303
혜지니,b92,1.1920928955078125e-07
혜지니,b810,0.0
혜지니,413,0.0
혜지니,699,2.5033950805664062e-06
혜지니,e613,0.0
혜지니,538,2.2649765014648438e-06
혜지니,e64,0.0
혜지니,b96,0.0
혜지니,f220,1.7881393432617188e-07
혜지니,e72,2.9802322387695312e-08
혜지니,g38,0.0
혜지니,f212,8.940696716308594e-08
혜지니,c24,8.940696716308594e-08
혜지니,648,5.066394805908203e-07
혜지니,1199,5.4448843002319336e-05
혜지니,4,1.341104507446289e-06
혜지니,f17,8.940696716308594e-08
혜지니,e63,1.2218952178955078e-06
혜지니,e71,0.0
혜지니,c49,2.682209014892578e-07
혜지니,a313,0.0
혜지니,976,1.7881393432617188e-07
혜지니,f62,0.0
혜지니,b310,2.682209014892578e-07
혜지니,b1810,0.0078105926513671875
혜지니,b35,0.0
혜지니,b1912,0.0
혜지니,c1310,4.231929779052734e-06
혜지니,349,2.9802322387695312e-08
혜지니,f314,0.0
혜지니,f67,7.063150405883789e-06
혜지니,f174,5.960464477539063e-08
혜지니,b195,3.4570693969726562e-06
