name,location,category,tags,reviews,review_link,id
명동,중구,1.0,#15_16한국관광100선#17_18한국관광100선#19_20한국관광100선#관광지,598.csv,,598
보라매안전체험관,동작구,1.0,#가족여행#관광지#미세먼지_피하는_실내여행#박물관#보라매안전체험관,,,599
서울 중구문화원,중구,1.0,#관광지#문화시설#문화원#문화행사#서울중구문화원#수도권,,,600
대림미술관,종로구,1.0,#관광지#나들이#나홀로여행#대림미술관#문화시설#미술관#연인과함께,601.csv,,601
토탈미술관,종로구,1.0,#관광지#데이트코스#문화시설#미술관#수도권#아이와함께#연인과함께,602.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d592517-Reviews-Total_Art_Museum-Seoul.html,602
전쟁과여성인권박물관,마포구,1.0,#관광지#문화시설#박물관#수도권#아이와함께#아픈과거#역사속#역사속으로,603.csv,,603
축구전시관,종로구,1.0,#관광지#문화시설#박물관#사계절#수도권#실내여행지#아이와함께,,,604
탑골공원,종로구,1.0,#가족여행#관광지#나들이#데이트코스#드라이브여행#수도권#아이와함께,605.csv,,605
흥인지문,종로구,1.0,#가족여행#관광지#교과서속여행#당일치기여행#서울근교여행#아이와함께,606.csv,,606
구 서울대학교 본관,종로구,1.0,#관광지#구서울대학교본관#근대문화유산#서울대학교#역사#역사공부,,,607
한국예절문화원,마포구,1.0,#관광지#문화시설,,,608
세종대학교박물관,광진구,1.0,#관광지#문화시설,,,609
마로니에극장,종로구,1.0,#관광지#마로니에극장#문화시설#소극장#수도권#연극,,,610
몽골 울란바타르 문화진흥원,광진구,1.0,#관광지#문화시설,,,611
갤러리 마노,강남구,1.0,#관광지#문화시설,,,612
대학로 두레홀 4관,종로구,1.0,#관광지#문화시설,,,613
갤러리 서림,강남구,1.0,#관광지#문화시설,,,614
동덕아트갤러리,종로구,1.0,#관광지#문화시설,,,615
갤러리 한,종로구,1.0,#관광지#문화시설,,,616
부엉이박물관,종로구,1.0,#관광지#문화시설,617.csv,,617
세계장신구박물관,종로구,1.0,#관광지#문화시설,618.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3349619-Reviews-World_Jewellery_Museum-Seoul.html,618
통인가게(통인화랑),종로구,1.0,#관광지#문화시설,,,619
갤러리 나우,종로구,1.0,#관광지#문화시설,,,620
하나로갤러리,종로구,1.0,#관광지#문화시설,,,621
이한열박물관,마포구,1.0,#관광지#문화시설,,,622
인사미술공간,종로구,1.0,#관광지#문화시설,,,623
갤러리 아트사이드,종로구,1.0,#관광지#문화시설,,,624
국가정보원 안보전시관,서초구,1.0,#관광지#문화시설,,,625
신한갤러리(광화문),중구,1.0,#관광지#문화시설,,,626
청작화랑,강남구,1.0,#관광지#문화시설,,,627
UM갤러리,강남구,1.0,#관광지#문화시설,,,628
모인화랑,종로구,1.0,#관광지#문화시설,,,629
여의천,서초구,1.0,#관광지#수도권#여의천#자연,,,630
초전섬유ㆍ퀼트박물관,중구,1.0,#관광지#문화시설,631.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805398-Reviews-Chojun_Textile_Quilt_Art_Museum-Seoul.html,631
창희보석예술관,강남구,1.0,#관광지#문화시설,,,632
종로문화원,종로구,1.0,#관광지#문화시설#문화원#수도권#종로문화원,,,633
유관순기념관(서울),중구,1.0,#3·1운동_100주년_여행지추천#가족과함께#관광지#기념관#문화시설,,,634
성곡미술관,종로구,1.0,#관광지#도심여행#문화시설#미술관#사계절#성곡미술관#실내여행지,635.csv,,635
어반아트,강남구,1.0,#갤러리#관광지#문화시설#미술관#수도권#어반아트,,,636
전통염료식물원,용산구,1.0,#관광지#자연,,,637
암사생태공원,강동구,1.0,#관광지#자연,,,638
방이동 생태경관 보전지역,송파구,1.0,#관광지#방이동생태경관보전지역#생태#수도권#자연,,,639
재활용창작품상설전시관,양천구,1.0,#관광지#문화시설#수도권#재활용#재활용관광지#재활용창작품상설전시관,,,640
갤러리 원,강남구,1.0,#갤러리#관광지#문화공간#문화시설#복합문화공간#열린문화공간#전시,,,641
진화랑,종로구,1.0,#관광지#문화공간#문화시설#복합문화공간#열린문화공간#예술품#전시,,,642
키미아트,종로구,1.0,#가족과함께#관광지#데이트#문화공간#문화시설#미술인#복합문화공간,,,643
아트파크,종로구,1.0,#갤러리#공연/전시#관광지#문화시설#미술관#복합문화공간#열린문화공간,644.csv,,644
백해영갤러리,용산구,1.0,#갤러리#관광지#근대문화예술#문화시설#문화예술#문화예술#문화예술공간,,,645
유 아트 스페이스,강남구,1.0,#관광지#문화공간#문화시설#미술품#상설전시#열린문화공간#전시작품,,,646
김현주 갤러리,종로구,1.0,#관광지#문화공간#문화시설#미술관#미술인#복합문화공간#열린문화공간,,,647
아름다운 차박물관,종로구,1.0,#갤러리#관광지#도자기#문화시설#문화예술공간#열린문화공간#전통차,648.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805427-Reviews-Beautiful_Tea_Museum-Seoul.html,648
갤러리조선,종로구,1.0,#갤러리#공연/전시#관광지#문화시설#미술가#복합문화공간#열린문화공간,,,649
박여숙화랑,강남구,1.0,#관광지#문화공간#문화시설#문화예술공간#미술관#미술인#복합문화공간,,,650
상원미술관,종로구,1.0,#관광지#도심여행#문화시설#사계절#상원미술관#실내여행지#아이와함께,,,651
갤러리 빔,종로구,1.0,#갤러리#관광지#문화공간#문화시설#미술관#복합문화공간#열린문화공간,,,652
소극장 산울림,마포구,1.0,#공연#관광지#데이트#문화시설#문화예술#소극장#연극#연극단#연인과함께,,,653
갤러리 뤼미에르,종로구,1.0,#관광지#문화공간#문화시설#문화예술#복합문화공간#열린문화공간,,,654
갤러리에이엠,종로구,1.0,#갤러리#관광지#근대미술#근대미술관#문화공간#문화시설#문화예술,,,655
연우소극장,종로구,1.0,#관광지#문화시설,,,656
김종영미술관,종로구,1.0,#관광지#문화공간#문화시설#문화예술#미술관#복합문화공간#열린문화공간,657.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7891981-Reviews-Kim_Chong_Yung_Museum-Seoul.html,657
몽인아트스페이스,중구,1.0,#관광지#문화공간#문화시설#문화예술#문화예술창작공간#복합문화공간,,,658
사루비아다방,종로구,1.0,#공연#관광지#문화공간#문화시설#문화예술#복합문화공간#열린문화공간,,,659
갤러리 아트링크,종로구,1.0,#관광지#데이트#문화공간#문화시설#문화예술#복합문화공간#열린문화공간,,,660
한강,성동구,1.0,#관광지#자연,661.csv,,661
알파갤러리,중구,1.0,#고미술품#관광지#문화공간#문화시설#문화예술#미술품#복합문화공간,662.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4094815-Reviews-Alpha_Gallery-Seoul.html,662
갤러리 스클로,중구,1.0,#관광지#문화공간#문화시설#문화예술#복합문화공간#소장품#소장품,,,663
갤러리 룩스,종로구,1.0,#관광지#문화공간#문화시설#문화예술#미술품#복합문화공간#열린문화공간,,,664
한벽원미술관,종로구,1.0,#관광지#문화공간#문화시설#문화예술#미술관#복합문화공간#소장품,,,665
평강성서유물 박물관,구로구,1.0,#가족과함께#가족체험#관광지#문화시설#박물관#아이와함께#역사,666.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805530-Reviews-Abraham_Park_Kenneth_Vine_Collection_Museum-Seoul.html,666
하나아트갤러리,종로구,1.0,#갤러리#관광지#문화공간#문화시설#문화예술#복합문화공간#열린문화공간,,,667
아차산,광진구,1.0,#관광지#등산#산#수도권#아차산#자연#전망좋은곳,668.csv,,668
한방스파 여용국,송파구,1.0,#관광지#뷰티&스파온천&스파#연인과함께#친구와함께#휴식공간#휴식여행,,,669
반포 서래섬,서초구,1.0,#관광지#자연,,,670
시간을 담다,중구,1.0,#관광지#그림그리기체험#데이트장소추천#문화공간#미세먼지_피하는_실내여행,,,671
분재박물관,서초구,1.0,#관광지#문화시설#미세먼지_피하는_실내여행#분재#소나무#숲속#식물박물관,672.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4427662-Reviews-Bonsai_Museum-Seoul.html,672
개봉 유수지,구로구,1.0,#가족과함께#공원#관광지#산책로#산책하기좋은곳#아침운동#연인과함께,,,673
구로기계공구단지,구로구,1.0,#공구#관광지#산업관광#산업관광지#산업단지#산업용품#상가#쇼핑,,,674
궁동저수지 생태공원,구로구,1.0,#가족과함께#공원#관광지#산책하기좋은곳#생태공원#연인과함께#자연환경,,,675
고척근린공원,구로구,1.0,#가족과함께#공원#관광지#산책길#산책하기좋은곳#연인과함께#자연환경,,,676
국제음식문화거리(INTERNATIONAL FOOD STREET),구로구,1.0,#가족과함께#관광지#맛집#먹거리여행#먹거리타운#먹자골목#문화공간,,,677
이씨레물리노공원(구로근린공원),구로구,1.0,#걷기좋은곳#공원#관광지#문화공간#복합문화공간#산책로#산책하기좋은곳,,,678
음식문화특화거리(깔깔거리),구로구,1.0,#관광지#맛집#맛집골목#맛집탐방#먹방여행#먹방투어#연인과함께,,,679
온수도시 자연공원(잣절공원),구로구,1.0,#가족과함께#가족체험#가족체험학습#공원#관광지#도시자연공원#반딧불이,,,680
천왕근린공원,구로구,1.0,#걷기좋은곳#공원#관광지#산책하기좋은곳#아이와함께#연인과함께,,,681
엘크레,강남구,1.0,#감성사진#관광지#메이크업#분위기좋은카페#뷰티#뷰티투어#사진찍기좋은곳,,,682
대안공간 루프,마포구,1.0,#공연#공연/전시#관광지#대안공간루프#문화시설#문화예술공간#복합문화공간,,,683
남산 팔각정,용산구,1.0,#관광지#남산N서울타워#남산케이블카#남산팔각정#데이트#산책하기좋은곳,,,684
홍대,마포구,1.0,#17_18한국관광100선#19_20한국관광100선#관광지#서울#수도권,685.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1958940-Reviews-Hongik_University_Street-Seoul.html,685
한복남,종로구,1.0,#관광지#체험,686.csv,,686
이태원 앤틱 가구 거리,용산구,1.0,#가구점#가족과함께#골동품#관광지#목가구#연인과함께#이색거리,687.csv,,687
K-Taekwon school 태권도체험,강동구,1.0,#건강여행#관광지#남녀노소#실내레포츠#실내운동#실내체육관#아이와함께,,,688
나석주의사동상,중구,1.0,#3.1운동#3·1운동_100주년_여행지추천#관광지#나석주의사#독립운동,,,689
관악산,관악구,1.0,#관광지#관악산#등산#수도권#자연#힐링,690.csv,,690
이태원 관광특구,용산구,1.0,#19_20한국관광100선#관광지#다문화#데이트장소추천#도심여행#문화행사,691.csv,,691
동십자각,종로구,1.0,#관광지#교과서속여행#동십자각#문화재#수도권#역사#역사공부#역사관광지,,,692
서울 관상감 관천대,종로구,1.0,#관광지#관상감관천대#문화재#수도권#역사#역사공부#역사관광지,,,693
서울 경모궁지,종로구,1.0,#경모궁지#고택#관광지#교과서속여행#문화재#수도권#역사#역사공부,,,694
서울 동관왕묘,종로구,1.0,#관광지#교과서속여행#동관왕묘#문화재#사당#수도권#역사#역사공부,,,695
율곡로,종로구,1.0,#가로수길#관광지#돌담길#산책코스#산책하기좋은곳#수도권#역사,,,696
서울 대한의원,종로구,1.0,#관광지#교과서속여행#문화재#서울대한의원#수도권#역사#역사공부,,,697
유심사,종로구,1.0,#관광지#교과서속여행#수도권#역사#역사공부#역사관광지#역사를품은곳,,,698
국제갤러리,종로구,2.0,#국제갤러리#나들이#데이트코스#문화시설#미술관#수도권#실내여행지,699.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4798567-Reviews-Kukje_Gallery-Seoul.html,699
국립현대미술관(덕수궁관),중구,2.0,#국립현대미술관#덕수궁관#데이트코스#문화시설#미술관#수도권#실내여행지,700.csv,,700
국립한글박물관,용산구,2.0,#가족체험여행#교과서속여행#국립한글박물관#문화시설#문화행사#미세먼지_피하는_실내여행,701.csv,,701
국립중앙박물관,용산구,2.0,#국립중앙박물관#나들이#문화시설#미세먼지_피하는_실내여행#박물관,702.csv,,702
정동극장,중구,2.0,#가족여행#데이트코스#도심여행#문화시설#아이와함께#연인과함께,703.csv,,703
국립국악원,서초구,2.0,#가족여행#공연장#국립국악원#데이트코스#문화시설#수도권#실내여행지,704.csv,,704
명동예술극장,중구,2.0,#명동예술극장#문화공간#문화시설#문화예술#문화예술공간#복합문화공간,705.csv,,705
청와대사랑채,종로구,2.0,#가족여행#교과서속여행#기념관#도심여행#문화시설#사계절#실내여행지,706.csv,,706
대한민국역사박물관,종로구,2.0,#교과서속여행#대한민국역사박물관#문화시설#미세먼지_피하는_실내여행,707.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3957040-Reviews-National_Museum_of_Korean_Contemporary_History-Seoul.html,707
국립중앙도서관,서초구,2.0,#국립중앙도서관#데이트코스#도서관#문화시설#수도권#아이와함께,708.csv,,708
국립고궁박물관,종로구,2.0,#교과서속여행#국립고궁박물관#나들이#문화시설#박물관#실내여행지,709.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1836198-Reviews-National_Palace_Museum_of_Korea-Seoul.html,709
떡박물관,종로구,2.0,#나들이#도심여행#떡박물관#문화시설#박물관#아이와함께#연인과함께,,,710
춘원당한방박물관,종로구,2.0,#가족여행#건강여행#도심여행#문화시설#박물관#약초생활건강#이색체험,,,711
국립현대미술관(서울관),종로구,2.0,#국립현대미술관서울관#기념품판매#문화공간#문화시설#문화예술활동,712.csv,,712
환기미술관,종로구,2.0,#문화공간#문화시설#문화예술#복합문화공간#열린문화공간#예술품,713.csv,,713
용산공예관,용산구,2.0,#가족과함께#공예#공예체험#공예품#남녀노소#문화시설#문화유산,,,714
용산문화원,용산구,2.0,#문화사업#문화시설#수도권#용산문화원,,,715
구로문화원,구로구,2.0,#문화강좌#문화시설#아이와 함께#열린문화공간,,,716
남산예술센터,중구,2.0,#남산예술센터#문화시설#복합문화공간#아이와함께#주말추천여행지,,,717
목인박물관&갤러리,종로구,2.0,#문화공간#문화시설#문화예술#문화예술공간#문화예술활동#복합문화공간,,,718
스페이스 111,종로구,2.0,#나홀로여행#도심여행#문화공간#문화공연#문화시설#문화예술#복합문화공간,,,719
금호아트홀,종로구,2.0,#가족여행#금호아트홀#데이트코스#문화시설#아이와함께#연인과함께,,,720
김대중도서관,마포구,2.0,#교과서속여행#김대중도서관#도서관#도심여행#독서여행#문화시설,,,721
가톨릭대학교 성신교정도서관,종로구,2.0,#독서#문화시설#성신교정도서관#자료제공,,,722
별마당도서관,강남구,2.0,#가족과함께#도서관#도심여행#문화시설#별마당도서관#삼성역#서점,723.csv,,723
은평문화원,은평구,2.0,#문화시설#복합문화공간#열린문화공간#은평문화원#친구와 함께,,,724
은평문화예술회관,은평구,2.0,#공연장#데이트코스#문화생활#문화시설#상설공연#아이와함께#연인과함께,,,725
응암정보도서관,은평구,2.0,#도서관#독서#문화시설#문화행사#수도권#아이와함께#여름방학가볼만한곳,,,726
영등포문화원,영등포구,2.0,#문화시설#문화학교#문화행사#수도권#영등포문화원,,,727
브이센터 (브이센터 더라이브뮤지엄),강동구,2.0,#가족과함께#기념품판매#문화시설#문화콘텐츠산업#브이센터#수도권,728.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d17838732-Reviews-V_Center-Seoul.html,728
둘리뮤지엄,도봉구,2.0,#둘리뮤지엄#문화시설#문화콘텐츠산업#박물관#복합문화공간#수도권,,,729
도봉문화원,도봉구,2.0,#문화시설#문화예술교육#문화탐방#수도권#아이와함께,,,730
서울특별시교육청 강동도서관,강동구,2.0,#도서관#독서#문화시설#수도권#아이와함게#친구와함께,,,731
암사동 선사주거지 원시생활전시관,강동구,2.0,#교과서속여행#나들이#문화시설#박물관#아이와함께#암사동선사주거지원시전시관,732.csv,,732
서울특별시교육청 고덕평생학습관,강동구,2.0,#고덕평생학습관#도서관#문화시설#사계절#수도권#아이와함께#체험학습,,,733
국회 방문자센터 헌정기념관,영등포구,2.0,#교과서속여행#국회방문자센터#기념관#문화시설#수도권#아이와함께,,,734
서울특별시교육청 도봉도서관,도봉구,2.0,#교육청#도봉#도서관#무장애#문화시설#서울시,,,735
강동아트센터,강동구,2.0,#공연전시#데이트#문화시설#아이와함게#예술#휴식,,,736
평화문화진지,도봉구,2.0,#문화시설,,,737
서대문자연사박물관,서대문구,2.0,#가족여행#단체관람#문화시설#박물관#서대문자연사박물관#아이와함께,738.csv,,738
서울특별시교육청 영등포평생학습관,영등포구,2.0,#문화시설#서울특별시교육청영등포평생학습관#수도권#영등포평생학습관,,,739
서울교육박물관,종로구,2.0,#교과서속여행#도심여행#문화시설#박물관#서울교육박물관#수도권,,,740
서울특별시교육청 개포도서관,강남구,2.0,#개포도서관#도서관#문화시설#서울특별시교육청개포도서관#수도권,,,741
금천구립금나래도서관,금천구,2.0,#금천구립금나래도서관#도서관#문화시설#사계절#실내여행지#아이와함께,,,742
서대문형무소역사관,서대문구,2.0,#3·1운동_100주년_여행지추천#가족과함께#교과서속여행#문화시설,743.csv,,743
서울특별시교육청 동작도서관,동작구,2.0,#도서관#문화시설#서울특별시#아이와 함께#친구와 함께,,,744
지식재산전문도서관,강남구,2.0,#강남구#나홀로여행#남녀노소#도서관#독서여행#문화시설#서울도심여행,,,745
서울특별시교육청 강남도서관,강남구,2.0,#강남구#독서교육#문화시설#아이와 함께#정보제공,,,746
도산안창호기념관,강남구,2.0,#교과서속여행#도산안창호기념관#문화시설#박물관#수도권#실내여행지,747.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7980918-Reviews-Dosan_Ahn_Chang_Ho_Memorial_Hall-Seoul.html,747
근현대사기념관,강북구,2.0,#교과서속여행#근현대사기념관#기념관#도심여행#문화시설#아이와함께,,,748
서울특별시교육청 동대문도서관,동대문구,2.0,#도서관#독서#동대문#문화시설#아이와 함께#친구와 함께,,,749
금천구립독산도서관,금천구,2.0,#금천구#독서교육#문화시설#아이와 함께,,,750
서울특별시교육청 서대문도서관,서대문구,2.0,#도서관#문화시설#서대문구#아이와 함께#자료제공,,,751
금천구립가산도서관,금천구,2.0,#도서관#독서여행#문화시설#친구와 함께#힐링,,,752
서울특별시교육청 남산도서관,용산구,2.0,#나들이#남산도서관#데이트코스#도심여행#문화시설#아이와함께#연인과함께,,,753
백범김구기념관,용산구,2.0,#3·1운동_100주년_여행지추천#기념관#나들이#도심여행#드라이브여행,754.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d6197503-Reviews-Kim_Koo_Museum_Library-Seoul.html,754
서울특별시교육청 용산도서관,용산구,2.0,#도서관#독서교육#문화시설#아이와 함께#용산,,,755
서울특별시교육청 송파도서관,송파구,2.0,#도서관#독서여행#문화시설#송파구#힐링,,,756
전쟁기념관,용산구,2.0,#가족여행#교과서속여행#도심여행#문화시설#미세먼지_피하는_실내여행,757.csv,,757
서초구립반포도서관,서초구,2.0,#도서관#독서여행#문화시설#문화행사#서초구립반포도서관#수도권,,,758
서울특별시교육청 양천도서관,양천구,2.0,#도서관#문화시설#서울특별시교육청양천도서관#수도권,,,759
양천구 갈산도서관,양천구,2.0,#남녀노소#독서여행#문화시설#복합문화공간#아이와함께#열린문화공간,,,760
신월음악도서관,양천구,2.0,#독서여행#문화시설#문화프로그램#복합문화공간#복합문화시설#아이와함께,,,761
양천구 영어특성화도서관,양천구,2.0,#문화시설,,,762
서울도서관,중구,2.0,#데이트코스#도서관#문화시설#사계절#서울도서관#수도권#아이와함께,763.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d10813620-Reviews-Seoul_Metropolitan_Library-Seoul.html,763
안중근의사기념관,중구,2.0,#3·1운동_100주년_여행지추천#기념관#단체관람#무료관람#문화시설,764.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4412686-Reviews-An_Jung_geun_Memorial_Hall-Seoul.html,764
중랑구립정보도서관,중랑구,2.0,#데이트코스#도서관#문화시설#수도권#실내여행지#아이와함께#연인과함께,,,765
중랑구립면목정보도서관,중랑구,2.0,#도서관#문화시설#아이와함께#중랑구립면목정보도서관,,,766
삼성미술관 리움,용산구,2.0,#가족여행#단체관람#당일치기여행#문화시설#미세먼지_피하는_실내여행,767.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d598499-Reviews-Leeum_Samsung_Museum_of_Art-Seoul.html,767
케이스타일허브(K-Style Hub),중구,2.0,#VR체험#가족여행#관광안내#먹거리#문화시설#문화콘텐츠산업#수도권,768.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d15693012-Reviews-K_Style_Hub-Seoul.html,768
세종이야기,종로구,2.0,#교과서속여행#도심여행#문화시설#미세먼지_피하는_실내여행#세종대왕,769.csv,,769
국립국악박물관,서초구,2.0,#국립국악박물관#문화시설#박물관#수도권#아이와함께#이색체험#전시관,770.csv,,770
국립공원 산악박물관,도봉구,2.0,#국립공원#문화시설#산악박물관#아이와 함께#힐링,,,771
국립중앙박물관 어린이박물관,용산구,2.0,#겨울방학가볼만한곳#국립중앙박물관#국립중앙박물관어린이박물관#도심여행,772.csv,,772
한성백제박물관,송파구,2.0,#가족여행#교과서속여행#당일치기여행#문화시설#박물관#사계절#아이와함께,773.csv,,773
서울시립 북서울미술관,노원구,2.0,#교육여행#교육프로그램#데이트코스#문화공간#문화시설#복합문화공간,,,774
서울 그레뱅 뮤지엄,중구,2.0,#그레뱅뮤지엄#기념품판매#데이트코스#문화시설#수도권#아이와함께,775.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d8737878-Reviews-Grevin_Museum-Seoul.html,775
우표박물관 (구.우표문화누리),중구,2.0,#가족과함께#겨울방학가볼만한곳#남녀노소#문화시설#미세먼지_피하는_실내여행,776.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805639-Reviews-Korean_Postage_Stamp_Museum-Seoul.html,776
서울시립미술관(서소문본관),중구,2.0,#데이트코스#문화시설#미세먼지_피하는_실내여행#미술관#서소문본관,777.csv,,777
손기정기념관,중구,2.0,#교과서속여행#근대문화유산#기념관#문화시설#사계절#손기정기념관,778.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7353801-Reviews-Son_Kee_Chung_Memorial_Hall-Seoul.html,778
서울남산국악당,중구,2.0,#문화시설#복합문화공간#상설공연#서울남산국악당#열린문화공간#예술,779.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d6941864-Reviews-Seoul_Namsan_Traditional_Theater-Seoul.html,779
서울특별시교육청 종로도서관,종로구,2.0,#문화시설,,,780
공평도시유적전시관,종로구,2.0,#VR체험#무더위_피해_실내여행#문화시설#미세먼지_피하는_실내여행,,,781
돈의문박물관마을,종로구,2.0,#감성사진#남녀노소#문화시설#부모님과함께#사진찍기좋은곳#사진촬영,782.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d19188056-Reviews-Donuimun_Museum_Village-Seoul.html,782
국립어린이과학관,종로구,2.0,#과학관#국립어린이과학관#나들이#문화시설#수도권#실내여행지#아이와함께,,,783
서울역사박물관,종로구,2.0,#가족여행#교과서속여행#단체관람#도심여행#문화시설#박물관#서울역사박물관,784.csv,,784
구로아트밸리 예술극장,구로구,2.0,#구로아트밸리#구로아트밸리예술극장#문화시설#문화예술공간#미세먼지_피하는_실내여행,785.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4094942-Reviews-Guro_Art_Valley-Seoul.html,785
금호미술관,종로구,2.0,#금호미술관#데이트코스#문화시설#미술관#수도권#아이와함께#연인과함께,786.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7891924-Reviews-Kumho_Museum_of_Art-Seoul.html,786
서울메트로미술관,종로구,2.0,#걷기여행#데이트코스#무료관람#문화시설#미술관#서울메트로미술관,,,787
광화문아트홀,종로구,2.0,#가족과함께#공연장#기획공연#문화공간#문화시설#문화예술#복합문화공간,,,788
세화미술관,종로구,2.0,#문화시설#문화예술#세화미술관#실내데이트#친구와 함께,,,789
아르코미술관,종로구,2.0,#가족여행#나들이#데이트코스#도심여행#문화시설#미술관#아르코미술관,790.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d12145557-Reviews-Arko_Art_Center-Seoul.html,790
경찰박물관,종로구,2.0,#경찰박물관#도심여행#무더위_피해_실내여행#문화시설#박물관#아이가_좋아하는_여행,791.csv,,791
청계천박물관,성동구,2.0,#걷기여행#도심여행#문화시설#박물관#실내여행지#아이와함께#청계천박물관,792.csv,,792
충무공 이야기,종로구,2.0,#겨울방학가볼만한곳#교과서속여행#기념관#도심여행#문화시설#아이와함께,793.csv,,793
서울돈화문국악당,종로구,2.0,#공연장#국악공연#남녀노소#문화공간#문화시설#복합문화공간#열린문화공간,,,794
서울특별시교육청 정독도서관,종로구,2.0,#나홀로여행#도서관#도심여행#문화시설#정독도서관#친구와함께,795.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d17227558-Reviews-Jungdok_Public_Library-Seoul.html,795
서울특별시교육청 고척도서관,구로구,2.0,#고척도서관#독서교육#문화시설#서울특별시교육청#열린문화공간,,,796
서울특별시교육청 구로도서관,구로구,2.0,#구로도서관#독서공간#문화시설#친구와 함께,,,797
서울특별시교육청 어린이도서관,종로구,2.0,#문화시설,,,798
한양도성박물관,종로구,2.0,#기념관#문화시설#박물관#수도권#아이와함께#여름방학가볼만한곳,799.csv,,799
장난감나라 오류점,구로구,2.0,#놀이시설#대여점#문화시설#실내놀이터#아이와함께#어린이날가볼만하곳,,,800
갤러리 구루지,구로구,2.0,#기획전시#문화공간#문화시설#문화예술공간#복합문화공간#열린문화공간,,,801
헬로우뮤지움,성동구,2.0,#교육여행#교육체험#문화공간#문화시설#복합문화공간#아이와함께,,,802
강동청소년회관,강동구,2.0,#강동청소년회관#레포츠#문화시설#수도권,,,803
북촌문화센터,종로구,2.0,#가족여행#문화시설#북촌문화센터#서울여행,804.csv,,804
짚풀생활사박물관,종로구,2.0,#가족과함께#공예품#문화시설#박물관#아이와함께#전통공예#짚공예,,,805
식민지역사박물관,용산구,2.0,#문화시설,,,806
유금와당박물관,종로구,2.0,#교육#기와지붕#남녀노소#문화시설#박물관#복합문화공간#수도권,,,807
아라리오뮤지엄 인 스페이스,종로구,2.0,#문화공간#문화시설#문화예술#문화예술공간#미술품#복합문화공간,808.csv,,808
배재학당역사박물관,중구,2.0,#교육여행#문화시설#배재학당역사박물관#아이와 함께#역사교육#체험학습,809.csv,,809
동림매듭박물관,종로구,2.0,#가족체험#공예#문화시설#박물관#수공예#아이와함께#연인과함께,810.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805440-Reviews-Dong_Lim_Knot_Museum-Seoul.html,810
김달진미술자료박물관,종로구,2.0,#남녀노소#문화시설#문화예술#문화예술공간#문화예술활동#미술품,,,811
북촌생활사박물관,종로구,2.0,#근현대사#문화시설#생활용품#역사공부#역사관광지#역사를품은곳,812.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805624-Reviews-Bukchon_Museum-Seoul.html,812
삼성출판박물관,종로구,2.0,#문화시설,,,813
가회민화박물관,종로구,2.0,#가족여행#문화시설#박물관#서울시#아이와함께#전통문화#종로구,814.csv,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805568-Reviews-Gahoe_Museum-Seoul.html,814
서울대학교병원 의학박물관,종로구,2.0,#문화시설,,,815
충무아트센터,중구,2.0,#문화시설#수도권#아이와함께#연인과함께#예술#음악회#전시관#충무아트센터,816.csv,,816
서울국가무형문화재전수회관,강남구,2.0,#문화시설,,,817
다보성 갤러리,종로구,2.0,#문화시설,,,818
서울대학교 치의학박물관,종로구,2.0,#교과서속여행#문화시설#박물관#서울대학교치의학박물관#수도권#실내여행지,,,819
성균관대학교 박물관,종로구,2.0,#무료관람#문화시설#박물관#성균관대학교박물관#수도권#실내여행지,,,820
갤러리정,종로구,2.0,#갤러리정#문화공간#문화시설#문화예술#문화예술공간#미술작품#복합문화공간,,,821
갤러리도올,종로구,2.0,#문화시설,,,822
