name,address,category,main_mn,price,opng_tm,rating,rvw_cnt,tags
히어로스터,서울시 구로구 신도림동 382-2 1F,카페 / 디저트,,,,,3,
스시토라,서울특별시 양천구 오목로56길 5,회 / 스시,,,11:30 - 22:00,,4,"초밥,"
해몽,서울특별시 강남구 학동로41길 32,고기 요리,,,17:00 - 24:00,4.3,36,"2020망고플레이트인기맛집,등갈비,목살,고깃집,숨은맛집,도시락,등갈비맛집,논현동회식장소,갈비,"
소코,서울특별시 용산구 한남대로20길 47,칵테일 / 와인,,,19:00 - 02:00,4.1,11,"술집추천,데이트,위스키바,2020망고플레이트인기맛집,발렛가능,"
멘텐,서울특별시 중구 삼일대로 305 동북빌딩,,,,,4.4,47,"2020망고플레이트인기맛집,"
Mogul,서울특별시 중랑구 봉우재로 159,,,,,,1,
빠니니에꽁빠니,서울특별시 동대문구 이문로9나길 32,,,,,4.2,25,"경희대,한국외대,2020망고플레이트인기맛집,Hankuk University of Foreign Studies,만원 이하,"
슈크레동,서울특별시 양천구 목동서로 389,카페 / 디저트,,,09:00 - 21:30,,4,"마카롱,"
에그스탑,서울특별시 금천구 가산디지털1로 171 SK V1빌딩 1F,브런치 / 버거 / 샌드위치,,,월-금: 07:00 - 22:00 토-일: 11:00 - 19:00,,3,
은주정,서울특별시 중구 창경궁로8길 32,탕 / 찌개 / 전골,점심 쌈싸먹는 김치찌개,8000,10:30 - 22:00,4.1,63,"김치,김치찌개,찌개,디너,삼겹살,"
돼랑이우랑이,서울특별시 동대문구 휘경로 31-1,까스 요리,,,,4.0,16,
소신이쏘,서울특별시 서대문구 연세로5가길 19,고기 요리,매운소갈비찜 (1인),13500,12:00 - 22:00,4.2,190,"갈비,"
홍수계안동찜닭,서울특별시 금천구 시흥대로 391,닭 / 오리 요리,,,11:00 - 22:00,,3,"찜닭,"
살구나무집칼국수,서울특별시 양천구 중앙로32길 35,국수 / 면 요리,,,10:30 - 21:30,3.8,25,"칼국수,만두,"
루앙의부엉이,서울특별시 중랑구 사가정로 374 킴스타워 1F 101호,베이커리,,,07:30 - 21:00,,3,
리마장82,서울특별시 강남구 봉은사로 223 글래드라이브 3F,칵테일 / 와인,,,17:00 - 01:00,4.3,63,"2020망고플레이트인기맛집,EAT딜있는식당,Visa프리미엄할인2배,술집추천,"
만두집,서울특별시 강남구 압구정로 338,탕 / 찌개 / 전골,만둣국,10000,11:00 - 21:00,4.3,49,"2020망고플레이트인기맛집,만두,수요미식회,빈대떡,오래된집,만두국,2020빕구르망,"
자연별곡,서울특별시 양천구 목동동로 293,뷔페,평일 점심,13900,11:00 - 21:30,3.2,20,"샐러드바,한식,아이와함께,현대41타워,한식뷔페,뷔페,"
혜화동돈까스,서울특별시 금천구 금하로5길 4 1F,기타 한식,,,09:00 - 21:30,,3,
커피볶는성군,서울특별시 동대문구 장한로18길 54-1,카페 / 디저트,,,월-금: 08:30 - 20:00 토-일: 09:00 - 20:00,3.7,6,
리온즈펍,서울특별시 금천구 시흥대로123길 38 1F,치킨 / 호프 / 펍,,,,,1,
레드플랜트,서울특별시 마포구 양화로7길 6,카페 / 디저트,,,09:00 - 23:00,4.3,15,"더치커피,커피,카페,고급스러운,"
오근내 닭갈비,서울특별시 용산구 이촌로29길 15,닭 / 오리 요리,닭갈비,12000,11:20 - 22:30,4.3,128,"닭갈비,연예인맛집,볶음밥,2020망고플레이트인기맛집,닭요리,한식,2018 인기,닭,맛있는녀석들,2019빕구르망,"
하이쿠,서울특별시 도봉구 도봉로114길 40 1F,돈부리 / 일본 카레 / 벤토,,,11:30 - 21:00,4.1,26,"2020망고플레이트인기맛집,"
시드누아,서울특별시 노원구 상계로 84 큐비스트빌딩 1F,카페 / 디저트,,,08:30 - 02:00,3.7,51,"카페,아메리카노,노원역맛집,노원,커피,케이크,빙수,"
인디오븐,서울특별시 구로구 시흥대로163길 33 주호타워,베이커리,,,월-금: 07:30 - 00:30 토-일: 08:30 - 24:00,,3,
황평집,서울특별시 중구 마른내로 74,닭 / 오리 요리,,,11:00 - 21:30,4.3,67,"오래된한식당,2020망고플레이트인기맛집,오래된 한식당,곰탕,찜닭,맛있는녀석들,"
와룡각,서울특별시 영등포구 문래북로 49-1,정통 중식 / 일반 중식,,,11:00 - 22:00,3.8,4,
63뷔페 파빌리온,서울특별시 영등포구 63로 50,뷔페,,,월-금: 12:00 - 22:00 토-일: 11:00 - 22:00,3.6,24,"여의도 벚꽃축제,아이와함께,초밥,"
바오차이,서울특별시 중구 을지로 100,정통 중식 / 일반 중식,딤섬코스,30000,11:30 - 21:30,4.0,55,"홍콩식,연예인맛집,유린기,정통 중식,짬뽕,딤섬,맛있는녀석들,"
유타로,서울특별시 강동구 올림픽로70길 56-6,라멘 / 소바 / 우동,,,11:30 - 22:30,3.3,31,"칸막이,교자,숨겨진맛집,라멘,오꼬노미야끼,"
달빛보쌈,서울특별시 강남구 선릉로111길 8 윙갤러리빌딩,고기 요리,,,11:30 - 22:00,4.3,12,"보쌈,보쌈정식,고깃집,막걸리,"
채윤희,서울특별시 영등포구 도림로 428-1,일반 주점,,,18:00 - 02:00,4.0,11,"술집추천,2020망고플레이트인기맛집,"
투디카페,서울특별시 동작구 상도로 285,카페 / 디저트,,,,3.9,10,
일무레또,서울특별시 강남구 논현로157길 33,이탈리안,,,11:30 - 22:00,4.7,17,
송화강식당,서울특별시 노원구 한글비석로20길 14,정통 중식 / 일반 중식,,,12:00 - 24:00,,3,"정통 중식,"
정일품삼계탕,서울특별시 강서구 공항대로59길 8,탕 / 찌개 / 전골,,,10:00 - 22:00,,7,"여름보양식,삼계탕,발레파킹,닭똥집,닭,"
옛날짜장,서울특별시 은평구 가좌로 280,정통 중식 / 일반 중식,,,,,4,
뒤뜰,서울특별시 구로구 안양천로539길 6 고척빌딩,해산물 요리,,,,,6,
아고라커피,서울특별시 노원구 동일로193길 14 1F,카페 / 디저트,,,10:00 - 22:00,3.9,47,"노원,케이크,"
대중만두,서울특별시 강북구 도봉로10나길 9,딤섬 / 만두,,,12:00 - 24:00,4.1,16,"2020망고플레이트인기맛집,만두,"
릴트,서울특별시 관악구 행운1길 50,카페 / 디저트,,,"월, 둘째/넷째 화",4.1,67,"파운드케이크,2020망고플레이트인기맛집,밀크티,반려견동반가능,케이크,"
생선까시,서울특별시 노원구 동일로191가길 22,해산물 요리,,,00:00 - 24:00,4.1,16,"줄서서먹는,김치,생선구이,고등어,2020망고플레이트인기맛집,놀이방,24시간,"
키토산오리집,서울특별시 강북구 삼양로181길 141-5,닭 / 오리 요리,,,11:30 - 22:00,,5,
뉴욕베이커리,서울특별시 도봉구 도봉로153길 39,베이커리,,,08:00 - 23:30,,1,
소호정,서울특별시 영등포구 국회대로 800 진미파라곤,국수 / 면 요리,,,11:00 - 21:30,3.5,23,"칼국수,고급스러운,국수,수육,"
빠넬로,서울특별시 마포구 어울마당로5길 29 건우상가주택,이탈리안,마르게리따따,19000,월-금: 18:00 - 23:00 토: 12:00 - 22:00 일:12:00 - 21:00,4.3,113,"까르보나라,합정역,에디터,홍익대,베스트이탈리안,2020망고플레이트인기맛집,봉골레 파스타,피자,Hongik University,와인,"
이세계는놀이터예요,서울특별시 서대문구 이화여대길 88-15 1F 2호,퓨전 한식,,,15:00 - 17:00,4.2,5,"채식메뉴,"
양쉐프,서울특별시 동작구 흑석로 85 B1,닭 / 오리 요리,,,10:00 - 21:00,3.4,15,"스테이크,"
밀스,서울특별시 서대문구 연희로11길 29,기타 양식,,,11:30 - 21:00,4.2,25,"2020망고플레이트인기맛집,이탈리안,파스타,콜키지가능,"
태극당,서울특별시 중구 동호로24길 7,카페 / 디저트,,,07:30 - 23:00,3.9,142,"모나카,아이스,아이스크림,분위기,오래되다,크림빵,"
송화산시도삭면,서울특별시 광진구 아차산로30길 33,기타 중식,,,,3.9,7,
파운틴,서울특별시 동대문구 한천로26길 48-12,,,,,3.7,5,
온더보더,서울특별시 영등포구 국제금융로 10 IFC몰 L3,남미 음식,,,21:30,3.6,75,"아이와함께,멕시칸,퀘사디아,다양한음식,화이타,타코,부리토,"
풍미양꼬치,서울특별시 강서구 마곡서로 152 두산더랜드타워 B동 304-5호,기타 중식,,,11:30 - 24:00,,3,
김봉남포장마차,서울특별시 서초구 주흥길 16,전통 주점 / 포차,,,18:00 - 06:00,4.1,8,"술집추천,"
도꼬정,서울특별시 도봉구 삼양로154길 11,퓨전 한식,,,11:00 - 22:00,,1,
김명자굴국밥,서울특별시 금천구 가산디지털1로 168,탕 / 찌개 / 전골,,,월-금: 09:00 - 22:00 토: 09:00 - 21:00,,1,
천호쭈꾸미,서울특별시 강동구 천호대로158길 14,해산물 요리,,,12:00 - 24:00,3.7,18,"주꾸미,쭈꾸미,강동구,Jjukkumi Bokkeum,"
우사단고기,서울특별시 용산구 우사단로10길 58-1,고기 요리,,,"





",4.3,19,"2020망고플레이트인기맛집,고깃집,돼지고기맛집,삼겹살,"
아마네,서울특별시 서대문구 연세로7안길 17 2F,라멘 / 소바 / 우동,,,11:30 - 22:00,3.9,45,"생활의달인,Ramen,라멘,돈코츠라멘,"
송옥,서울특별시 중구 남대문로1길 11,국수 / 면 요리,,,11:00 - 20:30,4.2,27,"메밀국수,시청역,"
쭈꾸쭈꾸쭈꾸미,서울특별시 강동구 천호옛길 98,해산물 요리,,,12:00 - 24:00,3.9,50,"한식,2018 인기,쭈꾸미,주꾸미,Jjukkumi Bokkeum,강동구,생방송투데이,"
진이네떡볶이,서울특별시 강동구 동남로71길 19,기타 한식,떡볶이 (1인),3000,18:00 - 23:00,3.7,38,"오래된한식당,떡볶이,분식,2017 인기,Bunsik,튀김,강동구,떡볶이,2018 인기,명일동맛집,"
짱곱창,서울특별시 강북구 솔매로 117-1,고기 요리,,,17:00 - 24:00,,4,"곱창,"
구룡포항,서울특별시 강동구 양재대로91길 17 키키빌딩 1F,해산물 요리,,,11:30 - 24:00,,5,
프로퍼커피바,서울특별시 송파구 위례성대로22길 6,카페 / 디저트,,,10:00 - 22:30,3.8,55,"Hottest Restaurants,핫플레이스,2017 인기,"
호박집,서울특별시 영등포구 영등포로 237-1,탕 / 찌개 / 전골,,,11:00 - 23:00,4.2,13,"오래된한식당,2020망고플레이트인기맛집,순대국밥,"
어스핸드위치,서울특별시 성북구 동소문로22길 60 2F,카페 / 디저트,,,11:30 - 21:00,3.9,16,
만족오향족발,서울특별시 금천구 시흥대로52길 42,고기 요리,,,16:00 - 02:00,,3,"족발,"
정겨운집,서울특별시 구로구 공원로6나길 29-2,이자카야 / 오뎅 / 꼬치,,,"

                      식당 홈페이지로 가기
                    
",,3,"오뎅바,"
가메골손왕만두,서울특별시 중구 남대문시장4길 42,한정식 / 백반 / 정통 한식,,,08:00 - 20:00,4.0,28,"서울로7017,만두,2020망고플레이트인기맛집,칼국수,"
닥터로빈,서울특별시 동작구 현충로 124,이탈리안,,,11:00 - 21:30,3.4,22,"아이와함께,파스타,가족과,피자,"
하트카페 (휴업중),서울특별시 성북구 인촌로28길 2,카페 / 디저트,아메리카노,3800,11:00 - 22:00,4.1,58,"티라미수,데이트,2020망고플레이트인기맛집,Korea University,고려대,카페,2018 인기,인테리어 예쁜 카페,Café,"
슈토,서울특별시 강남구 강남대로48길 23,정통 일식 / 일반 일식,아키노 시라아에,9000,18:00 - 01:00 ,4.3,19,"사케,가성비좋은,Yoon,오마카세,시메사바,2020망고플레이트인기맛집,참치,"
포레스트힐카페,서울특별시 금천구 시흥대로 291 금천롯데캐슬골드파크 3차 105호,브런치 / 버거 / 샌드위치,,,,,0,
복진해물잔치마당,서울특별시 도봉구 방학로11길 101 2F,해산물 요리,,,11:40 - 22:00,,4,"해물찜,아구찜,해물,숨은맛집,"
고깃집도훈,서울특별시 동대문구 회기로21길 29,탕 / 찌개 / 전골,,,11:30 - 24:00,4.1,4,"백종원의골목식당,"
뻐꾸기,서울특별시 서초구 서초대로73길 30 서초성우빌리지,전통 주점 / 포차,,,17:00 - 05:00,4.1,53,"닭똥집,"
더제이케이키친박스,서울특별시 금천구 가산디지털1로 145 에이스하이앤드타워3차,이탈리안,,,월-금: 11:30 - 21:30 토: 11:30 - 20:00,,2,"이탈리안,그라탕,피자,생활의달인,파스타,"
숲레스토랑,서울특별시 도봉구 도봉로134길 28 1F,다국적 퓨전,,,,,1,
경기떡집,서울특별시 마포구 동교로9길 24,카페 / 디저트,단호박소담,4000,월-금: 07:00 - 18:30 토: 07:00 - 20:00,4.2,41,"망원동,Mangwon-dong,카페,호박,전국유명떡집,2020망고플레이트인기맛집,택배,떡집,떡,굿모닝대한민국,"
뚝방길 홍차가게,서울특별시 광진구 자양강변길 277,카페 / 디저트,,,12:00 - 22:00,3.9,37,
계화기식당,서울특별시 은평구 연서로29길 14-9,닭 / 오리 요리,,,월-금: 16:00 - 04:00 토-일: 12:00 - 04:00,,8,
구름산원주추어탕,서울특별시 구로구 디지털로31길 38-9 에이스테크노타워1차 107호,탕 / 찌개 / 전골,,,10:00 - 22:00,,1,"추어탕,"
베이크,서울특별시 서초구 신반포로 176 신세계백화점 강남점 B1,카페 / 디저트,치즈타르트,2800,월-금: 10:30 - 20:00 토-일: 10:30 - 20:30,4.4,159,"2020망고플레이트인기맛집,타르트,Bakery,2018 인기,고속버스터미널,2017 인기,베이커리,빵집추천,베이커리추천,빵집,"
카페 까쉬,서울특별시 성북구 보문로34길 72-5,,,,,3.4,21,
인량,서울특별시 강남구 강남대로140길 9 비피유빌딩 B1,기타 중식,훠궈 두가지 맛,12000,화-금: 17:00 - 23:00 토-일: 11:30 - 23:00,4.3,18,"2020망고플레이트인기맛집,훠궈,빤유훠궈,중국운남성,전통훠궈,"
키친앤쏘울,서울특별시 강서구 화곡로64길 64,이탈리안,,,,,1,
싱싱오동도산아나고꼼장어숯불구이,서울특별시 서초구 서초대로 3-4 방배디오슈페리움1,해산물 요리,,,16:00 - 04:00,4.2,13,"Dakbal,장어,테이스티로드,꼼장어,이수역,"
상하이포차,서울특별시 구로구 새말로 102,정통 중식 / 일반 중식,,,17:00 - 03:00,4.1,7,
홍능족발,서울특별시 동대문구 홍릉로 20,고기 요리,,,12:00 - 01:00,4.0,15,"고깃집,족발배달,생생정보통,등갈비,튀김,족발,"
썬릿,서울특별시 노원구 공릉로27길 8,카페 / 디저트,,,21:00,3.8,8,
장수한방삼계탕,서울특별시 종로구 새문안로5길 13 B1,탕 / 찌개 / 전골,,,월-금: 11:00 - 22:00 토: 11:00 - 16:00,4.3,6,"한방삼계탕,삼계탕,닭도리탕,여름보양식,"
올때컵파스타,서울시 구로구 오류동 135-86 1F,기타 양식,,,,,1,
히토리더야끼니꾸,서울특별시 관악구 남부순환로230길 8,정통 일식 / 일반 일식,,,17:00 - 03:00,3.7,11,"콜키지가능,"
서브웨이,서울특별시 노원구 동일로192길 91,브런치 / 버거 / 샌드위치,,,08:00 - 22:00,,1,"채식메뉴,"
카페메종드한,서울특별시 강동구 강동대로 177,카페 / 디저트,,,월-금: 10:00 - 22:00 토-일: 12:00 - 19:00,,4,"한식디저트,"
써밋컬쳐,서울특별시 마포구 신촌로14안길 11,카페 / 디저트,,,,4.3,16,"2020망고플레이트인기맛집,"
포프트커피,서울특별시 영등포구 경인로 825 1F,카페 / 디저트,,,월-금: 08:00 - 21:00 토-일: 10:00 - 21:00,3.6,7,
시즌스,서울특별시 중랑구 망우로 353,카페 / 디저트,,,10:00 - 21:50,,2,"빙수,"
깐부치킨,서울특별시 강서구 화곡로68길 82,닭 / 오리 요리,,,16:00 - 02:00,,1,"치킨,"
태백산 생고기,서울특별시 은평구 연서로 230-4,고기 요리,,,,,4,
커피볶는여자,서울특별시 관악구 관악로14길 87 1F,카페 / 디저트,,,,4.1,8,
와인zip,서울특별시 양천구 목동서로 213,칵테일 / 와인,,,,,7,
당도,서울특별시 마포구 포은로 106,카페 / 디저트,젤라또 (두가지 맛),3900,12:30 - 20:00,4.7,175,"망원동,Mangwon-dong,2020망고플레이트인기맛집,아이스크림,"
슬로우캘리,서울특별시 마포구 동교로38길 35,세계음식 기타,,,11:00 - 21:30,4.4,74,"2020망고플레이트인기맛집,"
깡통만두,서울특별시 종로구 북촌로2길 5-6 1F,한정식 / 백반 / 정통 한식,칼만두,8500,월-금: 11:30 - 21:30 토: 11:30 - 20:00,4.3,192,"서울,Kalguksu,이북 음식,2017 인기,포장가능,전골,칼국수,만두,Korean,북촌한식맛집,"
마리오파스타,서울특별시 마포구 월드컵로19길 42 1F,이탈리안,,,12:00 - 21:30,4.4,47,"파스타,2020망고플레이트인기맛집,데이트,"
효도치킨,서울특별시 강남구 도산대로46길 21 한진로즈힐아파트 상가 101동 120호,닭 / 오리 요리,,,18:00 - 24:00,4.5,35,"2020망고플레이트인기맛집,"
오오토리,서울특별시 중구 동호로11길 51,이자카야 / 오뎅 / 꼬치,,,17:00 - 02:00,4.4,5,
푸쿠푸쿠,서울특별시 도봉구 노해로45길 17 1F,카페 / 디저트,아메리카노,2000,화-토: 12:00 - 21:00 일: 13:00 - 19:00,3.9,11,"마카롱,"
아따맵소,서울특별시 서초구 서초대로40길 88,탕 / 찌개 / 전골,,,10:00 - 22:00,4.0,7,"맛있는녀석들,"
하늘물고기,서울특별시 광진구 아차산로31길 9-1,칵테일 / 와인,,,18:00 - 02:00,3.0,18,"홀릭 시크릿,와인,칵테일바,칸막이,인도,칵테일,"
정돈,서울특별시 강남구 강남대로110길 26 1F,까스 요리,,,11:30 - 22:00,4.5,164,"2020망고플레이트인기맛집,돈까스,"
카페187,서울특별시 동작구 동작대로 187,카페 / 디저트,,,월-토: 10:00 - 22:00 일: 12:00 -22:00,,5,
신성,서울특별시 중구 세종대로14길 22-3,해산물 요리,고등어구이+된장찌개,7000,11:30 - 22:00,4.2,23,"굴요리,보쌈,수요미식회,시청역,"
니엔테,서울특별시 송파구 오금로18길 9 2F,이탈리안,,,12:00 - 21:30,3.8,40,"석촌호수,리조또,파스타,반려견동반가능,"
도라지17,서울특별시 용산구 한남대로 60,카페 / 디저트,아메리카노,4000,월-토: 10:00 - 22:00 일: 10:00 - 20:00,4.2,11,
마이디어스윗,서울특별시 노원구 동일로193길 36-1,,,,,,4,
꽃돼지,서울특별시 도봉구 도봉로104길 104,고기 요리,,,16:00 - 24:00,,1,
장안설렁탕,서울특별시 동대문구 천호대로89길 3,탕 / 찌개 / 전골,,,10:30 - 20:30,,3,"설렁탕,"
더파니니,서울특별시 서대문구 이화여대길 50-10 1F,브런치 / 버거 / 샌드위치,,,월-금: 10:30 - 20:00 토: 11:00 - 19:00,4.1,54,"이화여대,Ewha Womans University,샐러드,리코타치즈,치즈,"
너의냠냠버거,서울특별시 성북구 성북로7길 4,브런치 / 버거 / 샌드위치,,,12:00 - 21:00,4.2,28,"2020망고플레이트인기맛집,"
대왕곱창,서울특별시 영등포구 당산로 10,고기 요리,,,14:00 - 01:00,3.4,23,"곱창,"
도쿄빙수,서울특별시 광진구 아차산로31길 45 1F,카페 / 디저트,,,12:00 - 22:00  ,3.6,28,"빙수,"
마담버터플라이,서울특별시 서초구 서초중앙로 48 한솔빌딩,카페 / 디저트,,,09:00 - 23:00,4.0,17,"케이크,"
참숯한우천국,서울특별시 양천구 목동로 234,고기 요리,,,11:00 - 23:00,,0,
하동관,서울특별시 중구 명동9길 12,탕 / 찌개 / 전골,곰탕,12000,07:00 - 16:00,4.2,218,"곰탕,국물,깨끗하다,고기,김치,깍두기,런치,"
채선당,서울특별시 중랑구 동일로 942,고기 요리,,,"

                      식당 홈페이지로 가기
                    
",,3,"아이와함께,"
토말,서울특별시 강남구 선릉로121길 13,한정식 / 백반 / 정통 한식,,,11:30 - 22:00,4.3,9,"수요미식회,게장,2020망고플레이트인기맛집,발렛가능,"
소금집델리 망원,서울특별시 마포구 월드컵로19길 14 2F,퓨전 양식,,,11:00 - 23:00,4.5,139,"수요미식회,2020망고플레이트인기맛집,"
라오청두마라샹궈,서울특별시 강북구 노해로8길 29 205호,기타 중식,,,12:00 - 24:00,,4,
홍마방,서울특별시 양천구 목동중앙북로14길 1 1F,기타 중식,,,11:00 - 22:00,3.9,13,
청춘예찬,서울특별시 성북구 동소문로20길 29-14,치킨 / 호프 / 펍,,,,4.1,10,"치킨,"
노아스로스팅,서울특별시 서초구 강남대로95길 12 1F,카페 / 디저트,,,월-금: 08:30 - 21:30 토: 11:30 - 21:00,4.0,17,"2020망고플레이트인기맛집,"
베르데,서울특별시 강서구 화곡로20길 20,카페 / 디저트,,,10:30 - 20:30,,2,
UPP,서울특별시 용산구 장문로49길 104,치킨 / 호프 / 펍,,,,4.3,29,"2020망고플레이트인기맛집,술집추천,치킨,피자,루프탑,"
방콕익스프레스,서울특별시 서대문구 연세로2길 90,태국 음식,뿌팟퐁커리,12900,11:30 - 22:00,4.2,214,"이화여대,팟타이맛집,신촌,세계음식,2017 인기,서울,태국 음식,타이,2018 인기,Ewha Womans University,"
라라브레드,서울특별시 송파구 오금로16길 4,베이커리,,,10:00 - 22:00,3.7,70,"브런치,"
서울쌈냉면,서울특별시 성북구 개운사길 21-4,국수 / 면 요리,,,10:00 - 20:30,3.6,24,"냉면,"
시장안참치앤스시,서울특별시 강북구 도봉로67길 18,회 / 스시,,,,,1,"SBS방탄맛집,"
명동칼국수,서울특별시 중랑구 망우로 353 홈플러스 B1,탕 / 찌개 / 전골,,,11:00 - 22:00,,3,"칼국수,"
육대장,서울특별시 금천구 가산디지털1로 186,탕 / 찌개 / 전골,,,10:00 - 22:00,,0,
웜테이블,서울특별시 강서구 공항대로49길 5-17 1F,이탈리안,,,,,3,
성민양꼬치,서울특별시 관악구 관악로16길 38,기타 중식,,,14:00 - 02:00,3.5,84,"양꼬치,샤로수길,맛있는tv,꿔바로우,중식,2018 인기,탕수육,고기,양고기,칭따오,"
설국,서울특별시 노원구 노원로 257,정통 일식 / 일반 일식,,,,,1,"닭도리탕,횟집,일박이일,과일빙수,"
참맛집,서울특별시 서대문구 경기대로 82,고기 요리,,,월-금: 11:00 - 23:00 토-일: 17:00 - 23:00,4.1,8,"고기집,소고기,두루치기,고깃집,"
스시경,서울특별시 양천구 목동중앙북로7가길 10,회 / 스시,,,월-토: 11:30 - 24:00 일: 17:00 - 24:00,,11,"바자리,연어회,초밥,숨은맛집,연어,회,"
장프리고,서울특별시 중구 퇴계로62길 9-8,칵테일 / 와인,타이거쉬림프 로제파스타,19000,월-목: 12:00 - 02:00 금-토: 12:00 - 03:00,4.4,42,"2020망고플레이트인기맛집,"
다운타우너,서울특별시 종로구 북촌로 6-4 1F,브런치 / 버거 / 샌드위치,,,11:30 - 21:30,4.4,28,
히츠지야,서울특별시 마포구 독막로3길 21 1F,기타 일식,무한리필 코스 (90분),30000,월-목: 12:00 - 24:00 금: 12:00 - 02:00 토: 17:00 - 02:00 일: 17:00 - 24:00,4.2,11,"고깃집,"
문릿,서울특별시 중랑구 봉우재로43길 35,카페 / 디저트,,,일-월: 12:30 - 20:30 화-토: 11:00 - 22:00,,0,
디어브레드,서울특별시 성북구 개운사1길 29,베이커리,크랜베리 바게트,2800,09:00 - 19:00,4.1,129,"치아바타,바게트,베리,가짓수,치즈,크랜베리,건강한,쫄깃한,"
야바이,서울특별시 서대문구 연세로7안길 37,철판 요리,오징어몬자,9000,일-월: 16:00 - 24:00 금-토: 16:00 - 01:00,4.1,151,"식신로드,오코노미야끼,Yonsei University,철판 요리,2020망고플레이트인기맛집,게임기,신촌,야끼소바,연세대,오꼬노미야끼,"
포유,서울특별시 도봉구 해등로16길 7,베트남 음식,,,11:00 - 22:00,,4,
메콩타이,서울특별시 강동구 동남로 891 현대데일리안,베트남 음식,,,10:30 - 22:00,,11,"월남쌈,단체석,쌀국수,명일동맛집,베트남,"
코끼리탭룸,서울특별시 강서구 공항대로 195 힐스테이트에코동익 101동 1F 130호,치킨 / 호프 / 펍,,,,,4,
보사노바,서울특별시 영등포구 영등포로20길 22-4,카페 / 디저트,,,월-금: 08:00 - 22:30 토-일: 09:00 - 22:30,4.1,17,"2020망고플레이트인기맛집,"
어머니대성집,서울특별시 동대문구 왕산로11길 4,탕 / 찌개 / 전골,육회비빔밥,15000,일,4.5,105,"해장국,육회,선지해장국,오래된한식당,식신로드,오래된해장국,최자로드,여기GO,신동엽,"
묵동할머니떡볶이,서울특별시 중랑구 공릉로12가길 14,기타 한식,,,11:00 - 20:00,,7,"떡볶이,생활의달인,떡볶이,"
봉추찜닭,서울특별시 강서구 양천로 583,닭 / 오리 요리,,,10:30 - 21:30,,1,"찜닭,"
일등식당,서울특별시 마포구 방울내로 82,탕 / 찌개 / 전골,,,07:00 - 21:00,4.2,22,"생방송투데이,오래된한식당,백종원의3대천왕,"
떡뽀이,서울특별시 성북구 개운사길 22-6,기타 한식,,,10:00 - 04:00,3.3,17,"떡볶이,분식,떡볶이,"
베무쵸칸티나,서울특별시 마포구 동교로46길 40,남미 음식,엔칠라다스 베르데스,16000,화: 17:30 - 21:45 수-금: 12:30 - 21:45 토-일: 13:00 - 21:45,4.3,88,"퀘사디아,Mexican,이국적맛집,세계음식,2018 인기,타코,멕시칸,연남동데이트,Yeonnam-dong,2020망고플레이트인기맛집,"
토마틸로,서울특별시 양천구 목동동로 293,남미 음식,,,11:00 - 23:00,3.4,13,"멕시칸,채식메뉴,부리토,타코,"
피콜로,서울특별시 강동구 천호대로168가길 51,이탈리안,,,12:00 - 22:00,3.2,8,
도쿄커틀릿,서울특별시 성북구 동소문로22길 57-1,까스 요리,,,11:30 - 21:30,3.5,22,"돈까스,"
르타오,서울특별시 서초구 신반포로 176 신세계백화점 강남점 B1,카페 / 디저트,,,월-목: 10:30 - 20:00 금-일: 10:30 - 20:30,4.0,24,"고속버스터미널,2020망고플레이트인기맛집,케이크,"
서울뼈구이매운족발,서울특별시 동대문구 왕산로 274-1 1F,고기 요리,,,12:00 - 01:00,4.1,17,"고깃집,2020망고플레이트인기맛집,족발,"
이층커피,서울특별시 중랑구 동일로 805-1 2F,카페 / 디저트,,,10:00 - 22:00,,2,
데일리 스위츠,서울특별시 구로구 중앙로 9,카페 / 디저트,,,11:00 - 21:00,3.9,17,
행복들깨칼국수,서울특별시 강북구 삼양로173길 41-11,국수 / 면 요리,,,월,,2,"칼국수,"
라이라이라이,서울특별시 성북구 보문로34길 76,베트남 음식,,,월-금: 08:00 - 19:00 토: 11:00 - 19:00,3.8,11,"2020망고플레이트인기맛집,쌀국수,"
통인스윗,서울특별시 종로구 자하문로7길 50,카페 / 디저트,,,11:00 - 21:00,4.0,130,"Tongin-dong,테이스티로드,타르트,"
모터시티,서울특별시 강남구 테헤란로 142 아크플레이스 어반스코트 B1,기타 양식,,,월-금: 11:00 - 22:00 토-일: 11:00 - 21:30,4.4,76,"EAT딜있는식당,2020망고플레이트인기맛집,Visa프리미엄할인2배,"
평양냉면,서울특별시 동대문구 왕산로29길 4,국수 / 면 요리,,,11:00 - 20:00,3.9,33,"오래된한식당,평양냉면,생활의달인,Pyongyang Naengmyeon,냉면,만두,2020망고플레이트인기맛집,가족과,"
1식당,서울특별시 마포구 포은로 52-1,이자카야 / 오뎅 / 꼬치,,,18:30 - 01:30,4.3,7,"2020망고플레이트인기맛집,술집추천,"
만리성,서울특별시 서초구 서초대로42길 66,정통 중식 / 일반 중식,,,11:30 - 21:30,4.0,11,"중국집,굴짬뽕,정통 중식,화교,짜장면,"
쿠마카세,서울특별시 양천구 목동동로 228-12,이자카야 / 오뎅 / 꼬치,,,16:30 - 01:00,4.0,19,"홀릭 시크릿,"
청산별곡,서울특별시 강서구 공항대로 290,한정식 / 백반 / 정통 한식,,,11:00 - 22:00,,1,
예쁜돼지,서울특별시 금천구 가산디지털2로 138-15,고기 요리,,,,,1,"삼겹살,"
