p_id,group_3,group_0,group_1,group_2,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15,group_16,group_17,group_18,group_19,group_20,group_21,group_22,group_23,group_24,group_25,group_26,group_27,group_28,group_29,group_30,group_31,group_32,group_33,group_34,group_35,group_36,group_37,group_38,group_39,group_40,group_41,group_42,group_43,group_44,group_45,group_46,group_47,group_48,group_49,group_50,group_51,group_52,group_53,group_54,group_55,group_56,group_57,group_58,group_59,group_60,group_61,group_62,group_63,group_64,group_65,group_66,group_67,group_68,group_69,group_70,group_71,group_72,group_73,group_74,group_75,group_76,group_77,group_78,group_79,group_80,group_81,group_82,group_83,group_84,group_85,group_86,group_87,group_88,group_89,group_90,group_91,group_92,group_93,group_94,group_95,group_96,group_97,group_98,group_99,group_100,group_101,group_102,group_103,group_104,group_105,group_106,group_107,group_108,group_109,group_110,group_111,group_112,group_113,group_114,group_115,group_116,group_117,group_118,group_119
3945,10,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
1886,7,0,1,0,0,0,0,0,0,0,2,1,0,4,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0
887,5,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
1662,7,0,1,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,6,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
302,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1743,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,9,0,1,0,0,0,1,0,0,0,2,4,0,2,1,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1494,41,0,4,0,0,0,0,0,0,1,2,3,0,4,5,0,0,0,38,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,10,0,6,0,6,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,19,7,0,0,0,0,5,0,1,7,0,0,0,0,0,0,0
4571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5190,33,0,10,1,0,0,0,0,0,0,0,1,0,5,23,0,1,0,29,2,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,26,2,0,0,18,0,0,0,0,1,1,0,0,1,0,0,0,2,0,4,0,1,0,0,0,2,0,0,0,7,0,0,6,4,0,0,2,0,0,0,0,6,1,0,0,0,2,0,0,7,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,7,1,0,3,0,0,0,0,0,0,0
3255,33,0,6,1,0,0,1,0,0,0,2,2,0,2,0,0,0,0,37,4,1,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,4,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,3,0,2,0,0,0,1,1,3,0,0,0,1,11,0,0,1,1,4,0,0,1,6,2,0,2,0,2,0,0,0,5,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,2,0,0,0,4,0,0,0
3156,24,0,1,0,0,0,0,0,0,0,5,0,0,2,4,1,0,0,47,1,0,0,1,0,0,3,0,3,0,4,0,0,3,0,1,0,0,1,0,2,0,2,0,0,0,14,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0,2,0,1,0,0,0,6,0,6,2,10,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,0,1,6,3,1,0,0,0,1,0,0,5,7,3,0,0,0,0,4,0,9,2,0,0,0,1,0,0,0
4765,29,0,3,0,1,0,0,0,1,1,1,2,0,0,6,0,0,0,24,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,3,3,0,5,0,1,3,0,0,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,5,0,0,0,1,1,0,0,11,0,5,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,0,5,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,9,1,0,3,0,0,0,1,0,0,0
4397,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4030,99,0,11,0,2,0,0,0,0,0,6,8,0,9,13,3,5,1,71,5,0,0,0,2,0,3,0,2,0,6,4,0,1,0,0,0,4,2,0,3,0,42,10,0,0,16,2,0,0,0,0,1,0,0,1,7,0,0,2,0,11,0,3,0,0,1,3,0,1,1,21,0,6,19,23,0,0,10,0,0,0,0,1,0,0,4,0,2,0,0,25,0,0,13,1,1,0,0,0,0,2,0,1,7,1,0,0,0,0,24,3,4,6,0,0,0,1,1,0,0
2427,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1248,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2603,3,0,2,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,2,0,0,0,0,0,0,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
188,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
856,7,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
4979,13,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2110,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
3693,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,0,0,0,0,0,1,0,0,0,1,3,0,3,3,0,0,0,10,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,3,0,1,1,4,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,6,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0
5159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,88,0,5,4,1,0,1,0,0,1,12,9,0,8,7,1,3,0,97,5,0,0,4,0,0,4,0,2,0,7,1,0,0,0,2,0,0,2,0,0,0,2,0,0,0,13,1,0,0,0,0,0,1,1,0,0,10,0,0,0,11,1,5,0,0,0,1,0,0,6,31,0,5,2,7,2,0,1,0,0,4,1,2,1,0,2,0,0,0,0,15,0,0,11,13,0,0,0,0,1,2,0,3,39,3,0,0,0,1,24,2,8,6,0,0,0,2,0,3,0
2634,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2453,90,0,16,2,0,0,1,0,3,0,6,11,0,14,20,1,3,0,78,4,0,0,5,1,0,3,0,1,0,9,3,0,4,0,1,0,0,2,0,14,1,62,4,0,0,34,1,0,3,0,1,1,0,0,0,14,0,0,5,1,16,1,3,0,0,0,4,0,0,0,17,0,8,13,23,1,1,1,0,0,0,0,7,0,0,5,0,2,0,0,30,0,0,22,4,0,0,0,0,2,0,0,2,9,4,0,0,1,0,46,3,5,8,0,0,0,3,0,0,0
4148,77,0,8,2,0,0,5,0,0,0,9,9,0,15,5,1,1,0,101,4,0,0,2,0,0,3,0,2,0,1,2,0,1,0,1,0,5,0,0,0,0,1,1,1,0,16,0,0,1,0,0,0,0,0,2,1,0,0,1,3,13,0,20,0,1,3,3,0,0,0,18,0,19,9,13,1,1,4,0,2,0,0,2,0,0,1,0,0,0,0,9,19,1,15,0,0,0,0,0,0,0,0,1,11,3,0,0,3,0,29,1,0,7,0,0,0,3,0,2,0
2668,11,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0
4795,11,0,1,1,0,0,0,0,0,2,1,2,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,3,0,0,3,0,0,0,2,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0
2394,17,0,4,0,0,0,0,0,0,0,1,2,0,1,3,0,1,0,24,0,1,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,4,0,8,1,5,0,0,1,0,0,0,0,4,0,0,0,0,4,0,0,2,0,2,4,1,0,0,0,0,0,0,0,1,12,7,0,0,0,0,6,1,1,4,0,0,0,2,1,1,0
3988,129,0,10,7,0,0,1,0,0,5,15,8,0,18,38,1,0,0,129,11,0,0,12,0,1,6,0,6,0,8,2,0,1,0,1,0,26,2,0,6,0,8,2,1,1,30,0,0,0,0,0,3,0,0,1,2,0,0,2,0,20,0,18,0,0,2,4,0,0,0,39,0,10,2,18,1,1,4,0,0,1,0,2,0,0,4,0,11,0,0,38,5,15,25,2,0,0,0,0,0,0,0,0,113,2,0,0,2,0,27,1,5,5,0,0,0,5,1,4,0
1635,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,9,0,1,1,0,0,0,0,0,0,2,3,0,0,1,0,0,0,17,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0
1094,45,0,4,2,0,0,0,0,0,0,5,1,0,5,6,2,0,0,58,7,0,0,1,0,0,3,0,4,0,1,1,0,0,0,0,0,0,0,0,2,0,2,2,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,2,5,0,2,0,0,1,0,0,0,0,3,0,9,3,7,3,1,1,0,0,0,0,3,0,0,0,0,0,0,0,27,2,23,23,5,0,0,0,0,0,1,0,1,12,1,0,0,1,0,11,0,2,0,0,0,0,0,0,0,0
5434,11,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,5,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0
2691,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,10,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,12,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,2,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0
551,10,0,1,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,20,1,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,9,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,22,0,6,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,0
3822,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
2200,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4421,10,0,2,1,0,0,0,0,0,0,1,2,0,2,1,0,1,0,18,2,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,6,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0
653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
908,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1353,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2344,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
3014,24,0,1,1,0,0,1,0,0,0,0,5,0,3,2,0,0,0,8,2,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,7,0,0,0,1,0,0,0,3,0,0,0,3,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0,2,4,4,6,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0
1861,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
