u_id,p_id,rating
10400,1438,5
10400,4672,5
10400,3838,5
10400,2260,3
10400,777,5
10400,4758,5
10400,848,5
10400,4143,5
10400,573,5
10400,2008,5
10400,1180,5
10401,2584,5
10402,1648,5
10402,4066,5
10403,2415,5
10403,314,3
10403,933,5
10403,1995,3
10403,1043,5
10403,4615,3
10404,205,5
10405,4885,5
10405,2014,5
10405,1590,3
10405,830,5
10405,1042,1
10405,777,5
10405,978,1
10405,1669,3
10405,2277,5
10405,4866,5
10405,5460,5
10406,3816,5
10406,3816,5
10407,2552,5
10407,2501,5
10408,1658,3
10409,1068,5
10410,3528,1
10411,1125,3
10411,5380,5
10412,4993,2
10412,3362,3
10412,2541,2
10412,3,2
10412,4211,2
10413,3616,5
10413,2940,4
10413,4354,5
10413,272,5
10413,4179,3
10414,1012,5
10415,1937,5
10416,5336,5
10416,1885,4
10416,3724,4
10417,2925,5
10418,2211,5
10419,1330,3
10419,2221,1
10419,4734,5
10420,519,3
10421,1020,4
10421,1929,5
10421,2029,5
10422,1619,4
10423,4183,4
10424,3277,1
10425,919,1
10425,5393,5
10425,4654,5
10426,3580,3
10427,2421,5
10427,3186,3
10427,89,5
10428,4332,1
10429,1784,5
10429,4258,3
10429,5400,3
10429,2812,1
10429,5320,3
10429,3269,5
10429,2662,3
10429,2323,1
10429,2299,3
10429,4261,3
10429,1725,5
10429,1455,5
10429,5084,3
10429,4818,3
10430,3590,5
10430,3719,5
10431,1092,3
10431,2363,3
10431,364,5
10431,2483,5
10431,1957,5
10431,1926,5
10431,4886,5
10431,2177,5
10431,4667,5
10431,606,5
10431,1970,3
10432,4525,5
10432,4019,5
10432,5,5
10433,1619,5
10434,4982,5
10435,3122,5
10435,1357,5
10436,3688,5
10436,1422,5
10436,5075,1
10437,1925,5
10438,3754,5
10439,1410,5
10440,1186,5
10441,2122,5
10442,3628,5
10442,4220,5
10442,4021,5
10443,2947,5
10443,5304,4
10444,3375,5
10445,1970,5
10446,1589,1
10447,798,4
10447,1523,2
10448,3705,5
10448,891,5
10448,3238,5
10448,4019,5
10448,2754,1
10448,2096,5
10448,1882,5
10448,2922,5
10448,4142,5
10448,2922,5
10448,4155,5
10449,1206,1
10449,229,1
10449,2903,3
10450,2841,3
10451,2278,5
10451,1019,5
10451,3578,5
10451,148,5
10451,2666,5
10452,1834,4
10453,3517,5
10454,2254,5
10455,2210,5
10456,4069,5
10456,3876,3
10456,3876,5
10456,1634,1
10457,36,5
10458,2907,5
10459,5153,5
10460,4804,5
10461,957,1
10462,5153,5
10463,4360,5
10464,1781,0
10464,2412,0
10465,2778,5
10465,3168,4
10466,870,3
10467,4028,5
10468,2707,5
10469,1486,5
10470,4592,4
10471,4664,4
10472,3639,5
10473,1723,5
10474,2336,5
10474,4187,3
10474,5075,1
10475,3097,5
10476,1030,1
10476,3663,1
10476,2774,5
10477,4594,4
10478,3465,5
10478,1448,5
10478,2588,5
10478,1685,5
10478,1647,5
10478,3233,3
10478,4152,3
10478,1647,5
10478,4066,5
10478,4701,3
10478,1901,5
10478,1396,3
10479,3655,3
10479,3814,5
10479,674,3
10479,1424,5
10479,2925,3
10479,4019,5
10479,2129,5
10479,3401,3
10479,3838,3
10479,2531,5
10479,1254,3
10480,938,5
10480,2841,5
10480,2317,5
10480,1591,5
10480,2676,5
10480,1547,3
10481,4183,5
10481,2522,5
10481,1676,5
10481,5179,5
10481,3754,5
10481,3745,5
10481,4996,3
10481,922,5
10481,3355,5
10481,4807,5
10481,5150,5
10481,358,1
10481,1422,5
10481,392,5
10481,4936,5
10481,4924,5
10481,4889,5
10481,3578,5
10481,2690,5
10481,2177,5
10482,2307,3
10482,717,5
10482,3737,4
10482,2366,3
10483,4342,1
10484,4303,3
10485,234,4
10485,490,3
10485,1217,5
10485,4085,4
10485,4763,5
10485,1262,5
10485,4340,4
10485,1117,3
10485,4223,4
10485,522,4
10485,1885,5
10485,751,4
10485,3382,5
10485,3913,5
10485,3572,5
10485,3737,4
10486,5035,5
10487,1204,5
10487,2781,5
10487,4234,5
10487,1114,3
10487,3770,3
10488,1670,5
10489,3201,4
10489,1498,5
10489,21,5
10489,3829,5
10489,2812,5
10489,5385,4
10489,5439,3
10489,1941,5
10489,1038,4
10489,2068,5
10489,774,5
10489,433,4
10489,5241,4
10489,1825,4
10490,2855,3
10490,2857,5
10490,4701,3
10490,1685,5
10490,3415,3
10490,1685,5
10490,2457,5
10490,3465,5
10490,3465,3
10490,3083,3
10490,2588,3
10490,4908,5
10490,3368,1
10490,1675,5
10490,1164,5
10490,1647,5
10490,4588,5
10490,4533,5
10490,1368,5
10490,4569,5
10490,5094,5
10490,106,3
10490,745,5
10490,930,3
10490,4066,5
10490,4503,3
10490,5014,3
10491,5305,5
10491,2129,5
10491,4107,3
10491,1193,5
10491,5013,5
10491,2948,5
10491,689,3
10491,4347,3
10491,5393,5
10491,139,5
10491,1179,3
10492,4944,5
10492,3554,5
10492,1485,5
10493,412,5
10494,1535,3
10494,2221,5
10495,3035,5
10495,5153,3
10495,2254,1
10496,2606,5
10496,5041,5
10496,899,5
10496,502,5
10496,5373,5
10496,1510,3
10496,5110,5
10496,3018,5
10496,4866,5
10496,4680,5
10497,1447,5
10498,2250,1
10498,248,5
10498,4609,5
10498,3838,5
10498,2013,3
10498,2765,1
10498,5393,3
10498,4931,3
10498,289,5
10498,5153,5
10498,3848,1
10498,1602,5
10499,3896,4
10499,2316,3
10499,2530,5
10499,4962,3
10499,4691,4
10500,1092,5
10501,1499,5
10501,63,4
10502,333,5
10502,3931,3
10502,4758,5
10502,4420,5
10502,2023,5
10502,1424,5
10503,1631,1
10504,5442,3
10504,4255,5
10505,3100,5
10505,3100,5
10506,3549,3
10506,4827,5
10506,3194,5
10507,1506,5
10508,1215,1
10509,1859,5
10509,4688,5
10509,3124,5
10509,5127,5
10509,1468,5
10509,1535,5
10509,1590,5
10509,4040,3
10510,553,5
10511,1679,5
10511,2159,2
10511,2340,4
10511,4179,4
10511,2710,5
10512,1647,3
10512,1125,5
10512,289,1
10512,5048,5
10512,4005,1
10512,1077,1
10513,4658,1
10514,4006,5
10514,3388,5
10514,3171,5
10514,323,5
10514,3578,5
10514,3170,5
10515,3619,3
10515,765,5
10516,3084,3
10516,3778,1
10516,4945,3
10517,1618,5
10517,68,5
10517,2257,3
10518,4680,3
10519,3642,5
10520,2032,5
10520,2478,5
10520,1299,5
10520,807,5
10520,433,5
10520,4953,5
10521,3124,5
10521,4658,5
10521,1579,5
10521,1186,5
10521,3431,5
10522,1706,5
10522,274,3
10522,2651,5
10522,5059,5
10522,4347,3
10522,1012,5
10522,2952,3
10523,4107,5
10524,4019,5
10524,987,5
10524,2195,5
10525,5046,5
10525,3388,5
10525,1868,1
10525,4981,5
10525,2690,1
10525,2348,3
10525,1710,3
10525,2922,1
10525,475,5
10526,1393,5
10526,1515,5
10526,5300,5
10526,1485,5
10527,691,5
10527,479,5
10527,154,3
10527,1198,1
10527,4915,5
10527,4525,1
10527,5097,1
10527,509,5
10527,4886,3
10527,3590,3
10527,4658,1
10527,2231,5
10527,4944,5
10527,1724,5
10527,1468,3
10527,1892,1
10527,3428,5
10527,5321,1
10527,5321,5
10527,5263,5
10527,3545,5
10527,4439,3
10527,3895,4
10527,2511,1
10527,3394,1
10527,3545,3
10527,1368,5
10527,694,3
10527,2685,5
10527,269,5
10527,2820,5
10527,1251,5
10527,4855,5
10527,3573,4
10527,3410,3
10527,4805,3
10527,3839,5
10527,3074,3
10527,1800,3
10527,2820,1
10527,2845,3
10527,2820,5
10527,3355,1
10527,3160,3
10527,1264,5
10527,455,3
10527,3886,3
10527,1315,5
10527,412,5
10527,3784,3
10527,4827,5
10527,5059,3
10527,2177,5
10527,2464,5
10527,311,3
10527,3913,3
10527,1301,5
10527,1251,5
10527,4620,5
10527,4005,3
10527,1039,4
10527,1856,4
10527,412,5
10527,624,3
10527,4069,5
10527,1166,4
10527,1468,5
10527,1778,5
10527,1186,5
10527,1349,5
10527,5153,5
10527,2177,5
10527,1468,3
10527,1583,5
10527,2203,5
10527,1431,5
10527,4205,4
10527,2165,5
10527,4107,3
10527,3639,5
10527,4594,5
10527,637,5
10527,354,4
10527,1887,4
10527,1346,5
10527,948,5
10527,4758,5
10527,948,5
10527,4596,5
10527,4223,5
10527,1645,5
10527,3719,4
10527,704,5
10527,2177,5
10527,1661,5
10527,1967,5
10527,2606,5
10527,1533,5
10527,4830,5
10527,4830,5
10527,4921,5
10527,3493,3
10527,1679,3
10527,4043,5
10527,5146,1
10527,1699,5
10527,3536,5
10527,1012,5
10527,4642,3
10527,759,5
10527,4727,5
10527,4758,3
10527,5185,5
10527,4569,5
10527,1254,5
10527,2090,1
10527,3541,3
10527,1408,5
10527,5445,3
10527,2314,5
10527,683,5
10527,764,3
10527,573,5
10527,1986,3
10527,416,4
10527,2531,3
10527,1036,5
10527,1398,5
10527,3526,3
10527,4919,5
10527,2523,1
10527,3140,4
10527,4501,5
10527,3140,1
10527,891,5
10527,4501,5
10527,2278,3
10527,2122,3
10527,3136,5
10527,1125,5
10527,3864,5
10527,3209,5
10527,5048,3
10527,745,5
10527,1670,5
10527,2531,5
10527,1967,5
10527,4925,3
10527,4831,5
10527,4028,5
10527,17,5
10527,1443,3
10527,3423,1
10527,5304,4
10527,4275,5
10527,4758,5
10527,4213,5
10527,2552,3
10527,4813,5
10527,5332,5
10527,2909,1
10527,4574,5
10527,5026,3
10527,3375,5
10527,2515,5
10527,4804,1
10527,1547,3
10527,5026,3
10527,2203,5
10527,1392,5
10527,4087,5
10527,4908,3
10527,4978,3
10527,4163,5
10527,3107,5
10527,4474,3
10527,328,3
10527,2577,5
10527,1955,5
10527,3375,3
10527,1065,3
10527,2269,1
10527,1460,5
10527,4758,5
10527,5089,5
10527,2754,1
10527,158,3
10527,4758,5
10527,3917,5
10527,3988,5
10527,1179,3
10527,2146,3
10527,1284,5
10527,2730,4
10527,4946,1
10527,3705,1
10527,368,3
10527,2013,5
10527,280,3
10527,1679,3
10527,161,1
10528,5040,5
10529,3988,5
10529,2004,5
10529,1723,5
10530,2310,5
10530,3292,5
10530,17,5
10530,4758,5
10530,4324,4
10530,2578,5
10530,3453,5
10531,2505,3
10531,1170,5
10531,4155,5
10531,2820,5
10531,1671,5
10531,347,5
10531,2383,5
10531,3541,5
10531,1068,3
10531,3368,3
10531,704,3
10531,4080,5
10531,3124,5
10531,2665,5
10531,2146,3
10532,4019,4
10532,2675,2
10533,5183,5
10533,259,5
10533,1699,3
10533,3159,3
10533,1222,3
10533,1121,3
10533,955,4
10533,4758,5
10533,1607,3
10533,4152,2
10533,3115,5
10534,3700,5
10534,2868,5
10534,3066,5
10534,5316,3
10534,1543,5
10535,4688,5
10536,2750,5
10537,2225,5
10537,1712,5
10537,1618,1
10538,3267,5
10538,3115,5
10538,2185,3
10538,4181,5
10538,2541,1
10538,3730,5
10538,5062,5
10538,3450,1
10538,5059,1
10538,1669,3
10539,4866,4
10539,1979,3
10539,560,3
10539,4875,3
10539,2038,4
10539,157,4
10539,409,4
10539,2846,2
10539,1603,3
10539,4340,2
10539,479,4
10539,4763,4
10539,3739,3
10539,1769,3
10539,3572,2
10539,4829,3
10539,1094,3
10540,2584,5
10541,848,5
10541,1859,5
10541,2505,5
10541,3679,5
10541,3538,5
10541,2855,5
10541,5122,5
10541,3250,5
10541,1357,5
10541,3799,5
10541,3382,5
10541,3138,5
10541,3453,5
10541,3811,3
10541,723,1
10541,3718,5
10541,4417,5
10541,3143,5
10541,4385,1
10541,2528,5
10541,1898,5
10541,3601,5
10541,483,5
10541,3660,5
10541,4393,5
10541,3578,3
10541,740,5
10541,2761,5
10541,3596,5
10541,392,5
10541,4019,1
10541,1510,3
10541,479,5
10541,851,5
10541,158,3
10541,4642,3
10541,3233,5
10541,3913,5
10541,2999,5
10541,2724,5
10542,5245,1
10542,1590,5
10542,263,3
10543,3006,5
10544,2690,5
10544,3719,5
10545,1986,5
10545,2253,3
10545,609,5
10545,1515,5
10546,2080,5
10546,724,5
10546,3661,5
10546,4982,5
10546,3040,3
10546,4387,5
10546,3251,5
10546,691,5
10546,2146,5
10546,2996,5
10547,17,5
10547,4549,5
10547,2855,5
10548,4320,4
10549,4933,5
10550,2496,3
10550,1460,5
10551,629,5
10552,1760,5
10552,612,5
10552,4658,5
10552,4803,5
10552,4331,5
10552,1422,5
10552,4167,5
10552,132,5
10552,1738,3
10552,4650,3
10552,5446,5
10552,3525,5
10553,3371,5
10554,5200,5
10554,4013,5
10555,5013,3
10555,2415,5
10556,2573,1
10556,3124,5
10557,676,5
10557,1179,1
10557,262,3
10557,3839,5
10557,127,5
10557,945,3
10557,3332,5
10557,3017,5
10558,5068,1
10559,1466,5
10560,1176,5
10560,87,5
10561,4500,5
10562,5149,4
10562,5138,5
10562,1696,5
10562,3972,1
10563,3487,5
10563,2460,5
10564,2614,4
10564,3887,4
10564,3792,4
10564,1024,4
10565,4884,5
10566,2528,5
10567,3826,4
10567,3562,4
10568,5336,1
10569,2069,3
10569,615,3
10570,3599,5
10571,1206,5
10572,4672,4
10572,3839,5
10572,3487,4
10572,3781,4
10572,4279,5
10572,3851,5
10572,149,4
10572,2248,3
10572,5288,5
10572,3453,5
10572,3722,3
10572,4813,4
10573,3230,5
10574,611,4
10575,1406,5
10576,2129,5
10576,2129,3
10577,2837,4
10577,2689,3
10577,5380,4
10577,2412,4
10577,1403,4
10577,747,4
10577,2869,4
10577,5281,4
10577,2437,4
10577,3082,4
10577,4775,4
10578,694,5
10579,5168,5
10580,2809,5
10581,3171,3
10582,3174,5
10583,2783,3
10584,1392,3
10584,1134,5
10584,5059,5
10584,9,5
10584,2329,3
10584,3797,5
10584,2002,5
10584,4626,5
10584,3626,5
10584,3029,5
10584,4728,5
10584,329,5
10584,2265,5
10584,3448,5
10584,5097,3
10584,1301,5
10584,4599,3
10584,2002,5
10585,2177,3
10585,175,1
10585,3159,5
10585,756,3
10586,2742,5
10587,354,4
10588,5153,3
10588,3035,3
10589,4687,3
10589,967,4
10589,3895,4
10590,549,5
10591,1299,5
10592,4584,5
10592,1317,5
10593,5182,1
10594,2841,4
10594,5112,4
10595,1496,5
10595,3920,5
10595,2254,5
10595,5277,5
10595,5190,5
10595,4557,5
10595,1092,5
10595,2658,5
10595,4388,5
10595,3889,5
10595,1283,5
10595,1049,5
10595,1961,5
10596,2891,5
10596,5011,3
10597,4179,1
10598,5253,5
10598,625,5
10598,2846,5
10598,4830,5
10599,1497,1
10599,4452,1
10600,5132,5
10600,2033,5
10601,5007,5
10602,3889,5
10603,3705,5
10604,5090,1
10605,1166,4
10606,5283,1
10606,1174,1
10606,5305,1
10607,4642,1
10607,1381,5
10608,3527,3
10609,643,3
10609,3549,5
10609,1699,5
10609,4651,5
10610,3855,5
10610,5024,3
10610,3792,5
10610,3289,3
10610,1460,4
10610,4058,5
10610,3185,4
10610,186,4
10610,458,4
10610,3032,2
10610,4826,3
10610,4150,4
10610,3275,4
10610,408,3
10610,4226,3
10611,1166,2
10612,1293,3
10613,1206,1
10614,4184,5
10614,1811,3
10614,2203,3
10614,3750,5
10614,4501,3
10614,3453,1
10614,4279,3
10614,3688,5
10614,3816,5
10614,2141,5
10614,3382,5
10614,3949,5
10614,3811,3
10614,453,5
10614,2690,5
10614,4830,5
10614,2528,5
10614,1210,1
10614,431,5
10615,5323,5
10616,2922,5
10617,5218,5
10618,3931,5
10618,4028,5
10619,2610,3
10619,4279,5
10619,4944,5
10619,216,3
10619,1679,5
10619,1618,5
10620,1955,3
10620,3006,3
10621,3565,5
10622,4301,5
10622,2606,5
10622,4680,5
10623,2431,4
10623,1517,4
10624,1057,5
10624,5385,5
10624,836,5
10624,2252,4
10624,2405,4
10624,1211,3
10624,4117,5
10624,4217,5
10624,2209,5
10625,2256,1
10626,4663,5
10627,1714,5
10628,1455,1
10629,3889,5
10629,776,3
10629,4855,1
10629,3864,3
10630,925,5
10630,2820,5
10631,946,4
10632,4382,5
10632,3991,1
10633,4292,5
10634,1542,5
10634,1542,5
10635,1957,1
10636,5290,5
10637,2609,3
10638,1621,5
10639,3223,4
10640,4669,5
10640,4119,5
10641,1633,5
10642,1431,1
10643,2448,5
10643,3336,5
10643,2372,5
10643,1191,5
10643,4846,4
10643,189,4
10643,1929,5
10643,2662,4
10644,4596,5
10644,4136,5
10644,2501,3
10644,3074,3
10644,3115,5
10644,1700,5
10644,3249,5
10644,1422,5
10644,2611,3
10644,2106,3
10644,1273,5
10644,3075,3
10644,3647,3
10644,1970,3
10644,4205,3
10644,1233,5
10644,1125,3
10644,4181,5
10644,1967,5
10644,1012,5
10644,2686,5
10644,1381,3
10644,2531,5
10644,2340,5
10644,573,5
10644,1621,3
10644,5400,5
10644,3752,5
10644,5026,5
10644,705,3
10644,2160,5
10644,2382,5
10644,2210,3
10644,5012,5
10644,3673,5
10644,310,5
10644,4843,1
10644,2665,5
10644,2546,3
10644,1578,1
10645,1506,5
10646,836,1
10647,238,4
10648,4028,5
10649,2348,1
10649,2414,5
10649,1251,5
10650,1048,4
10651,4903,5
10652,2199,5
10653,362,5
10653,2053,5
10653,4353,5
10654,917,3
10655,2947,3
10655,4598,4
10655,2393,5
10655,5307,4
10655,5053,5
10655,2177,5
10655,1674,5
10655,1717,4
10655,3233,5
10655,1970,4
10655,4803,4
10656,3448,1
10657,1986,5
10657,4758,5
10657,4857,5
10657,2154,5
10657,4013,5
10657,612,5
10657,1305,1
10657,4077,1
10657,1256,3
10657,2985,3
10657,1363,5
10657,1026,5
10657,4523,5
10657,1468,5
10657,3674,5
10657,4043,3
10657,2665,5
10657,1893,5
10657,3453,3
10657,161,5
10657,4183,3
10658,2177,5
10659,3690,5
10659,2344,3
10659,4943,5
10659,734,1
10659,5459,5
10659,1462,5
10660,1932,5
10660,2577,3
10660,4758,5
10660,1506,5
10661,1125,3
10661,3233,1
10661,2211,3
10661,1631,3
10661,4886,5
10661,5,3
10661,2637,5
10661,28,5
10661,1695,3
10662,1315,5
10663,1934,3
10663,3724,3
10663,150,3
10664,4107,5
10664,1732,5
10664,1695,3
10665,2632,5
10665,3035,1
10665,2632,5
10665,1547,1
10665,4539,5
10666,1781,5
10667,3754,3
10667,1468,3
10667,4331,5
10667,3931,5
10667,4803,3
10667,5090,5
10667,4183,3
10667,104,3
10667,289,1
10668,705,5
10668,5068,1
10668,178,4
10668,1978,5
10668,4643,5
10668,1645,3
10668,1621,1
10668,1780,3
10668,5168,5
10668,4405,5
10668,4407,4
10668,4512,5
10668,4818,3
10668,1438,5
10668,1077,5
10668,2664,5
10668,124,5
10668,4636,5
10668,363,5
10668,3127,3
10668,2018,3
10668,1159,4
10668,5282,5
10668,1094,5
10668,4133,4
10668,5068,3
10669,3240,4
10669,5304,4
10669,2911,3
10669,4779,4
10669,555,3
10669,3613,4
10669,1543,4
10669,4647,4
10669,2710,3
10669,1064,4
10669,626,3
10669,3548,4
10669,2159,3
10669,1299,4
10669,3107,3
10669,4251,4
10669,4354,5
10669,761,4
10669,1992,4
10669,2812,5
10669,4142,5
10669,4921,3
10669,243,4
10669,3579,4
10669,2097,3
10669,3541,4
10669,2453,3
10669,898,4
10669,3746,4
10669,760,4
10669,1816,4
10669,4919,3
10669,1158,4
10669,2180,4
10669,4602,4
10669,4359,5
10669,5385,4
10669,4938,5
10669,1626,4
10669,2973,4
10669,3591,4
10669,4597,4
10669,3077,3
10669,1875,4
10670,3382,5
10671,3814,3
10672,2606,5
10672,3928,5
10672,329,3
10673,175,1
10673,1331,5
10673,3811,3
10673,3308,1
10673,3603,1
10673,3542,5
10673,3115,5
10673,570,5
10673,2340,1
10673,5257,5
10673,4019,5
10673,2846,1
10673,1092,3
10673,4931,1
10673,4933,5
10673,974,5
10673,1877,3
10673,3669,5
10673,2256,3
10673,4125,5
10673,4107,5
10673,4066,5
10673,2952,3
10673,1291,5
10673,281,3
10673,1957,3
10673,1174,1
10673,4019,5
10674,3180,1
10675,4962,5
10676,573,3
10676,4728,1
10677,2977,5
10678,5201,5
10678,538,5
10678,1368,1
10678,2512,3
10678,921,5
10679,2129,3
10680,1811,5
10681,4436,4
10681,2532,4
10682,3991,3
10683,3501,3
10683,3991,3
10683,17,5
10684,813,5
10685,4213,5
10686,4962,5
10687,4023,5
10687,933,5
10687,5013,5
10688,2750,1
10688,3410,1
10688,3770,3
10688,412,5
10688,3394,5
10688,412,5
10688,2611,3
10688,4915,1
10688,570,1
10688,412,5
10688,4345,1
10689,3848,5
10689,1541,5
10689,2256,4
10689,314,5
10689,2465,3
10689,3565,5
10689,1091,3
10689,740,5
10689,2637,5
10689,2329,5
10689,3797,5
10689,3204,5
10689,3767,3
10689,1892,5
10689,1925,5
10689,460,5
10689,4615,5
10689,2611,5
10689,4496,5
10689,2067,5
10689,5165,5
10689,837,5
10689,1019,5
10689,740,5
10689,3105,5
10689,2432,5
10689,3514,5
10689,4579,3
10689,2481,5
10689,802,5
10689,933,3
10689,3729,3
10689,3186,5
10689,5457,3
10689,4159,5
10689,1590,5
10689,2483,5
10689,2270,5
10689,1797,5
10689,2703,5
10689,1995,5
10690,4886,5
10691,1631,5
10691,4728,5
10692,4403,5
10693,1670,5
10694,1441,5
10695,3283,5
10696,1725,5
10696,3186,3
10696,2173,5
10696,262,3
10696,4113,5
10696,3889,5
10696,1618,3
10696,3754,5
10696,2340,3
10696,1092,3
10696,4542,5
10696,4803,3
10696,858,5
10696,45,3
10696,431,5
10696,4324,3
10696,3619,3
10696,910,5
10696,916,3
10696,1455,5
10696,4944,5
10696,429,5
10696,5072,3
10696,923,3
10696,2106,5
10696,2260,5
10696,5296,3
10696,3647,5
10696,642,5
10696,5068,5
10696,1784,5
10696,1547,3
10696,2812,3
10696,3912,3
10696,1893,3
10696,2966,3
10696,5217,3
10696,4672,5
10696,962,5
10696,4732,5
10696,1201,5
10696,4060,5
10696,3629,5
10696,4059,3
10696,1093,3
10696,5334,5
10697,3415,5
10698,1955,1
10699,17,5
10699,2441,5
10699,5080,5
10699,2013,5
10699,4129,5
10699,3448,5
10699,1344,5
10699,573,5
10699,3140,5
10699,4089,5
10699,2577,5
10699,2414,5
10699,1765,5
10699,2576,5
10699,139,5
10699,756,5
10699,104,5
10699,9,5
10699,4758,5
10699,1590,5
10699,4915,5
10699,4432,5
10699,4830,3
10699,4906,5
10699,740,5
10699,3308,5
10699,4274,5
10699,899,1
10699,1077,5
10699,4651,5
10699,4962,5
10699,1346,5
10699,1368,5
10699,4728,3
10699,4734,5
10699,5293,5
10699,4223,5
10700,930,5
10700,1364,3
10700,5089,3
10700,3355,5
10700,287,3
10700,4087,3
10700,1697,5
10700,161,5
10701,4758,5
10702,4876,5
10702,2392,3
10703,4405,5
10703,1022,5
10703,2690,5
10703,3609,3
10703,3839,5
10704,5266,5
10704,2903,5
10705,4562,3
10706,3774,5
10706,5184,5
10707,4574,3
10707,4931,5
10707,3719,5
10707,4331,5
10707,1330,3
10707,1850,1
10707,5290,5
10707,3931,5
10707,2840,5
10707,4579,3
10707,1398,3
10707,148,3
10707,2220,5
10707,5445,3
10707,2106,5
10707,2453,5
10707,1387,5
10707,345,5
10707,5416,5
10707,956,1
10707,4844,5
10707,4030,3
10707,1780,3
10707,1510,5
10707,5283,3
10707,1393,1
10707,1714,5
10707,4946,3
10707,5380,5
10707,5293,5
10707,5146,3
10707,5090,5
10707,5330,5
10707,161,3
10707,777,5
10707,3603,5
10707,3140,5
10707,3399,5
10707,495,3
10707,2109,5
10707,4931,5
10707,4028,3
10707,4213,1
10707,3894,5
10707,4422,5
10708,65,5
10709,4579,3
10710,3292,5
10711,3737,5
10711,5163,5
10711,4787,5
10711,1114,5
10711,5388,5
10712,46,5
10712,351,5
10712,4960,5
10712,43,5
10712,1732,5
10712,1139,5
10712,2233,5
10713,3415,3
10714,3515,5
10715,2307,3
10715,1836,5
10715,1970,3
10715,5139,3
10715,3754,5
10715,5068,3
10715,4706,5
10715,405,3
10715,112,5
10715,1186,3
10715,2160,5
10715,4688,5
10715,2999,3
10715,4148,3
10715,962,3
10715,5153,3
10715,927,3
10715,4155,5
10715,3750,1
10715,2042,5
10715,1398,3
10715,1016,3
10715,3075,3
10715,2065,3
10715,3908,3
10715,5460,5
10715,4218,3
10715,2023,5
10715,3382,3
10715,4887,5
10715,158,5
10715,4886,5
10715,1280,5
10715,281,3
10715,1346,3
10715,3431,5
10715,1220,5
10715,4705,3
10715,2253,5
10715,2352,3
10715,479,1
10715,4651,3
10715,1631,3
10715,2576,5
10715,3886,5
10715,4609,3
10715,775,5
10715,1877,5
10715,490,5
10715,2069,3
10715,1967,5
10715,1712,1
10715,5434,5
10715,5146,5
10715,4417,5
10715,3578,5
10715,663,5
10715,1700,3
10715,891,3
10715,1196,3
10715,2665,3
10715,2342,3
10715,1180,5
10715,2256,3
10715,5090,1
10715,1904,3
10715,4933,3
10715,570,3
10715,1606,5
10715,1344,3
10715,3601,1
10715,4962,3
10715,3526,3
10715,4764,3
10715,5256,5
10715,4159,5
10715,3330,3
10715,2290,5
10715,1561,3
10715,177,3
10715,3375,3
10715,2187,3
10715,1381,5
10716,1543,5
10716,4809,5
10716,3515,5
10716,3046,5
10716,3526,5
10716,1926,5
10716,2552,5
10716,4642,5
10716,2008,5
10716,3645,5
10716,4886,5
10716,3921,5
10716,1621,5
10716,3371,5
10716,1210,5
10716,4153,5
10716,2588,5
10716,1879,5
10716,5056,5
10716,1824,5
10716,2496,5
10716,387,5
10716,4964,5
10716,5217,5
10716,3075,5
10716,2231,5
10716,3006,5
10716,4758,5
10716,1710,5
10716,3218,5
10716,5459,5
10716,2008,5
10716,745,5
10716,2146,5
10716,170,5
10716,4586,5
10716,1371,5
10716,899,5
10716,1955,5
10716,3525,5
10716,5017,5
10716,2250,5
10716,4533,5
10716,4688,5
10716,585,5
10716,2392,5
10716,2265,5
10716,4208,5
10716,2204,5
10716,1823,5
10716,925,5
10716,3573,5
10716,1179,5
10716,417,5
10716,4027,5
10716,4840,5
10717,1652,5
10717,1652,5
10718,4268,3
10718,2340,5
10718,2527,5
10718,1695,5
10718,1771,5
10718,962,5
10718,962,5
10718,1501,5
10718,5283,3
10718,938,3
10719,3912,5
10719,2978,5
10719,1455,5
10719,1870,3
10719,987,5
10719,1326,3
10719,5335,3
10719,4743,5
10719,755,5
10719,2377,5
10719,2870,5
10719,622,5
10719,5022,5
10720,1590,3
10721,3932,5
10722,4837,3
10722,848,5
10722,4185,5
10722,2292,5
10723,2892,4
10723,404,4
10723,3542,3
10723,1992,1
10723,1661,3
10723,1349,4
10723,1210,3
10724,2442,5
10725,2352,3
10725,1348,5
10725,161,5
10725,1448,5
10726,17,3
10726,4420,5
10726,1385,5
10726,4143,3
10726,3292,5
10726,3297,5
10727,17,5
10727,4590,5
10728,4734,5
10728,5321,5
10728,2260,5
10729,2867,5
10730,4894,4
10731,5090,1
10732,2014,1
10733,612,3
10733,1893,5
10733,1085,5
10733,2531,3
10734,502,5
10734,3719,3
10734,1464,5
10734,2129,5
10735,3453,5
10735,1422,5
10735,509,5
10735,2342,5
10735,3170,5
10735,916,5
10735,2879,5
10735,316,5
10736,3590,1
10736,2505,1
10737,5022,5
10737,2606,5
10737,3022,5
10737,251,5
10737,5122,5
10738,4301,5
10738,1499,1
10738,813,5
10738,4986,1
10738,410,5
10738,4183,1
10738,3515,5
10738,3379,5
10738,2260,5
10738,5061,5
10738,4946,5
10738,3173,5
10738,4701,3
10738,3750,5
10738,5321,5
10738,2664,5
10738,4331,5
10738,2845,5
10738,4680,5
10738,4694,1
10738,3745,5
10738,3981,5
10738,3255,5
10738,4347,5
10738,1898,5
10738,3549,5
10738,3233,5
10738,930,3
10738,1701,5
10738,4544,5
10738,2285,5
10738,99,3
10738,1979,5
