name,address,category,main_mn,price,opng_tm,rating,rvw_cnt,tags
미드레벨,서울특별시 관악구 봉천동 1612-27,,후르츠 와플,,{'매일': '정오 12시 - 오후 10시 (last order 21:00)'},,,"데이트,간식,차모임,혼카페,기념일,디저트,점심식사,여자끼리,친구들끼리,깔끔한,예쁜,캐주얼한,이국적/이색적,숨은맛집,시끌벅적한,홍콩감성,무료주차"
빙봉,서울특별시 용산구 이태원2동 210-1,,브런치 테이스팅 메뉴,44000,"{'월-금': '오전 9시 - 오후 5시 (- 마지막주문 16시)', '월-수': '오전 9시 - 오후 5시 (- 마지막주문 16시)', '토/일': '오전 9시 - 오후 6시 (- 마지막주문 17시)'}",,,"데이트,점심식사,식사모임,가족외식,기념일,간식,예쁜,숨은맛집,조용한"
허유산,서울특별시 구로구 신도림동 692,,A1 망고젤리 (R),5800,{'매일': '오전 11시 - 오후 10시 '},,,간식
샤로스톤,서울특별시 관악구 봉천동 1612-27,,안심스테이크,26000,"{'월-금': '오후 5시 - 오후 11시 ', '토/일': '정오 12시 - 오후 11시 (공휴일 동일)'}",,,"저녁식사,데이트,점심식사,여자끼리,혼밥,가족외식,식사모임,캐주얼한,시끌벅적한,깔끔한,지역주민이 찾는,가성비좋은,격식있는,지역주민이찾는,고급스러운,아담한,조용한,서민적인"
경양식1920,서울특별시 종로구 익선동 166-71,,1920 돈까스,12800,"{'매일': '오전 11시 30분 - 오후 9시 30분 ', '쉬는시간 매일': '오후 3시 - 오후 5시 '}",,,"점심식사,저녁식사,데이트,여자끼리,기념일,인스타사진용,가족외식,아담한,캐주얼한,서민적인,예쁜,젊은사람이많은,시끌벅적한,고급스러운,숨은맛집,토속적인,이국적/이색적,복고풍,모던한,격식있는,깔끔한,경관/야경이 좋은,조용한,현장대기필요"
수연숯불갈비,서울특별시 동작구 사당2동 139-51,,돼지갈비,16000,{'매일': '오전 11시 40분 - 오후 11시 '},,,"저녁식사,식사모임,술모임,가족외식,데이트,회식,점심식사,아이동반,서민적인,시끌벅적한,지역주민이 찾는,가성비좋은,푸짐한,캐주얼한,숨은맛집,지역주민이찾는"
백년옥 본점,서울특별시 서초구 서초3동 1450-6,,자연식 순두부,10000,{'월-금': '오전 10시 - 오후 9시 (명절 휴무)'},,,"점심식사,저녁식사,식사모임,가족외식,데이트,혼밥,회식,아침식사,다이어트식단,간식,기념일,실버푸드,술모임,접대,서민적인,시끌벅적한,지역주민이 찾는,가성비좋은,푸짐한,깔끔한,숨은맛집,조용한,캐주얼한,허름한,오래된집,아담한,중년이상이많은,다소 협소한 내부,고급스러운,토속적인,푸근한,지역주민이찾는,발렛주차,무료주차,좌식"
양도령숯불민물장어,서울특별시 강동구 천호동 51-12,,소금구이 1마리,37000,{'매일': '오전 10시 - 오후 10시 '},,,"가족외식,저녁식사,술모임,데이트,시끌벅적한,지역주민이 찾는,조용한,무료주차"
프리모 바치오바치 홍대본점,서울특별시 마포구 서교동 346-47 2층,,빠네 파스타,14000,{'매일': '오전 11시 - 오후 11시 (Last order 22:00 / 명절당일휴무)'},,,"점심식사,저녁식사,데이트,식사모임,기념일,가족외식,모임,혼밥,여자끼리,깔끔한,캐주얼한,가성비좋은,예쁜,조용한,푸짐한,서민적인,시끌벅적한,이국적/이색적,격식있는,고급스러운,지역주민이 찾는,숨은맛집,모던한,현장대기필요,예약필요"
에머이 가로수길점,서울특별시 강남구 신사동 540-22,,양지 쌀국수,9800,{'매일': '24시간 영업 '},,,"점심식사,저녁식사,혼밥,식사모임,데이트,남자끼리,가족외식,접대,여자끼리,캐주얼한,이국적/이색적,깔끔한,조용한,시끌벅적한,서민적인,규모가큰,젊은사람이많은,아담한,숨은맛집,24시간영업,발렛주차,현장대기필요"
굴뚝집,서울특별시 서초구 방배2동 450-26,,소금구이,12000,"{'월-금': '오후 2시 - 오전 2시 ', '토/일': '오후 2시 - 자정 12시 '}",,,"저녁식사,술모임,회식,가족외식,데이트,식사모임,접대,기념일,야식,점심식사,모임,여자끼리,남자끼리,시끌벅적한,서민적인,지역주민이 찾는,캐주얼한,깔끔한,가성비좋은,지역주민이찾는,푸짐한,젊은사람이많은,무료주차,현장대기필요,일부가능,개별룸"
리진,서울특별시 강서구 공항동 60-34,,짜장면,6000,{'매일': '오전 11시 - 오후 8시 '},,,"점심식사,데이트,가족외식,저녁식사,회식,지역주민이 찾는,서민적인,깔끔한,가성비좋은,캐주얼한,숨은맛집,푸짐한,아담한"
한옥집,서울시 서대문구 냉천동 178,,한옥집 김치찜,8500,{'매일': '오전 10시 - 오후 10시 (명절 휴무)'},,,"저녁식사,점심식사,가족외식,데이트,아침식사,남자끼리,술모임,혼밥,회식,실버푸드,식사모임,아이동반,여자끼리,서민적인,시끌벅적한,지역주민이 찾는,오래된집,규모가큰,토속적인,캐주얼한,가성비좋은,허름한,숨은맛집,조용한,푸짐한,아담한,중년이상이많은,대형룸,무료주차,좌식,현장대기필요"
북경양꼬치,서울특별시 성북구 안암동5가 102-46,,양꼬치,11000,"{'월-금': '오후 4시 - 오전 2시 ', '토/일': '오후 4시 - 자정 12시 '}",,,"저녁식사,술모임,가족외식,식사모임,시끌벅적한,서민적인,지역주민이 찾는,캐주얼한,숨은맛집,가성비좋은"
정담은보쌈,서울특별시 관악구 봉천동 959-4,,짝꿍세트(2인),32000,{'매일': '오전 11시 30분 - 오후 10시 30분 (긴급재난지원금 카드사용 가능합니다. 브레이크 타임 없습니다.편하실때 방문해주세요)'},,,"점심식사,저녁식사,가족외식,식사모임,회식,술모임,데이트,접대,아이동반,깔끔한,서민적인,푸짐한,지역주민이 찾는,캐주얼한,고급스러운,지역주민이찾는,시끌벅적한,가성비좋은,발렛주차,무료주차,배달가능"
영동설렁탕,서울시 서초구 잠원동 10-53,,설렁탕,11000,{'매일': '24시간 영업 '},,,"저녁식사,혼밥,점심식사,아침식사,혼술,술모임,친구,서민적인,시끌벅적한,푸짐한,지역주민이 찾는,가성비좋은,술을 부르는,캐주얼한,술이 술술 들어가는,무료주차,24시간영업,대형룸"
교다이야,서울특별시 마포구 합정동 370-8,,가케우동,7000,"{'매일': '오전 11시 - 오후 8시 30분 (Break time 15:00~17:00)', '휴무일': '매주 월요일 '}",,,"점심식사,저녁식사,식사모임,데이트,가족외식,혼밥,아이동반,회식,캐주얼한,서민적인,이국적/이색적,푸짐한,시끌벅적한,지역주민이 찾는,가성비좋은,숨은맛집,조용한,깔끔한,아담한,무료주차"
갓덴스시,서울시 강남구 역삼동 822-4 강남제일빌딩 1층,,초록접시,1500,"{'월-금': '오전 11시 - 오후 10시 (일~목)', '토/일': '오전 11시 - 오후 11시 (금~토)'}",,,"점심식사,저녁식사,데이트,혼밥,식사모임,술모임,가족외식,기념일,회식,점심특선,혼술,친구들끼리,아이동반,시끌벅적한,캐주얼한,깔끔한,가성비좋은,이국적/이색적,서민적인,지역주민이 찾는,푸짐한,고급스러운,일본감성,무료주차,개별룸,배달가능,발렛주차,현장대기필요"
88소곱창,서울특별시 중랑구 상봉동 103-18,,소곱창구이,22000,{'매일': '오후 5시 - 오전 1시 '},,,"술모임,저녁식사,시끌벅적한"
챔프커피,서울특별시 용산구 이태원동 79-44,,퀸즈커피,5500,{'매일': '오전 10시 - 오후 9시 '},,,"데이트,혼카페,혼차,간식,차모임,휴식,여자끼리,커피,디저트,로스팅커피,남자끼리,숨은맛집,지역주민이 찾는,깔끔한,예쁜,캐주얼한,조용한,서민적인,이국적/이색적,가성비좋은,젊은사람이많은,시끌벅적한,지역주민이찾는,복고풍,아담한,빈티지,야외좌석,주차불가"
소나무집,서울특별시 강북구 수유동 567-9,,물냉면,9000,,,,"점심식사,혼술,가족외식,식사모임,혼밥,아침식사,회식,저녁식사,술모임,가성비좋은,예쁜,지역주민이 찾는,캐주얼한,보통,시끌벅적한,경관/야경이 좋은,서민적인,무료주차"
카페 노티드,서울특별시 강남구 신사동 647-4 미래빌딩 1층,,아메리카노,4000,"{'월-금': '정오 12시 - 오후 10시 (도넛 오후 1시 이후 판매)', '토/일': '오전 11시 30분 - 오후 10시 30분 (도넛 오후 1시 이후 판매)'}",,,"간식,차모임,데이트,혼카페,디저트,점심식사,기념일,테이크아웃,가족외식,혼차,예쁜,시끌벅적한,캐주얼한,깔끔한,고급스러운,지역주민이 찾는,조용한,사진잘나옴,지역주민이찾는,이국적/이색적,숨은맛집,발렛주차,야외좌석,무료주차"
함평국밥,서울특별시 중랑구 상봉동 90-64,,우거지국밥,7000,"{'매일': '오후 5시 - 오전 5시 ', '휴무일': '매주 일요일 '}",,,"저녁식사,술모임,혼밥,점심식사,식사모임,혼술,아침식사,지역주민이 찾는,서민적인,캐주얼한,시끌벅적한,숨은맛집,가성비좋은"
요란한부엌,서울특별시 동작구 사당동 1029-38,,각종 해산물요리,,{'매일': '오후 5시 - 오전 1시 '},,,"술모임,데이트,식사모임,저녁식사,회식,가성비좋은,캐주얼한,지역주민이 찾는,숨은맛집,시끌벅적한,깔끔한,서민적인"
상상과자점,서울특별시 노원구 공릉동 504-15,,블루베리타르트,6800,"{'매일': '오전 11시 - 오후 11시 ', '휴무일': '매주 월요일 '}",,,"데이트,간식,혼카페,차모임,약속,테이크아웃,친구,예쁜,깔끔한,캐주얼한,지역주민이 찾는,조용한,시끌벅적한,숨은맛집"
잔,서울특별시 중구 을지로3가 349-1,,아메리카노,4500,"{'매일': '오전 11시 30분 - 자정 12시 ', '일요일': '정오 12시 - 오후 8시 '}",,,"차모임,혼카페,데이트,술모임,기념일,저녁식사,간식,점심식사,이국적/이색적,시끌벅적한,예쁜,캐주얼한,숨은맛집,지역주민이 찾는,찾기어려움,고급스러운,야외좌석,주차불가"
남해바다마차,서울특별시 성북구 석관동 133-62,,돌멍게,28000,{'매일': '오후 5시 - 자정 12시 '},,,"저녁식사,서민적인,지역주민이 찾는,숨은맛집,시끌벅적한"
부자피자 1호점,서울특별시 용산구 한남동 743-33,,부자 클라시카 피자,19600,"{'월-금': '오후 3시 30분 - 오후 5시 30분 (브레이크 타임 (평일만) 15:30-17:30 마지막주문- 오전 15:00 오후 21:30)', '토/일': '오전 11시 30분 - 오후 10시 30분 (연중 무휴 - 명절 당일 휴무)'}",,,"데이트,저녁식사,점심식사,식사모임,기념일,가족외식,간식,차모임,브런치,술모임,여자끼리,캐주얼한,이국적/이색적,깔끔한,조용한,고급스러운,시끌벅적한,아담한,예쁜,가성비좋은,아늑한,서민적인,발렛주차,현장대기필요,배달가능"
그릭슈바인,서울특별시 서초구 양재동 12-10,,슈바이넨 학센,39000,"{'매일': '오후 4시 - 오후 5시 (브레이크 타임(Break Time))', '토/일': '오전 11시 30분 - 오후 10시 (오더컷(Order Cut) 21:30)'}",,,"저녁식사,식사모임,술모임,점심식사,캐주얼한,시끌벅적한,서민적인,배달가능"
부탄츄,서울특별시 송파구 신천동 29 롯데월드몰 3F,,부탄츄 정식,14000,{'매일': '오전 11시 - 오후 9시 '},,,"점심식사,저녁식사,데이트,혼밥,기념일,가족외식,식사모임,아침식사,이국적/이색적,캐주얼한,시끌벅적한,푸짐한,서민적인,가성비좋은,깔끔한,경관/야경이 좋은,지역주민이 찾는,숨은맛집"
화떡,서울특별시 중구 명동2가 54-26,,즉석떡볶이 (1인),7500,{'매일': '오전 11시 - 오후 11시 (반갑습니다 한결같이 찾아와주시고 기다려주시고 소문 내주셔서 항상 감사한 마음입니다. 늘 좋은 일들만 함께하시길 바라겠습니다.  모든 근무자들을 대표하여 또 한번 감사 인사드립니다.)'},,,"저녁식사,점심식사,데이트,식사모임,간식,여자끼리,술모임,#간식#여자끼리,캐주얼한,숨은맛집,시끌벅적한,가성비좋은,#아담한#젊은사람이많은,서민적인,이국적/이색적,젊은사람이많은,푸짐한"
한성,서울특별시 중구 서소문동 53-1,,곱창전골(공기밥포함),15000,"{'매일': '오전 11시 - 오후 9시 30분 (명절 휴무 )', '쉬는시간 매일': '오후 2시 - 오후 5시 (명절 휴무 )', '휴무일': '매주 토/일 '}",,,"저녁식사,회식,식사모임,술모임,데이트,점심식사,가족외식,접대,모임,기념일,서민적인,시끌벅적한,푸짐한,지역주민이 찾는,캐주얼한,숨은맛집,아담한,가성비좋은,개별룸,유료주차"
신라비빔밥샤브칼국수,서울특별시 강동구 성내3동 439-24,,전주비빔밥,7000,,,,"저녁식사,점심식사,식사모임,가족외식,여자끼리,가성비좋은,캐주얼한,숨은맛집,지역주민이 찾는,아담한,서민적인,시끌벅적한,무료주차,현장대기필요"
최가커피 자양동점,서울특별시 광진구 자양동 625-15,,아메리카노,3000,"{'매일': '오전 10시 - 오후 11시 ', '일요일': '오전 10시 - 오후 10시 '}",,,"차모임,간식,디저트,저녁식사,데이트,여자끼리,조용한,지역주민이 찾는,깔끔한,캐주얼한,아담한,가성비좋은,격식있는,예쁜,야외좌석"
팔백집,서울특별시 성북구 동선동2가 172,,돼지갈비(1인) 250g,12000,{'매일': '오전 11시 30분 - 자정 12시 (last order 23:00)'},,,"저녁식사,점심식사,식사모임,가족외식,회식,술모임,데이트,푸짐한,서민적인,시끌벅적한,지역주민이 찾는,깔끔한,가성비좋은,숨은맛집,배달가능"
춘천옥,서울특별시 금천구 가산동 140-38,,점심특선,12000,"{'매일': '오전 11시 30분 - 오후 10시 (30분 )', '쉬는시간 매일': '오후 3시 - 오후 4시 (30분 )'}",,,"저녁식사,술모임,식사모임,회식,가족외식,데이트,접대,점심식사,기념일,없음,서민적인,시끌벅적한,숨은맛집,지역주민이 찾는,푸짐한,테이블비어있는데정신이없는,규모가큰,점원들이정신이없는,중년이상이많은,강제추가지불,좌식,대형룸,먹지않은걸돈내라시킨다,무료주차"
쨍하고해뜰날,서울특별시 중랑구 상봉동 130-157,,춘천 숯불 닭갈비,9000,,,,"저녁식사,술모임,식사모임,회식,서민적인,지역주민이 찾는"
계화기식당,서울특별시 강북구 수유동 191-76,,꽃닭,22000,"{'월-금': '정오 12시 - 오전 5시 ', '토/일': '정오 12시 - 오전 6시 '}",,,"저녁식사,데이트,점심식사,술모임,아침식사,식사모임,시끌벅적한,깔끔한,서민적인,캐주얼한,가성비좋은,푸짐한,지역주민이 찾는"
아리차이,서울특별시 관악구 신림동 1430-11,,아리랑코스,58000,"{'월-금': '오전 11시 - 오후 10시 30분 ', '일요일': '오전 11시 - 오후 9시 30분 '}",,,"점심식사,저녁식사,술모임,회식,가족외식,식사모임,접대,데이트,혼술,혼밥,기념일,고급스러운,깔끔한,캐주얼한,푸짐한,서민적인,조용한,시끌벅적한,격식있는,규모가큰,지역주민이 찾는,개별룸,발렛주차,무료주차,대형룸"
이품,서울특별시 서대문구 연희동 132-19,,군만두,6000,"{'매일': '오전 11시 - 오후 9시 ', '휴무일': '매주 화요일 '}",,,"저녁식사,점심식사,가족외식,식사모임,혼밥,데이트,회식,기념일,술모임,연희동 맛집,지역주민이 찾는,서민적인,가성비좋은,푸짐한,숨은맛집,시끌벅적한"
63뷔페 파빌리온,서울특별시 영등포구 여의도동 63로 50 (63빌딩 B1F),,대인(평일점심),79000,"{'월-금': '오후 6시 - 오후 9시 30분 ', '토/일': '오후 5시 - 오후 10시 ([1부] 17:00 ~ 19:10 [2부] 19:40 ~ 22:00)'}",,,"저녁식사,점심식사,데이트,가족외식,기념일,식사모임,집안잔치,아이동반,시끌벅적한,고급스러운,조용한,격식있는,가성비좋은,예쁜,푸짐한,깔끔한,무료주차,대형룸"
80년전통 원조순대국,서울특별시 강서구 공항동 1364-6,,특순대국,8000,"{'매일': '오전 7시 30분 - 오후 9시 30분 ', '휴무일': '매주 일요일 '}",,,"점심식사,저녁식사,술모임,데이트,서민적인,지역주민이 찾는,시끌벅적한,깔끔한,배달가능,24시간영업,무료주차"
다운타우너,서울특별시 송파구 송파동 46-4,,아보카도 버거,9300,{'매일': '오전 11시 30분 - 오후 9시 30분 (Last Order 20:30)'},,,"점심식사,데이트,저녁식사,식사모임,혼밥,간식,가족외식,아이동반,기념일,혼카페,수제햄버거,캐주얼한,시끌벅적한,깔끔한,푸짐한,숨은맛집,지역주민이 찾는,이국적/이색적,예쁜,가성비좋은,고급스러운,서민적인,격식있는,발렛주차,배달가능,애완동물동반"
순보보,서울특별시 관악구 봉천동 1626-29,,순보보정식,11500,"{'매일': '오전 11시 - 오후 10시 (평일 3:30~5:00 BreakTime)', '휴무일': '매주 월요일 '}",,,"점심식사,혼밥,저녁식사,가족외식,식사모임,데이트,기념일,아침식사,서민적인,가성비좋은,깔끔한,캐주얼한,예쁜,지역주민이 찾는,고급스러운,숨은맛집,조용한,무료주차"
땅끝햇살,서울특별시 구로구 구로3동 188-25,,옛날 김치찌게,7500,"{'매일': '오전 11시 - 오후 10시 (브레이크타임 오후3시~5시,마지막주문 21:30)', '휴무일': '매주 공휴일 (추석, 설날 당일 휴무)'}",,,"저녁식사,점심식사,식사모임,가족외식,혼밥,지역주민이 찾는,서민적인,캐주얼한,푸짐한,가성비좋은"
마구로,서울특별시 중랑구 상봉동 118-8,,마구로 스페셜,80000,{'매일': '정오 12시 - 오후 11시 '},,,"저녁식사,술모임,점심식사,기념일,식사모임,접대,데이트,회식,푸짐한,고급스러운,깔끔한,숨은맛집,조용한,배달가능"
Baks,서울특별시 구로구 구로1동 685-124,,Bak's함박스테이크,10000,"{'매일': '오전 11시 30분 - 오후 10시 ', '쉬는시간 매일': '오후 3시 - 오후 5시 ', '휴무일': '매주 월요일 '}",,,"점심식사,데이트,저녁식사,가족외식,가성비좋은,지역주민이 찾는,캐주얼한,예쁜,고급스러운,무료주차,야외좌석"
이치에,서울특별시 강남구 신사동 656-7 2층,,사시미모리아와세(모둠생선회),59000,"{'월-금,토': '오후 6시 - 자정 12시 ', '휴무일': '매주 일요일 '}",,,"술모임,회식,저녁식사,데이트,혼밥,기념일,시끌벅적한,숨은맛집,예쁜,깔끔한,고급스러운,지역주민이 찾는,대형룸,발렛주차"
시오,서울특별시 서대문구 연희동 190-4,,삼색야끼도리 런치,13000,"{'매일': '오전 11시 40분 - 오후 9시 30분 (라스트오더 14:30, 20:30 / )', '공휴일': '오전 11시 40분 - 오후 9시 30분 (라스트오더 15:00, 20:30 / )', '쉬는시간 매일': '오후 3시 - 오후 5시 10분 (라스트오더 14:30, 20:30 / )', '쉬는시간 매주 공휴일': '오후 3시 30분 - 오후 5시 10분 (라스트오더 15:00, 20:30 / )'}",,,"저녁식사,점심식사,데이트,혼밥,기념일,가족외식,식사모임,아침식사,혼차,모임,예쁜,깔끔한,이국적/이색적,조용한,캐주얼한,지역주민이 찾는,푸짐한,서민적인,아담한,경관/야경이 좋은,숨은맛집,젊은사람이많은,시끌벅적한,가성비좋은,모던한,야외좌석,현장대기필요"
블루55,서울특별시 용산구 이태원동 180-16,,스윗치킨,25000,"{'월-금': '오후 4시 30분 - 오전 1시 ', '금요일': '오후 4시 30분 - 오전 2시 ', '토요일': '오후 4시 - 오전 2시 ', '일요일': '오후 4시 - 자정 12시 '}",,,"술모임,차모임,데이트,여자끼리,모임,캐주얼한,경관/야경이 좋은,숨은맛집,조용한,예쁜,젊은사람이많은,루프탑"
다래식당,서울특별시 동작구 상도동 17-61,,주물럭청국장,8000,"{'매일': '오전 11시 30분 - 오후 9시 ', '쉬는시간 매일': '오후 3시 - 오후 5시 30분 '}",,,"점심식사,식사모임,실버푸드,저녁식사,가족외식,가성비좋은,서민적인,캐주얼한,시끌벅적한,숨은맛집,지역주민이 찾는,주차불가"
윤세영식당,서울특별시 용산구 한남동 795-1,,리코타 치즈 샐러드,11500,"{'매일': '오전 11시 30분 - 오후 9시 30분 (15:00 음식 주문 마감/20:00 음식 주문 마감)', '일요일': '오전 11시 30분 - 오후 9시 (15:00 음식 주문 마감/20:00 음식 주문 마감)', '쉬는시간 매일': '오후 4시 - 오후 5시 ', '휴무일': '매주 월요일 '}",,,"점심식사,데이트,저녁식사,혼밥,식사모임,여자끼리,조용한,깔끔한,캐주얼한,지역주민이 찾는,아담한,젊은사람이많은,가성비좋은,숨은맛집,차분하고 깔끔한,야외좌석,무료주차,발렛주차"
중대양곱창,서울특별시 동작구 상도1동 639-5,,곱창(200g),19000,{'매일': '오후 3시 - 오전 1시 (명절 휴무)'},,,"술모임,회식,저녁식사,식사모임,시끌벅적한,지역주민이 찾는"
까볼로 연신내점,서울특별시 은평구 갈현2동 454-20,,미트소스스파게티,8000,{'매일': '오전 10시 30분 - 오후 11시 (연중무휴)'},,,"저녁식사,아이동반,식사모임,점심식사,가족외식,서민적인,가성비좋은,깔끔한,시끌벅적한,지역주민이 찾는,캐주얼한,무료주차"
연안식당 광장구의점,서울특별시 광진구 구의동 202-4,,꼬막비빔밥,12000,{'매일': '오전 11시 30분 - 오후 11시 (평일만 15시~16시30분 브레이크타임)'},,,"점심식사,저녁식사,가족외식,데이트,술모임,식사모임,남자끼리,아침식사,친구들끼리,여자끼리,다이어트식단,캐주얼한,가성비좋은,지역주민이 찾는,서민적인,시끌벅적한,푸짐한,깔끔한,무료주차,아이스크림"
청송 산오징어,서울시 관악구 남현동 1065-1,,바지락번데기탕,10000,"{'매일': '오후 3시 - 오전 1시 (명절 휴무)', '휴무일': '매주 일요일 '}",,,"술모임,저녁식사,회식,식사모임,혼술,데이트,서민적인,시끌벅적한,숨은맛집,지역주민이찾는,가성비좋은,푸짐한,지역주민이 찾는,캐주얼한,아담한,현장대기필요,주차불가"
빅스타피자,서울특별시 구로구 구로동 792-26,,,,,,,"저녁식사,점심식사,서민적인,지역주민이 찾는,가성비좋은,배달가능"
진남포면옥,서울시 중구 신당3동 368-89,,찜닭,27000,{'매일': '오전 11시 30분 - 오후 10시 (Last order 21:00 / 명절 휴무)'},,,"가족외식,점심식사,저녁식사,술모임,식사모임,데이트,혼밥,남자끼리,실버푸드,점저,파인다이닝,혼술,토속적인,서민적인,시끌벅적한,깔끔한,지역주민이 찾는,숨은맛집,푸짐한,가성비좋은,중년이상이많은,경관/야경이좋은,이국적/이색적,젊은사람이많은,이북적,무료주차,현장대기필요"
달쪽,서울특별시 영등포구 영등포동3가 15-2,,달쪽 족발 中,29000,"{'월-금': '오후 5시 - 오전 1시 (연중무휴)', '금요일': '오후 4시 - 오전 2시 ', '토/일': '정오 12시 - 오전 2시 '}",,,"저녁식사,술모임,식사모임,회식,데이트,가족외식,점심식사,숨은맛집,캐주얼한,깔끔한,서민적인,가성비좋은,푸짐한,이국적/이색적,시끌벅적한,조용한"
상미규카츠 수유본점,서울시 강북구 수유동 192-35,,,,,,,"점심식사,저녁식사,데이트,아이동반,혼카페,혼밥,예쁜,조용한,지역주민이 찾는,깔끔한,이국적/이색적"
최월선칼국수,서울특별시 강서구 등촌동 654-95,,버섯 매운탕(1인분),8000,"{'매일': '오전 11시 30분 - 오후 9시 30분 (연중무휴)', '쉬는시간 매일': '오후 4시 - 오후 4시 30분 '}",,,"저녁식사,점심식사,가족외식,식사모임,남자끼리,술모임,데이트,여자끼리,아이동반,실버푸드,모임,서민적인,시끌벅적한,가성비좋은,지역주민이 찾는,숨은맛집,지역주민이찾는,캐주얼한,오래된집,토속적인,허름한,가벼운외식,푸짐한,규모가큰,무료주차,좌식,현장대기필요,주차불가"
범가,서울특별시 광진구 광장동 257-3,,마늘후레이크 꿔바로우,18000,{'매일': '오전 11시 30분 - 오후 9시 30분 (브레이크타임 오후3시~5시)'},,,"저녁식사,점심식사,가족외식,식사모임,데이트,술모임,회식,혼술,혼밥,아이동반,숨은맛집,깔끔한,서민적인,지역주민이 찾는,시끌벅적한,푸짐한,지역주민이찾는,격식있는,캐주얼한,연예인이찾는,가성비좋은"
오향만두,서울특별시 서대문구 연희동 188-69,,찐만두,5000,"{'매일': '오전 11시 30분 - 오후 10시 ', '쉬는시간 매일': '오후 3시 - 오후 5시 30분 ', '휴무일': '매주 수요일 '}",,,"저녁식사,점심식사,회식,가족외식,실버푸드,혼술,술모임,간식,아이동반,혼밥,식사모임,캐주얼한,서민적인,숨은맛집,시끌벅적한,푸짐한,지역주민이 찾는,가성비좋은"
스튜디오300,서울특별시 서초구 반포동 19-3,,데판 살치살 팬스테이크,19300,{'매일': '오전 11시 - 오후 9시 '},,,"저녁식사,점심식사,데이트,식사모임,혼밥,가족외식,여자끼리,캐주얼한,가성비좋은,시끌벅적한,서민적인,푸짐한,깔끔한,젊은사람이많은,아담한"
무교동 북어국집,서울특별시 중구 다동 173,,북어해장국,7500,"{'매일': '오전 7시 - 오후 8시 ', '토/일': '오전 7시 - 오후 3시 '}",,,"점심식사,아침식사,혼밥,저녁식사,실버푸드,혼술,해장,식사모임,데이트,다이어트식단,접대,남자끼리,술모임,아이동반,서민적인,가성비좋은,시끌벅적한,숨은맛집,깔끔한,지역주민이 찾는,중년이상이많은,푸짐한,전국민이 찾는,젊은사람이많은,규모가큰,캐주얼한,조용한,외국인도 찾는,오래된집,현장대기필요,서울미래유산,주차는 주변에 유료주차장이용,초란추가,포장도 가능"
파스타마켓,서울특별시 중구 필동2가 17-5,,스파이시로제파스타1.5인분,18000,"{'월-수': '오전 11시 30분 - 오후 9시 (15:00~17:00 브레이크타임)', '목,금': '오전 11시 30분 - 오후 9시 (15:00~17:00 브레이크타임)', '토/일': '정오 12시 - 오후 9시 (브레이크타임 없음)'}",,,"저녁식사,점심식사,식사모임,데이트,기념일,혼밥,여자끼리,모임,브런치,깔끔한,캐주얼한,푸짐한,조용한,예쁜,아담한,시끌벅적한,모던한,고급스러운,가성비좋은,숨은맛집,예약필요,주차불가,현장대기필요"
롤링핀 신도림점,서울특별시 구로구 신도림동 337,,압구정식빵,5000,{'매일': '오전 8시 30분 - 오후 10시 '},,,"간식,차모임,데이트,저녁식사,혼밥,예쁜,지역주민이 찾는,깔끔한"
딸부자네불백,서울특별시 강남구 신사동 508-6,,소불백,9000,"{'매일': '24시간 영업 ', '일요일': '자정 12시 - 오후 9시 '}",,,"점심식사,저녁식사,식사모임,아침식사,데이트,혼밥,서민적인,가성비좋은,캐주얼한,시끌벅적한,규모가큰,허름한,숨은맛집,지역주민이 찾는,깔끔한,24시간영업"
꼬꼬닭컴,서울특별시 중랑구 상봉2동 88-91,,닭도리탕 특,35000,{'매일': '오후 5시 - 오전 3시 '},,,"식사모임,회식,저녁식사,술모임,서민적인,지역주민이 찾는"
최가커피 건대점,서울시 광진구 화양동 11-33,,아메리카노,4500,"{'월-목': '오전 10시 30분 - 오후 11시 30분 ', '금,토': '오전 10시 30분 - 오후 11시 30분 ', '일요일': '오전 10시 30분 - 오후 11시 '}",,,"데이트,차모임,혼카페,간식,기념일,힐링,친구들끼리,남자끼리,디저트,혼차,여자끼리,예쁜,깔끔한,조용한,숨은맛집,캐주얼한,시끌벅적한,고급스러운,이국적/이색적,지역주민이 찾는,푸짐한,가성비좋은,지역주민이찾는,개별룸,야외좌석,주차불가"
배드파머스,서울특별시 강남구 신사동 523-21,,샐러드 - 배드파머스,12500,{'매일': '24시간 영업 (휴업/준비중입니다.)'},,,"점심식사,혼밥,저녁식사,데이트,아침식사,다이어트식단,간식,식사모임,여자끼리,남자끼리,채식,다이어트,가족외식,기념일,건강식,브런치,캐주얼한,깔끔한,예쁜,시끌벅적한,이국적/이색적,푸짐한,경관/야경이 좋은,모던한,아담한,지역주민이 찾는,야외좌석,배달가능"
