p_name,address,category,main_mn,price,opng_tm,rating,rvw_cnt,tags,p_id
봉평메밀막국수,서울특별시 양천구 목동중앙서로 8,국수 / 면 요리,,,10:30 - 21:30,,11.0,"메밀국수,",2093
부리토 피아,서울특별시 광진구 능동로16길 51,남미 음식,,,10:00 - 21:00,3.9,6.0,"멕시칸,타코,부리토,",2105
백리향,서울특별시 영등포구 63로 50 63빌딩 57F,정통 중식 / 일반 중식,,,11:30 - 22:00,3.7,13.0,"중국코스요리,정통 중식,상견례,",1952
멤마이,서울특별시 금천구 디지털로 10길 9 현대시티아울렛 가산점 6F,베트남 음식,,,,,0.0,,1608
마이브라더스,서울특별시 노원구 공릉로46길 28,카페 / 디저트,,,11:00 - 18:00,,5.0,"채식메뉴,브런치,",1449
돈부리,서울특별시 노원구 동일로 1343,돈부리 / 일본 카레 / 벤토,가츠동,7000.0,11:30 - 20:00,4.2,83.0,"돈부리,강북,2018 인기,Sakedon,노원,2020망고플레이트인기맛집,가츠동,노원역맛집,일식,연어,",1047
주반여름,서울특별시 서대문구 연희맛로 17-13,퓨전 한식,,,,3.9,11.0,,4119
버거톤,서울특별시 노원구 섬밭로 258 건영백화점 1F,브런치 / 버거 / 샌드위치,,,10:00 - 22:00,4.0,9.0,"수제버거,",1976
끼룩,서울특별시 중구 서소문로9길 28 덕수궁 롯데캐슬 101동 1F B104,카페 / 디저트,,,월-금: 08:00 - 20:00 토-일: 09:00 - 19:00,3.9,16.0,,603
유야케도쿄,서울특별시 서대문구 이화여대3길 28,까스 요리,,,11:00 - 21:00,4.2,31.0,"2020망고플레이트인기맛집,",3679
라플랑끄,서울특별시 용산구 이태원로26길 26,프랑스 음식,샤퀴테리,15000.0,월-금: 17:00 - 22:00 토-일: 11:30 - 22:00,4.2,170.0,"가성비,데이트,연인,연말기념,그라탕,Home-Style Cooking Around the World,서울,2018 인기,세계가정식,프랑스 음식,",1254
로만테이,서울특별시 강남구 선릉로155길 29 신우빌딩,이자카야 / 오뎅 / 꼬치,,,18:00 - 24:00,4.3,20.0,"에디터,수요미식회,Hot Spot,술집추천,핫플레이스,2018 인기,2020망고플레이트인기맛집,발렛가능,",1306
버킷리스트,서울특별시 동대문구 경희대로1길 35 1-2F,치킨 / 호프 / 펍,,,17:30 - 03:00,,9.0,"치킨,칵테일,술집,수제맥주,",1985
비틀주스,서울특별시 노원구 화랑로 621 서울여자대학교,카페 / 디저트,,,08:30 - 20:00,,1.0,,2230
한국관,서울특별시 중구 을지로 110-1,고기 요리,,,00:00 - 24:00,4.0,7.0,"오래된한식당,24시,",5133
라구뜨,서울특별시 광진구 능동로 90,뷔페,,,07:00 - 21:30,3.7,24.0,"뷔페,대게,디저트,",1201
국수찾아닭만리,서울특별시 종로구 돈화문로11길 38,닭 / 오리 요리,,,16:30 - 24:00,4.0,48.0,"2020망고플레이트인기맛집,",451
고소운,서울특별시 동대문구 휘경로2길 8 2F,카페 / 디저트,,,11:30 - 22:00,3.5,17.0,,331
가미분식,서울특별시 서대문구 이화여대8길 2,기타 한식,,,10:00 - 21:30,3.9,26.0,"일반 분식,오래된한식당,우동,",147
배나무집,서울특별시 강동구 동남로 585,닭 / 오리 요리,,,10:00 - 22:00,3.9,9.0,"테라스,생생정보통,오리고기,오리주물럭,실내낚시터,오리탕,",1938
고양이똥3,서울특별시 강서구 공항대로45길 30,카페 / 디저트,아메리카노,4000.0,"아메리카노
4,000원",,6.0,,337
기린함박스텍,서울특별시 도봉구 도봉로103길 10 1F,스테이크 / 바베큐,,,11:30 - 22:00,,4.0,,506
스시카루,서울특별시 서초구 서초대로 275 1F,회 / 스시,점심 스시 코스,70000.0,11:30 - 22:00,4.1,11.0,"초밥,",2795
핑크플로어,서울특별시 동작구 현충로 102 3F,카페 / 디저트,,,10:00 - 24:00,,3.0,,5074
도봉산커피,서울특별시 도봉구 도봉산4가길 4,카페 / 디저트,,,08:00 - 22:00,,1.0,,1008
두만강샤브샤브,서울특별시 관악구 봉천로 537,기타 중식,,,월: 17:00 - 24:00 화-일: 11:30 - 24:00,4.5,128.0,"마라탕,서울대,2020망고플레이트인기맛집,술집추천,",1125
카페우드진,서울특별시 강서구 마곡중앙6로 45,카페 / 디저트,,,월-금: 07:30 - 22:00 토: 12:00 - 22:00 일: 12:00 - 18:00,,3.0,,4517
종로계림닭도리탕원조,서울특별시 관악구 관악로 152 2F,닭 / 오리 요리,,,11:00 - 22:30,4.2,24.0,"2020망고플레이트인기맛집,",4104
스시히또,서울특별시 금천구 벚꽃로 286 B1 114호,회 / 스시,,,11:30 - 22:00,,3.0,,2816
Balancecoffeeroaster,서울특별시 중랑구 공릉로2가길 28 1F,카페 / 디저트,,,화-금: 09:00 - 22:00 토-일: 10:00 - 22:00,,1.0,,61
우주정,서울특별시 구로구 디지털로32가길 9,기타 한식,,,,,0.0,,3610
규범곱창,서울특별시 동대문구 회기로 156,고기 요리,,,일,,9.0,,468
오징어나라,서울특별시 강동구 천호대로159길 22,해산물 요리,,,15:00 - 04:00,,11.0,"낮술,횟집,오징어,새우튀김,",3434
칠복상회,서울특별시 강북구 한천로132길 7 1F,,,,,3.9,30.0,,4404
코아손만두,서울특별시 서초구 잠원로 51 B1,기타 한식,,,,4.3,26.0,"2020망고플레이트인기맛집,만두,분식,",4609
모범떡볶이1976,서울특별시 송파구 마천로 41 수기빌딩 2F,기타 한식,,,,3.7,10.0,"즉석떡볶이,",1668
골목집,서울특별시 양천구 목동중앙북로 4,전통 주점 / 포차,,,14:00 - 22:00,,2.0,"닭볶음탕,포장마차,6시내고향,낙지볶음,전통 주점,",363
해밀,서울특별시 양천구 목동동로 339 목동 트윈빌 1F,라멘 / 소바 / 우동,,,11:00 - 20:50,,5.0,"돈까스,",5222
유정순대,서울특별시 중랑구 면목로37길 42,탕 / 찌개 / 전골,,,11:00 - 21:00,,2.0,,3685
쿡앤밀107,서울특별시 노원구 중계로16가길 5,카페 / 디저트,,,월-토: 09:00 - 22:00 일: 10:00 - 20:00,,2.0,"브런치,",4656
할범탕수육,서울특별시 양천구 목동중앙북로 15,정통 중식 / 일반 중식,,,09:30 - 22:00,3.3,24.0,"튀김,포장가능,정통 중식,국수,목동맛집,떡볶이,탕수육,수육,",5195
왕빈자삼파전,서울특별시 강북구 도봉로8길 25,한정식 / 백반 / 정통 한식,,,00:00 - 24:00,3.0,15.0,"생방송투데이,김치전,파전,막걸리,24시,",3534
카페 이졸레,서울특별시 구로구 도림천로 336 1F,카페 / 디저트,,,화-금: 08:10 - 22:00 토: 12:00 - 21:00 일: 12:00 - 19:00,,5.0,,4445
와플잇업,서울특별시 서대문구 이화여대3길 42-19,카페 / 디저트,아메리카노,4000.0,월-토: 12:00 - 23:00 일: 13:00 - 22:30,4.0,196.0,"이화여대,Date Night,와플,Ewha Womans University,공부,달다,바삭한,젤라또,",3526
몰틀리,서울특별시 은평구 은평로 135 2F,이탈리안,,,월-목: 12:00 - 23:00 금-토: 17:00 - 02:00,,2.0,,1703
무명칼국수,서울특별시 노원구 석계로7길 4,국수 / 면 요리,,,09:30 - 21:30,4.1,16.0,"오래된맛집,오래된한식당,만두,칼국수,닭칼국수,",1723
카페구움,서울특별시 금천구 시흥대로 315 212호,카페 / 디저트,,,,,0.0,,4458
다용도실,서울특별시 은평구 연서로20길 17,카페 / 디저트,,,일-목: 13:00 - 23:00 금-토: 13:00 - 24:00,,4.0,,788
참새식당 스즈메,서울특별시 은평구 연서로29길 22-44 1F 102호,일반 주점,모듬생선초밥 (13pcs),16000.0,17:00 - 01:00,,2.0,,4248
해물알탕전문,서울특별시 동대문구 전농로14길 12,해산물 요리,,,12:00 - 01:00,,5.0,,5220
조개나루터,서울특별시 중랑구 중랑천로12길 59,해산물 요리,,,,,1.0,"조개구이,",4083
전티마이베트남쌀국수,서울특별시 동작구 노량진로16길 28 B1,,,,,3.9,11.0,"쌀국수,",4009
스타벅스,서울특별시 구로구 경인로 662 현대백화점 디큐브시티점 2F,카페 / 디저트,,,월-금: 10:00 - 21:30 토-일: 11:00 - 22:00,,7.0,"디큐브시티,",2831
더멜팅팟,서울특별시 관악구 관악로14가길 2,브런치 / 버거 / 샌드위치,클래식 치즈 버거,10000.0,11:30 - 23:00,4.3,97.0,"샤로수길,2020망고플레이트인기맛집,아보카도,서울대,Avocado,Seoul National University,아보카도,수제버거,",925
파사주,서울특별시 마포구 성지5길 8 1F,프랑스 음식,,,화-토: 11:30 - 22:00 일: 11:30 - 15:00,4.2,26.0,"2020망고플레이트인기맛집,",4848
서촌계단집,서울특별시 종로구 자하문로1길 15,해산물 요리,벌교왕꼬막,15000.0,16:00 - 04:00,4.3,138.0,"해물,",2481
카레,서울특별시 성북구 성북로 62-1,,치쿠와카레,11000.0,"일, 월",4.4,44.0,"2020망고플레이트인기맛집,키마카레,",4410
플레이버즈,서울특별시 서초구 신반포로 176 JW메리어트 호텔 서울 2F,뷔페,,,,4.2,12.0,,5035
디저트39,서울특별시 중랑구 동일로 932 묵동자이아파트상가 201동 101호,카페 / 디저트,,,09:00 - 22:00,,3.0,"케이크,",1152
종로돈부리,서울특별시 종로구 삼일대로15길 6,돈부리 / 일본 카레 / 벤토,가츠동,8500.0,11:00 - 22:00,4.2,210.0,"강북,2018 인기,돈부리,장어덮밥,혼밥,Sakedon,종로,치즈스틱맛집,2020망고플레이트인기맛집,일식,",4107
우리밀국시,서울특별시 성북구 혜화로 84-2,국수 / 면 요리,감자전,12000.0,09:30 - 21:00,3.5,14.0,"성북동,Kalguksu,감자전,국수,칼국수,발레파킹,오래된맛집,성균관대,오래된한식당,",3583
연어에 반하다,서울특별시 중랑구 봉화산로 42,회 / 스시,,,,,5.0,,3300
단골집,서울특별시 용산구 보광로59길 14-1 2F,,,,2,4.1,75.0,"2020망고플레이트인기맛집,술집추천,",813
사나이뚝배기,서울특별시 중랑구 망우로 203 동양엔파트 109호,한정식 / 백반 / 정통 한식,,,10:00 - 23:00,,5.0,"24시,",2298
주전,서울특별시 양천구 신정중앙로 86,치킨 / 호프 / 펍,,,,,3.0,,4129
황생가칼국수,서울특별시 종로구 북촌로5길 78,국수 / 면 요리,사골칼국수,9000.0,11:00 - 21:30,4.2,133.0,"Kalguksu,전골,만두,삼청동,칼국수,강북,2018 인기,2017 인기,Korean,2020망고플레이트인기맛집,",5393
래빗홀 버거컴퍼니,서울특별시 광진구 광나루로 424 1F,브런치 / 버거 / 샌드위치,,,11:00 - 21:00,3.8,26.0,,1268
크로키,서울특별시 서대문구 연희맛로 7-7 3F,이탈리안,홍합과 모시조개 스튜,14000.0,18:00 - 01:00,4.0,9.0,"콜키지가능,",4674
황금오리농장,서울특별시 양천구 국회대로 176,닭 / 오리 요리,,,11:30 - 22:30,3.8,18.0,"오리,오리고기,속시원한,소금구이,오리탕,놀이방,가족과,",5387
라이프커피컴퍼니,서울특별시 서대문구 이화여대2가길 24 1F,,,,일,3.9,20.0,"2020망고플레이트인기맛집,",1241
더백테라스,서울특별시 용산구 한강대로40길 26 3F,브런치 / 버거 / 샌드위치,,,11:30 - 21:00,4.1,8.0,"테라스,",929
홈메이드,서울특별시 중랑구 면목로 421,까스 요리,,,월-토: 11:00 - 24:00 일: 17:30 - 24:00,,4.0,,5326
포보,서울특별시 동대문구 경희대로 19,베트남 음식,,,10:30 - 21:00,3.9,17.0,"베트남 음식,쌀국수,돈까스,",4960
더키친살바토레앤바,서울특별시 종로구 율곡로2길 7,뷔페,런치 뷔페 (성인),24000.0,월-토: 11:30 - 01:00 일: 11:30 - 23:00,4.1,83.0,"이탈리안,2017 인기,파스타,스튜,광화문,Italian,Bar,Gwanghwamun,피자,테라스,",956
스시효,서울특별시 중구 동호로 287 그랜드앰버서더 서울,회 / 스시,Sun 코스 (디너),143000.0,12:00 - 22:00,4.3,19.0,"2020망고플레이트인기맛집,회,콜키지가능,초밥,",2815
떡볶이랑걸레만두랑,서울특별시 금천구 시흥대로58길 13,기타 한식,,,11:00 - 22:00,,15.0,"만두,분식,떡볶이,",1172
나노기분식,서울특별시 은평구 통일로 630-1 녹번래미안 상가 1F,기타 한식,,,11:00 - 20:00,,2.0,,608
24시뼈다귀감자탕,서울특별시 용산구 대사관로 73,탕 / 찌개 / 전골,,,00:00 - 24:00,4.3,12.0,"맛있는녀석들,감자탕,24시,",20
페스타마레,서울특별시 광진구 동일로20길 114,이탈리안,,,11:30 - 22:00,3.5,37.0,"떠먹는피자집,피자,이탈리안,포장가능,파스타,봉골레,건대양식집,건국대,",4921
탕화쿵부,서울특별시 서대문구 신촌역로 23 2F,,,,"





",4.3,78.0,"이화여대,2020망고플레이트인기맛집,",4727
쿠치나후,서울특별시 영등포구 의사당대로 1 국회의정관 6F,이탈리안,,,월-금: 11:30 - 22:00 토: 12:00 - 22:00,3.8,22.0,"테이스티로드,이탈리안,이탈리안레스토랑,디저트,레스토랑,콜키지가능,파스타,",4654
마뇨떡볶이,서울특별시 관악구 신원로 35 삼모더프라임타워,기타 한식,,,11:00 - 21:30,4.2,6.0,"분식,떡볶이,",1405
Burger Bible,서울특별시 성북구 보문로32길 35 1F,브런치 / 버거 / 샌드위치,,,11:00 - 22:00,3.9,17.0,,62
썸씽에스프레소,서울특별시 송파구 위례성대로20길 29,카페 / 디저트,,,08:00 - 22:00,3.9,20.0,"커피,에스프레소,카페,여유로운,",2979
개미집,서울특별시 광진구 광나루로24길 25-4,해산물 요리,,,10:00 - 23:00,3.3,17.0,"오비라거곰세권매장,낙지,맛있는녀석들,",234
포레스트 카페,서울특별시 양천구 목동동로 33,카페 / 디저트,,,10:00 - 22:00,,7.0,,4954
가야밀면신촌칼국수,서울특별시 마포구 신촌로 124,탕 / 찌개 / 전골,,,10:00 - 22:00,4.3,97.0,"샤브샤브,칼국수,백종원의3대천왕,2020망고플레이트인기맛집,채식메뉴,",158
우주미,서울특별시 은평구 은평로 185,탕 / 찌개 / 전골,,,10:00 - 23:00,,7.0,"소고기보신탕,해물갈비찜,보신탕,식신로드,단체석,24시,",3609
제주회수산,서울특별시 구로구 가마산로22길 11,해산물 요리,,,11:00 - 24:00,,1.0,,4071
정만,서울특별시 성북구 개운사길 56,카페 / 디저트,,,월-금: 12:00 - 22:00 토-일: 12:00 - 21:00,3.4,27.0,"빙수,",4022
정작가의 막걸리집,서울특별시 동작구 동작대로33가길 5 1F,전통 주점 / 포차,,,18:00 - 02:00,4.0,9.0,"술집추천,",4032
모퉁이,서울특별시 양천구 목동남로4길 2,카페 / 디저트,아메리카노,2800.0,07:00 - 23:00,,7.0,,1680
7일간의양심,서울특별시 노원구 동일로192길 5 2F,스테이크 / 바베큐,,,17:00 - 01:00,,3.0,,45
양키통닭 앤 Second Floor,서울특별시 영등포구 도림로139길 13,닭 / 오리 요리,,,18:00 - 02:00,4.3,28.0,"2020망고플레이트인기맛집,",3173
시나본,서울특별시 강동구 천호대로 1005 현대백화점 천호점 B2,카페 / 디저트,,,10:30 - 21:00,3.1,13.0,"EAT딜있는식당,Visa프리미엄할인2배,현대백화점천호점할인,",2864
파이리퍼블릭,서울특별시 마포구 양화로23길 10-10 B1,다국적 퓨전,,,12:00 - 22:00,4.3,17.0,"2020망고플레이트인기맛집,",4864
아각아각,서울특별시 마포구 동교로25길 57,,,,21:00,4.2,10.0,"2020망고플레이트인기맛집,",2994
더비스킷카페,서울특별시 금천구 벚꽃로 40 롯데캐슬1단지상가 119호,카페 / 디저트,,,월-금: 08:30 - 22:50 토-일: 10:00 - 22:50,,0.0,,942
제주돔베고기국수,서울시 도봉구 쌍문동 100-2,국수 / 면 요리,,,,,1.0,,4063
풍년 닭도리탕,서울특별시 중구 세종대로14길 17-5,닭 / 오리 요리,,,16:00 - 23:50,3.9,16.0,"최자로드,2020망고플레이트인기맛집,수요미식회,",4996
애크로매틱 커피 컴퍼니,서울특별시 강동구 성내로14길 37,카페 / 디저트,,,08:00 - 20:00,3.9,7.0,,3126
연희동태찜,서울특별시 서대문구 연희맛로 25,해산물 요리,,,10:00 - 22:00,4.0,12.0,"동태,",3311
로얄인디안레스토랑,서울특별시 광진구 동일로22길 42,인도 음식,,,11:00 - 21:30,4.4,28.0,"2020망고플레이트인기맛집,건국대,",1318
작살치킨,서울특별시 송파구 백제고분로39길 11 1F,닭 / 오리 요리,,,15:30 - 01:30,3.8,24.0,"치킨,떡볶이,",3934
경성양꼬치,서울특별시 구로구 디지털로32나길 15,기타 중식,,,일-목: 14:00 - 02:00 금-토: 15:00 - 03:00,,2.0,,271
재구네닭발,서울특별시 중구 퇴계로86길 24,닭 / 오리 요리,,,00:00 - 24:00,3.9,14.0,"수요미식회,24시,",3982
스시사랑,서울특별시 서초구 반포대로26길 10 진흥펠리체 1F,회 / 스시,런치 오마카세A,25000.0,12:00 - 22:00,4.1,24.0,"2020망고플레이트인기맛집,초밥,",2761
스시 시미즈,서울특별시 강남구 언주로152길 11-3 B1,회 / 스시,점심 스시 오마카세,88000.0,11:30 - 22:00,4.5,6.0,,2732
매운삼겹살,서울특별시 노원구 상계로9가길 47,고기 요리,,,,,3.0,,1542
제주은희네해장국,서울특별시 동대문구 장한로2길 48,탕 / 찌개 / 전골,,,07:00 - 22:00,,2.0,,4070
일상,서울특별시 성북구 성북로 106,카페 / 디저트,오늘의커피 (hot),5500.0,화-일: 12:00 - 21:00,4.2,25.0,"성북동,카페,커피,대통령의맛집,성균관대,2020망고플레이트인기맛집,발레,",3894
마이란,서울특별시 성북구 동소문로22길 33-9 1F,퓨전 양식,,,,3.8,8.0,,1447
옹기꽃게장,서울특별시 도봉구 도봉산4가길 14-9,한정식 / 백반 / 정통 한식,,,11:00 - 21:00,,4.0,"게장,간장게장,",3503
차녕식당,서울특별시 동작구 사당로16가길 87 1F,,,,일,4.0,17.0,,4218
하영족발과보쌈,서울특별시 강서구 까치산로 163 1F,고기 요리,,,12:00 - 02:00,,3.0,,5104
소백양샤브샤브,서울특별시 관악구 봉천로 467 2F,기타 중식,,,10:00 - 01:00,3.7,7.0,,2569
카페브릭,서울특별시 중랑구 신내역로1길 127-11,카페 / 디저트,,,,,1.0,,4498
제일콩집,서울특별시 노원구 동일로174길 37-8,한정식 / 백반 / 정통 한식,,,09:00 - 21:00,3.9,25.0,"tv방영,콩요리,콩국수,두부,노원,비지찌개,서울여대,채식메뉴,",4058
봉샌드,서울특별시 동대문구 이문로30길 8,브런치 / 버거 / 샌드위치,,,09:00 - 22:00,4.0,17.0,"2020망고플레이트인기맛집,",2080
연어시장,서울특별시 노원구 석계로 13 1F,회 / 스시,,,월-토: 14:00 - 00:30 일: 14:00 - 23:00,,6.0,"연어,",3299
커피별녹색잔,서울특별시 양천구 목동로21길 26,카페 / 디저트,,,09:00 - 23:00,,7.0,,4566
파티엘하우스,서울특별시 금천구 디지털로 173 엘리시아지식센터 3F,뷔페,,,"

                      식당 홈페이지로 가기
                    
",,1.0,,4872
남춘식당,서울시 구로구 구로동 187-10,기타 한식,,,,,0.0,,668
대영식당,서울특별시 동대문구 장한로21길 9,고기 요리,,,,,1.0,,888
더페이머스램,서울특별시 마포구 월드컵북로 19,브런치 / 버거 / 샌드위치,조식 (음료미포함),9000.0,08:00 - 23:00,4.3,91.0,"커피,브런치,2020망고플레이트인기맛집,카페,연어 샌드위치,젊은 엄마,드립커피,아침 식사,양식,착한가격,",964
엄마손칼국수,서울특별시 노원구 상계로39길 5,국수 / 면 요리,,,10:00 - 22:00,,8.0,"칼국수,만두,",3224
별버거,서울특별시 마포구 독막로 65,브런치 / 버거 / 샌드위치,,,11:30 - 20:00,4.3,57.0,"2020망고플레이트인기맛집,수제버거,",2032
타마고,서울특별시 중구 을지로 82-1,정통 일식 / 일반 일식,,,11:00 - 21:00,4.0,25.0,"2020망고플레이트인기맛집,",4706
테르미니,서울특별시 노원구 화랑로53길 12,이탈리안,,,11:00 - 22:00,,4.0,"서울여대,콜키지가능,",4749
파낙스,서울특별시 영등포구 여의대방로65길 17,탕 / 찌개 / 전골,,,10:00 - 22:00,3.8,55.0,"여의도 벚꽃축제,삼계탕,여의도직장인맛집,들깨 요리,Yeouido Spring Flower Festival,",4836
프롬투커피,서울특별시 강동구 천중로51길 74,카페 / 디저트,,,09:00 - 21:00,,2.0,,5018
메이탄,서울특별시 강동구 천호대로 1125,정통 중식 / 일반 중식,,,11:00 - 21:30,,5.0,,1588
오아저씨수제고로케,서울특별시 중랑구 망우로 346,기타 일식,야채감자고로케,2300.0,11:00 - 21:00,,11.0,"고로케,",3418
평양면옥,서울특별시 중구 장충단로 207,국수 / 면 요리,,,11:00 - 21:30,4.2,164.0,"냉면,만두,육수,만두국,평양냉면,",4936
청수장,서울특별시 성북구 정릉로 237-2,고기 요리,,,11:00 - 22:00,4.1,8.0,"냉면,고깃집,",4317
본가,서울특별시 노원구 노해로83길 10-4,고기 요리,,,11:00 - 24:00,,1.0,"소고기,",2058
목란,서울특별시 서대문구 연희로15길 21,정통 중식 / 일반 중식,짜장면,6000.0,11:30 - 20:00,4.1,125.0,"수육,탕수육,",1695
마루기,서울특별시 동대문구 이문로28길 16,라멘 / 소바 / 우동,,,11:00 - 21:00,3.7,34.0,"한국외대,연예인맛집,차슈,돈부리,외대앞맛집,냉라멘,라멘,일본,",1420
아씨펍,서울특별시 구로구 새말로 102 신도림포스빌,치킨 / 호프 / 펍,,,17:00 - 02:00,,11.0,"피자,",3042
카페고르,서울특별시 도봉구 도봉로112길 38 1F,카페 / 디저트,,,10:00 - 22:00,3.0,5.0,,4456
비어바나,서울특별시 영등포구 도림로129길 5-1,치킨 / 호프 / 펍,,,월-금: 17:00 - 01:00 토: 15:00 - 01:00 일: 15:00 - 24:00,3.8,14.0,"술집추천,",2222
리도,서울특별시 동대문구 난계로26길 11,라멘 / 소바 / 우동,,,11:30 - 23:00,3.7,26.0,"라멘,돈코츠라멘,돈부리,",1364
웨일펍 수제맥주,서울특별시 마포구 독막로 72 2F,치킨 / 호프 / 펍,,,월-목: 17:00 - 02:00 금: 17:00 - 03:00 토: 15:00 - 03:00 일: 15:00 - 01:00,4.2,9.0,"2020망고플레이트인기맛집,술집추천,수제맥주,",3656
봉이만두,서울특별시 동대문구 망우로21길 36 1F,딤섬 / 만두,부추고기 찐만두 (8개),5000.0,12:00 - 18:00,4.0,65.0,"만두,2020망고플레이트인기맛집,중식,2018 인기,택배,손만두,생활의달인,군만두,Korean Dumplings,만두맛집,",2084
스담,서울특별시 중구 다산로28길 2-1,회 / 스시,,,월-금: 12:00 - 23:00 토: 12:00 - 22:00,4.2,21.0,"초밥,",2724
크로네,서울특별시 동대문구 경희대로 17,베이커리,,,07:30 - 23:00,3.5,25.0,"1호선,경희대맛집,케이크,",4673
베이커리봉교,서울특별시 마포구 독막로19길 46,베이커리,우유크림빵,2300.0,08:00 - 19:00,4.3,182.0,"우유,바게트,크림빵,우유크림빵,식빵,우유식빵,",2006
알프리베,서울특별시 관악구 남부순환로188길 9,카페 / 디저트,,,12:00 - 18:00,4.0,4.0,,3112
함스브로트과자점,서울특별시 도봉구 도봉로 483,베이커리,,,06:00 - 24:00,,6.0,"베이커리,빵집,",5200
카페오픈더도어,서울특별시 도봉구 도봉로 489 2F,카페 / 디저트,,,일-월: 11:00 - 22:00 수-토: 11:00 - 23:00,,1.0,,4514
강화통통생고기,서울특별시 마포구 동교로 90,고기 요리,,,17:00 - 05:00,4.3,25.0,"고깃집,2020망고플레이트인기맛집,돼지고기맛집,삼겹살,",231
아우어베이커리,서울특별시 송파구 올림픽로 240 롯데백화점잠실점 식품관 B1,베이커리,,,월-목: 10:30 - 20:00 금-일: 10:30 - 20:30,3.6,34.0,,3046
십분의일,서울특별시 중구 수표로 42-9 2F,칵테일 / 와인,,,18:00 - 24:00,3.9,30.0,"술집추천,와인바,데이트,콜키지가능,",2952
아이엠부대찌개,서울특별시 노원구 동일로198길 24 공릉우성아파트,탕 / 찌개 / 전골,,,11:00 - 22:00,,6.0,"부대찌개,라면,피자,실내놀이터,",3060
탁초밥,서울특별시 금천구 독산로74길 16,회 / 스시,,,,,2.0,,4721
착한피자,서울특별시 구로구 부일로15가길 3,기타 양식,,,,,1.0,,4232
나인온스버거,서울특별시 관악구 관악로 1 300동 유회진학술정보관,브런치 / 버거 / 샌드위치,,,11:00 - 21:00,3.6,7.0,,629
제주아방,서울특별시 종로구 돈화문로11다길 10,고기 요리,,,16:00 - 23:00,4.1,19.0,"목살,줄서서먹는,오겹살,고깃집,김치,모임장소,",4067
파르크,서울특별시 용산구 이태원로55가길 26-5,한정식 / 백반 / 정통 한식,7나물반상 (점심),15000.0,일-목: 11:30 - 22:00 금-토: 11:30 - 23:00,4.2,114.0,"깨끗하다,분위기,",4843
하루돈까스,서울특별시 서대문구 연세로7안길 16-3,까스 요리,하루,8000.0,11:00 - 21:30,3.9,120.0,"Cheese Donkatsu,Yonsei University,신촌,Sinchon,연세대,치즈돈가스,2020망고플레이트인기맛집,돈까스,",5097
4TENTIAL,서울특별시 강동구 양재대로136길 44 1F,카페 / 디저트,,,09:00 - 22:00,,6.0,,30
춘천골,서울특별시 강북구 한천로 1050,닭 / 오리 요리,,,11:30 - 22:00,,6.0,,4371
요요스시,서울특별시 마포구 양화로6길 9,회 / 스시,,,11:30 - 22:30,4.3,33.0,"다찌,참치,초밥,2020망고플레이트인기맛집,",3551
모퉁이우,서울특별시 강남구 압구정로79길 8,,,,,4.4,9.0,"고깃집,",1681
더메뉴얼,서울특별시 중랑구 동일로157길 65 1F,카페 / 디저트,,,10:00 - 22:00,,3.0,,924
치즈룸,서울특별시 강남구 논현로 854 안다즈호텔 B1 112호,이탈리안,,,,4.4,20.0,"안다즈호텔,",4391
다전식당,서울특별시 중구 청계천로 160,한정식 / 백반 / 정통 한식,,,09:00 - 21:00,4.1,11.0,"테라스,",797
BISTROT de YOUNTVILLE,서울특별시 강남구 선릉로158길 13-7 이안빌딩 1F,프랑스 음식,런치4코스,65000.0,11:30 - 22:30,4.4,122.0,"분위기,코스요리,프렌치,",56
도봉관,서울특별시 도봉구 노해로 261 더럭스나인,카페 / 디저트,,,12:00 - 22:00,4.0,6.0,,1005
원할머니보쌈족발,서울특별시 중랑구 면목로 354,한정식 / 백반 / 정통 한식,,,,,1.0,"족발,보쌈,",3643
우뇽파스타,서울특별시 동작구 서달로10길 10 2F,이탈리안,,,12:00 - 21:00,3.4,34.0,"스파게티,뚝배기스파게티,흑석동맛집,이탈리안,중앙대,마늘빵,파스타,연예인,",3571
깻잎치킨,서울특별시 노원구 화랑로51길 38 밀레니엄타워,닭 / 오리 요리,,,11:00 - 23:30,,8.0,"치킨,양념치킨,감자튀김,김말이,서울여대,콜키지가능,",571
구전동화,서울특별시 강남구 압구정로46길 26 2F,고기 요리,,,23:00,4.3,7.0,"고깃집,",444
커피매터스,서울특별시 성북구 동소문로10길 19-1,카페 / 디저트,,,12:00 - 22:00,3.8,10.0,,4560
백마 김씨네,서울특별시 강남구 남부순환로 2743,한정식 / 백반 / 정통 한식,,,11:30 - 22:00,4.4,7.0,"발렛가능,",1953
루프탑바플로팅,서울특별시 중구 퇴계로 137 21F,칵테일 / 와인,클라우드,14000.0,일-목: 17:00 - 24:00 금-토: 17:00 - 01:00,3.9,16.0,"루프탑,명동,술집추천,테라스,Myeong-dong,",1348
더베리와플,서울특별시 성북구 개운사길 22-5,,,,,3.8,39.0,"와플,",933
호박,서울특별시 은평구 연서로27길 16-11,한정식 / 백반 / 정통 한식,,,17:00 - 02:00,,10.0,"전통 주점,",5294
고대맛집ㅋㅋ,서울특별시 성북구 안암로9가길 80-17,기타 한식,,,월-금: 09:00 - 21:00 일: 11:00 - 21:00,3.5,12.0,"떡볶이,",312
