p_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
82,0.006236119857687375,0.0,0.0,0.0,0.0,0.00398638041535712,0.025193924225056997,0.0,0.03765396283636236,0.0,0.032299902852637175,0.0,0.0,0.01431472967332784,0.007498191733647915,0.0,0.0,0.009400717994424252,0.004314028120728937,0.07267478141843364,0.10497468427107082,0.0,0.0,0.0,0.022267357269621087,0.0,0.0,0.044989150401887494,0.07458727566628716,0.0,0.0040899227638079546,0.013401023523966488,0.01431472967332784,0.01702292177368716,0.0,0.0,0.010158840413329434,0.0,0.0,0.012112463569738942,0.0,0.0,0.013121835533883852,0.020317680826658868,0.0,0.06298481056264249,0.019682753300825778,0.0,0.0,0.0,0.0,0.008074975713159294,0.0,0.008287475074031906,0.0,0.0,0.004314028120728937,0.003704988856626029,0.0,0.0,0.0,0.0,0.09447721584396374,0.02862945934665568,0.020317680826658868,0.0,0.01431472967332784,0.0,0.0,0.0,0.0,0.006846175061156793,0.0,0.008287475074031906,0.00851146088684358,0.0,0.03633739070921682,0.013692350122313585,0.0,0.0,0.0,0.0,0.0,0.015746202640660623,0.0,0.021570140603644688,0.039365506601651556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00715736483666392,0.0,0.0,0.012767191330265371,0.0
83,0.0,0.03877405748641377,0.0,0.0,0.0,0.0,0.0037223095186957223,0.0044313208555901455,0.028321920250945713,0.0,0.004772191690635541,0.008271798930434938,0.0,0.008459794360672096,0.02658792513354087,0.062038491978262035,0.004229897180336048,0.0,0.0025495270675998096,0.014316575071906625,0.062038491978262035,0.0,0.010947969172634476,0.0,0.035719131745059966,0.006203849197826203,0.0,0.0,0.029386654094966227,0.0,0.0,0.019799518716466607,0.0,0.025150739991187315,0.0,0.0,0.012007450060308782,0.0,0.0,0.021474862607859937,0.0,0.0,0.015509622994565509,0.0030018625150771954,0.0,0.27296936470435296,0.023264434491848264,0.004328266882204328,0.0,0.0,0.0,0.014316575071906625,0.00563986290711473,0.004897775682494371,0.011632217245924132,0.0,0.030594324811197716,0.006568781503580686,0.0,0.007158287535953312,0.0,0.0,0.037223095186957225,0.016919588721344192,0.0,0.0,0.004229897180336048,0.0,0.0037982750190772674,0.0,0.003877405748641377,0.0,0.0,0.0,0.02012059199294985,0.00572663002876265,0.010737431303929968,0.0,0.0,0.0,0.0,0.0,0.0,0.009305773796739306,0.0,0.012747635337999047,0.0,0.007545221997356194,0.0,0.0,0.0,0.0,0.0,0.007754811497282754,0.0,0.008459794360672096,0.0,0.0,0.010060295996474925,0.012407698395652407
84,0.001943512256040885,0.0,0.0,0.0,0.0,0.0049694870344336554,0.007851789514405176,0.0,0.01706910764001125,0.0,0.050331984066699836,0.026172631714683918,0.0,0.0,0.06543157928670978,0.0,0.0,0.005859544413735205,0.0,0.015099595220009953,0.0,0.0,0.0,0.0,0.027758851818604158,0.0,0.010331301992638387,0.0,0.07231911394846871,0.0,0.015295693859230861,0.016705935137032286,0.0,0.03183157911245341,0.0,0.0,0.0,0.0,0.0,0.030199190440019907,0.0,0.0,0.049073684465032345,0.012664176636137378,0.0,0.026172631714683918,0.024536842232516173,0.0,0.0,0.0,0.016357894821677446,0.020132793626679937,0.0,0.0,0.016357894821677446,0.0,0.016133814070695564,0.013856099143067955,0.0,0.0,0.0,0.0,0.11777684271607762,0.023793301558803562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01706910764001125,0.0,0.010331301992638387,0.0,0.0,0.030199190440019907,0.0,0.0,0.0,0.0,0.0,0.0,0.058888421358038824,0.058888421358038824,0.045712473200304096,0.0,0.005305263185408902,0.0,0.0,0.0,0.0,0.0,0.016357894821677446,0.0,0.0,0.0,0.0,0.021221052741635608,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19828721126610727,0.0,0.0,0.0,0.0,0.3660686977220442,0.0,0.0,0.0,0.0,0.307025359379779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12861873163206958,0.0
86,0.004229708716919822,0.007120009673481699,0.00397395888752467,0.0,0.0,0.0021630409134627947,0.010252813929813647,0.020342884781376285,0.10215666053256352,0.002896275121416285,0.013144633243350832,0.01139201547757072,0.008137153912550514,0.0038836416400809272,0.016274307825101027,0.056960077387853594,0.0038836416400809272,0.005100902452643606,0.011704125490654848,0.019716949865026246,0.0,0.0,0.0050258891812812,0.0031069133120647414,0.010356377706882473,0.0,0.0,0.01220573086882577,0.017987392859322188,0.0,0.0022192237943319585,0.0036357496205012933,0.011650924920242781,0.027710307918415264,0.0,0.0,0.016536796660989755,0.0,0.0,0.10515706594680665,0.0,0.0,0.04984006771437189,0.005512265553663251,0.0017616518779748536,0.056960077387853594,0.01068001451022255,0.00397395888752467,0.0018778047490501189,0.0,0.014240019346963399,0.0,0.0,0.0,0.0213600290204451,0.0,0.00936330039252388,0.00201035567251248,0.0,0.013144633243350832,0.0,0.0,0.06835209286542432,0.015534566560323709,0.011024531107326502,0.0,0.0,0.0,0.0,0.0,0.01068001451022255,0.011144362967188747,0.0,0.0,0.013855153959207632,0.0026289266486701664,0.029575424797539367,0.0,0.0,0.0,0.0,0.004618384653069211,0.0,0.059808081257246286,0.0,0.023408250981309695,0.0,0.0023091923265346056,0.0,0.0,0.0,0.0,0.0,0.01068001451022255,0.006102865434412885,0.0,0.0,0.0,0.009236769306138422,0.01139201547757072
87,0.0025996766950884724,0.0,0.0,0.017504489746929048,0.0,0.009970911881162116,0.015754040772236143,0.0,0.028539928935210405,0.004450294003456538,0.02019748816953352,0.017504489746929048,0.018754810443138266,0.005967439686453085,0.018754810443138266,0.0,0.005967439686453085,0.0,0.007193625923395499,0.060592464508600556,0.0,0.0,0.015445138011996219,0.0,0.02386975874581234,0.0,0.006909667005366729,0.0,0.034548335026833646,0.0,0.0034099655351160487,0.016759617842804407,0.005967439686453085,0.0070964147622685336,0.0,0.0,0.0,0.004862358263035846,0.0,0.01009874408476676,0.0,0.015445138011996219,0.05470153045915327,0.02964470037786371,0.0054137597155450665,0.017504489746929048,0.03282091827549197,0.0,0.008656066358371508,0.0,0.0,0.006732496056511173,0.0,0.0,0.02188061218366131,0.017504489746929048,0.007193625923395499,0.0030890276023992436,0.0,0.0,0.007501924177255306,0.03750962088627653,0.183797142342755,0.007956586248604113,0.0,0.0,0.02386975874581234,0.0061062173535799,0.0,0.0,0.0,0.011415971574084161,0.0,0.0,0.028385659049074134,0.0,0.02019748816953352,0.0,0.0,0.0,0.0,0.0,0.012503206962092176,0.026256734620393574,0.0,0.016185658327639872,0.0,0.0035482073811342668,0.0,0.0,0.0,0.0,0.0,0.005470153045915327,0.009377405221569133,0.005967439686453085,0.0,0.0,0.0106446221434028,0.0
88,0.002234709357362205,0.09404401878899278,0.03149381094329061,0.0,0.0,0.0,0.027084677411229923,0.021495775723198354,0.024533222292780727,0.015302077633463234,0.05787324233168787,0.0,0.0,0.0,0.06448732716959506,0.0,0.0,0.006737481943092021,0.0,0.0,0.0,0.0,0.0,0.0,0.05471652002268672,0.0,0.0,0.0,0.047516977914438464,0.0,0.0058624842881450055,0.0,0.01025934750425376,0.07320183084116197,0.0,0.0,0.0,0.00835946833679936,0.0,0.06944789079802545,0.0,0.0,0.05642641127339568,0.007280827261083313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011574648466337574,0.0,0.0,0.02821320563669784,0.0,0.006183716303933773,0.03186432636615285,0.0,0.017361972699506362,0.0,0.0,0.07523521503119424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00940440187889928,0.0,0.0,0.0,0.01220030514019366,0.0,0.008680986349753181,0.009813288917112292,0.010747887861599177,0.0,0.0,0.0,0.0,0.0,0.0,0.00927557445590066,0.05642641127339568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01025934750425376,0.0,0.0,0.02440061028038732,0.0
89,0.0025670430775025024,0.0,0.006029566298319832,0.0,0.0,0.003281915833262693,0.0,0.012346254801321559,0.04227250285235099,0.0,0.04653588348190434,0.03456951344370037,0.0,0.011785061401261489,0.0,0.0,0.0,0.0038697216541455637,0.01775831170053101,0.009971975031836645,0.0,0.0,0.0,0.0,0.05237805067227329,0.0,0.010234395427411292,0.018519382201982338,0.06140637256446776,0.0,0.010101481201081276,0.0055164117197394206,0.0,0.0,0.0,0.0,0.0,0.024006606558125254,0.0,0.01994395006367329,0.0,0.0,0.04321189180462546,0.008363591962185573,0.002672900523997451,0.06913902688740074,0.0,0.006029566298319832,0.0028491357233818987,0.0,0.0,0.013295966709115526,0.0,0.006822930284940862,0.0,0.0,0.007103324680212404,0.012201004744835424,0.0,0.009971975031836645,0.0,0.0,0.12963567541387638,0.023570122802522978,0.0,0.0,0.017677592101892233,0.018088698894959496,0.0,0.0,0.016204459426734548,0.016909001140940398,0.0,0.006822930284940862,0.04204400283693288,0.0,0.009971975031836645,0.0,0.0,0.0,0.0,0.0,0.024692509602643117,0.025927135082775277,0.0,0.01598248053047791,0.0,0.0,0.06481783770693819,0.0,0.0,0.0,0.0,0.0,0.0,0.005892530700630744,0.0,0.0,0.00700733380615548,0.0
90,0.0,0.02602568464029043,0.0,0.005205136928058086,0.0,0.0019766342764777544,0.012492328627339407,0.014871819794451674,0.059406454070228154,0.005293359587855681,0.02402370889872963,0.03123082156834852,0.0037179549486129186,0.0,0.02602568464029043,0.10410273856116171,0.0,0.0,0.004278194735390208,0.012011854449364815,0.0,0.0,0.004592767877698311,0.0,0.042587483956838895,0.0,0.008218637254828557,0.011153864845838756,0.03287454901931423,0.0,0.0,0.00664485565284011,0.0,0.0422038129302007,0.0,0.0,0.0,0.0,0.0,0.10810669004428333,0.0,0.0,0.02602568464029043,0.010074458570435004,0.0,0.06246164313669704,0.029278895220326735,0.0,0.0,0.0,0.0,0.020019757415608023,0.0,0.0,0.029278895220326735,0.0,0.008556389470780416,0.007348428604317298,0.0,0.0,0.0,0.0,0.06246164313669704,0.014195827985612962,0.030223375711305015,0.0,0.01064687098920972,0.0,0.0,0.0,0.0,0.0,0.002365971330935494,0.0,0.0042203812930200705,0.004804741779745926,0.0,0.0,0.014871819794451674,0.0,0.0,0.0,0.0,0.0,0.0,0.02353007104464614,0.0,0.0042203812930200705,0.0,0.0,0.0,0.0,0.0,0.009759631740108911,0.0,0.007097913992806481,0.0,0.0,0.02110190646510035,0.010410273856116172
91,0.0072238334062091495,0.02026686594519789,0.0,0.016213492756158316,0.0,0.0,0.00972809565369499,0.023162132508797593,0.015861025522328785,0.0164882977181271,0.0,0.0,0.0,0.0,0.011581066254398796,0.0,0.0,0.0,0.019989237644578745,0.018707876257105748,0.16213492756158313,0.0,0.01430602302013969,0.0,0.03439225736154795,0.0,0.006400062930062492,0.0,0.025600251720249968,0.03242698551231663,0.006316945229672071,0.03104711378838826,0.011054654151926123,0.0,0.011054654151926123,0.0,0.01569047686079837,0.009007495975643508,0.0,0.0,0.0,0.0,0.02026686594519789,0.007845238430399184,0.0,0.0,0.03040029891779684,0.011311739132203475,0.0,0.0,0.0,0.012471917504737164,0.0,0.0,0.02026686594519789,0.0,0.0,0.017167227624167627,0.0,0.018707876257105748,0.0,0.0,0.048640478268474945,0.014739538869234832,0.03138095372159674,0.0,0.0,0.0,0.0,0.0,0.010133432972598945,0.0,0.0,0.0,0.013146075207695932,0.0,0.04676969064276437,0.0,0.0,0.0,0.0,0.0,0.023162132508797593,0.09728095653694989,0.0,0.023320777252008533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010133432972598945,0.0,0.011054654151926123,0.0,0.0,0.013146075207695932,0.0
92,0.0032870744248993684,0.0,0.005147201812633119,0.01475531186288161,0.0,0.0,0.008853187117728966,0.02634877118371716,0.03127484579632515,0.0037513504736139684,0.005675119947262157,0.004918437287627204,0.0,0.010060439906510189,0.015809262710230296,0.0,0.0,0.0,0.0030319133964825224,0.03405071968357295,0.0,0.0,0.02603878564037931,0.0,0.046948719563714214,0.0,0.002912232604516107,0.0,0.046595721672257714,0.0,0.005748822803720108,0.042382278755085476,0.0,0.01794564956296412,0.0,0.0,0.007139667030426585,0.004098697739689336,0.0,0.008512679920893237,0.0,0.0,0.01844413982860201,0.010709500545639877,0.0,0.05902124745152644,0.013833104871451509,0.005147201812633119,0.0072965827893370595,0.044265935588644834,0.0,0.005675119947262157,0.0,0.0,0.013833104871451509,0.0,0.009095740189447567,0.005207757128075862,0.0,0.0,0.0063237050840921185,0.0,0.14017546269737527,0.013413919875346918,0.0,0.0,0.01509065985976528,0.0,0.0,0.05107607952535942,0.004611034957150503,0.0,0.006706959937673459,0.005824465209032214,0.011963766375309414,0.0034050719683572945,0.0468197395649128,0.0,0.005269754236743432,0.0,0.0,0.0,0.0,0.022132967794322417,0.0,0.018191480378895133,0.0,0.0029909415938273536,0.0,0.0,0.0,0.0,0.013413919875346918,0.004611034957150503,0.0,0.025151099766275473,0.0,0.02603878564037931,0.00897282478148206,0.0
93,0.0,0.0,0.0,0.00926446477424791,0.0,0.01055445354028243,0.033352073187292476,0.0,0.027189190098336258,0.0,0.05701209091844868,0.0,0.0,0.006316680527896303,0.013234949677497014,0.0,0.0,0.0,0.007614628581573624,0.010689767047209128,0.0,0.0,0.0,0.0,0.014037067839769563,0.0,0.0036570255687820696,0.019852424516245522,0.029256204550256557,0.01852892954849582,0.0036095317302264588,0.0,0.006316680527896303,0.022535184586008433,0.006316680527896303,0.0,0.008965611071852817,0.0,0.0,0.010689767047209128,0.0,0.0,0.05790290483904944,0.02241402767963204,0.0,0.05558678864548747,0.017370871451714832,0.006463580075056681,0.003054219156345465,0.0,0.011580580967809888,0.02850604545922434,0.0,0.0,0.011580580967809888,0.0,0.019036571453934063,0.0032698110967933802,0.0,0.0,0.0,0.0,0.19455376025920612,0.02526672211158521,0.04482805535926408,0.0,0.006316680527896303,0.0,0.005672121290355863,0.0,0.0,0.006042042244074724,0.0,0.0,0.030046912781344578,0.0,0.02672441761802282,0.0,0.006617474838748507,0.0,0.0,0.0,0.0,0.0,0.027793394322743734,0.03426582861708131,0.0,0.0037558640976680722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006316680527896303,0.0,0.0,0.0075117281953361445,0.01852892954849582
94,0.004382252473017709,0.030736631928804763,0.0034310658897270434,0.009835722217217525,0.0,0.003735084386285136,0.01180286666066103,0.014051031738882178,0.0561277626526,0.0,0.011348910250635606,0.01967144443443505,0.0,0.0033530871195059744,0.017563789673602722,0.0,0.010059261358517922,0.0,0.008084155247028102,0.011348910250635606,0.19671444434435048,0.0,0.0,0.0026824696956047793,0.02980521884005311,0.0,0.011647565783547068,0.0,0.05047278506203729,0.0,0.003832099565149685,0.012556241128362797,0.006706174239011949,0.019937274764630118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04303128470032667,0.007138830641528848,0.0,0.059014333303305154,0.036883958314565715,0.0,0.016212728929479437,0.0,0.0061473263857609525,0.02648079058481641,0.0,0.0,0.0061473263857609525,0.0,0.014147271682299178,0.0,0.0,0.022697820501271213,0.0,0.0,0.08360363884634896,0.008941565652015931,0.004759220427685899,0.0,0.0,0.0,0.0,0.022697820501271213,0.0030736631928804763,0.0,0.0,0.0038825219278490228,0.003987454952926023,0.0,0.01702336537595341,0.0,0.0,0.0,0.007376791662913144,0.0,0.0,0.0,0.0,0.019199868711691742,0.0,0.0,0.0,0.0,0.0,0.0,0.0044707828260079656,0.0,0.0,0.006706174239011949,0.0,0.00867857842695664,0.007974909905852047,0.009835722217217525
95,0.006486090575156839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06408539492193006,0.011103307594760012,0.016797311489508738,0.01455766995757424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08619673001195273,0.0,0.0,0.0,0.014888526092973654,0.05311582281817628,0.0,0.0,0.0,0.0,0.0,0.07558790170278933,0.0,0.0,0.027295631170451695,0.010566050775658722,0.0,0.08734601974544542,0.0818868935113551,0.0,0.0,0.0,0.0,0.033594622979017476,0.0,0.0,0.0,0.0,0.01794781227646139,0.0,0.0,0.0,0.0,0.0,0.15285553455452952,0.01985136812396487,0.0,0.0,0.014888526092973654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017705274272725426,0.0,0.05039193446852622,0.0,0.0,0.0,0.0,0.0,0.0,0.06550951480908408,0.0,0.03589562455292278,0.0,0.008852637136362713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014888526092973654,0.0,0.0,0.017705274272725426,0.0
96,0.005647083217984559,0.0,0.005895146305079488,0.004224854851973633,0.0037278131046826176,0.0016043752602431518,0.01013965164473672,0.009053260397086357,0.03995243175235936,0.0021482312806645593,0.05524810191042444,0.0,0.009053260397086357,0.005761165707236773,0.0,0.0,0.0,0.0,0.050351009879685764,0.004874832521508039,0.04224854851973633,0.0,0.0,0.0,0.014082849506578779,0.004224854851973633,0.003335411725242342,0.0,0.03668952897766577,0.008449709703947266,0.0032920946898495848,0.018877011040733253,0.0028805828536183865,0.006851115976173459,0.0028805828536183865,0.0,0.01226570763476216,0.004694283168859593,0.0,0.05362315773658843,0.0,0.01491125241873047,0.010562137129934082,0.01226570763476216,0.0,0.06759767763157813,0.007921602847450563,0.005895146305079488,0.008356855751156637,0.008449709703947266,0.005281068564967041,0.0,0.0038407771381578485,0.0,0.0026405342824835205,0.0,0.0034724834399783287,0.0253491291118418,0.0,0.0,0.003621304158834543,0.009053260397086357,0.0760473873355254,0.07297476562499913,0.004088569211587387,0.0,0.0028805828536183865,0.008842719457619233,0.0,0.0,0.005281068564967041,0.005510680241704739,0.0,0.006670823450484684,0.030830021892780567,0.0,0.024374162607540193,0.0,0.0,0.0,0.0126745645559209,0.0,0.006035506931390904,0.0126745645559209,0.03168641138980225,0.018230538059886225,0.015843205694901125,0.0051383369821300946,0.0,0.0,0.0,0.0,0.015363108552631394,0.007921602847450563,0.009053260397086357,0.0028805828536183865,0.0,0.0,0.013702231952346919,0.0
97,0.0025306543938743552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04445149457066258,0.008664274365468131,0.01310749198878512,0.011359826390280438,0.0,0.0,0.012171242561014754,0.0,0.0,0.015259468285451334,0.007002632706337256,0.019661237983177683,0.0,0.0,0.0,0.009294403410229449,0.03614490215089231,0.0,0.0,0.0,0.04035727796546998,0.0,0.0,0.02175285904521786,0.0,0.04144801520777998,0.0,0.0,0.0,0.0,0.0,0.019661237983177683,0.0,0.0,0.04259934896355164,0.01649007056653612,0.0,0.034079479170841316,0.0,0.0,0.005617496566622195,0.0,0.0,0.01310749198878512,0.0,0.0,0.04259934896355164,0.0,0.0,0.0,0.0,0.019661237983177683,0.0,0.07302745536608853,0.18743713543962723,0.015490672350382416,0.0,0.0,0.0,0.0,0.0,0.0,0.01064983724088791,0.0,0.0,0.026904851976979983,0.027632010138519986,0.0,0.029491856974766525,0.011112873642665645,0.012171242561014754,0.0,0.0,0.0,0.0,0.07667882813439297,0.0,0.02100789811901177,0.0,0.006908002534629996,0.0,0.0,0.0,0.0,0.0,0.01064983724088791,0.0,0.0,0.0,0.0,0.013816005069259993,0.0
98,0.0,0.01781178472961352,0.0,0.02849885556738163,0.0,0.00541117510773069,0.008549656670214489,0.010178162702636297,0.03717242030528039,0.0,0.010961098295146781,0.01899923704492109,0.0,0.0,0.0,0.2849885556738163,0.0,0.00638034079866753,0.0,0.0,0.0,0.0,0.0,0.0,0.030226058935101736,0.0,0.0,0.0,0.022499096500564444,0.0,0.022206900442115558,0.009095379436398394,0.0,0.034660770284653336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03562356945922704,0.006894884411463298,0.0,0.02849885556738163,0.02671767709442028,0.0,0.0,0.0,0.0,0.021922196590293562,0.0,0.0,0.02671767709442028,0.02849885556738163,0.02342371690469723,0.0,0.0,0.0,0.0,0.0,0.05699771113476326,0.03886207577370222,0.0,0.0,0.0,0.0,0.0,0.0,0.00890589236480676,0.0,0.0,0.0,0.011553590094884447,0.0,0.008220823721360087,0.009293105076320097,0.0,0.0,0.010687070837768113,0.0,0.0,0.0,0.0,0.04099150458322015,0.0,0.005776795047442223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005776795047442223,0.05699771113476326
99,0.004011205264122545,0.0,0.009421668178520396,0.04051317316763771,0.0,0.0,0.00810263463352754,0.00964599361134231,0.017614423116364217,0.0,0.04155197247962841,0.0,0.0,0.009207539356281297,0.0,0.0,0.0,0.0,0.011099499497982931,0.0,0.0,0.0,0.011915639166952267,0.0,0.028645677997319593,0.0,0.0,0.0,0.04264544543961864,0.0,0.01052290212146434,0.0,0.0,0.010949506261523705,0.0,0.0,0.0,0.0,0.0,0.04674596903958197,0.0,0.0,0.033760977639698084,0.006534382768973823,0.0,0.13504391055879233,0.0,0.0,0.0,0.0,0.0,0.010387993119907103,0.0,0.01066136135990466,0.016880488819849042,0.0,0.016649249246974397,0.004766255666780906,0.0,0.0,0.0,0.0,0.14854830161467159,0.0,0.026137531075895292,0.0,0.018415078712562594,0.0,0.0,0.031163979359721313,0.0,0.008807211558182109,0.0,0.0,0.010949506261523705,0.0,0.031163979359721313,0.0,0.0,0.0,0.0,0.0,0.0,0.020256586583818854,0.04051317316763771,0.022198998995965863,0.0,0.02189901252304741,0.0,0.0,0.0,0.0,0.0,0.033760977639698084,0.0,0.0,0.0,0.0,0.02189901252304741,0.02700878211175847
100,0.0038225399642355168,0.01072434823299409,0.011971365469388751,0.0,0.0,0.0065160596858698265,0.015443061455511489,0.0,0.05315546515484027,0.004362446738845054,0.05939639021350572,0.0,0.006128198990282337,0.005849644490724049,0.006128198990282337,0.0,0.017548933472172144,0.003841557575997883,0.0035258131176966866,0.0,0.0,0.0,0.0,0.009359431185158478,0.038997629938160326,0.0,0.006773272568206793,0.0,0.06095945311386114,0.0,0.013370615978797826,0.01642878878245903,0.005849644490724049,0.04173800393381484,0.005849644490724049,0.0,0.0,0.0,0.0,0.0,0.0,0.015140256328932832,0.032173044698982266,0.020756803031601462,0.002653446985483074,0.08579478586395271,0.0,0.0,0.0,0.0,0.0,0.013199197825223495,0.007799525987632065,0.0,0.016086522349491133,0.0,0.007051626235393373,0.006056102531573133,0.0,0.009899398368917622,0.0,0.0,0.11153322162313854,0.038997629938160326,0.0,0.0,0.005849644490724049,0.0,0.005252741991670574,0.0,0.0,0.0,0.0,0.0,0.0069563339889691395,0.0,0.04949699184458811,0.0,0.0,0.0,0.012869217879592908,0.0,0.0,0.03860765363877873,0.025738435759185815,0.03878394429466356,0.0,0.0034781669944845698,0.0,0.0,0.0,0.0,0.0,0.016086522349491133,0.009192298485423505,0.005849644490724049,0.0,0.0,0.0069563339889691395,0.0
101,0.0019910818631439066,0.0,0.009353454333838817,0.02681323575700461,0.011829368716325563,0.0,0.008043970727101382,0.047880778137508226,0.03934550899125676,0.006816924345001172,0.030938348950389934,0.0,0.0,0.009140875826251572,0.01915231125500329,0.0,0.0,0.0,0.00550956899116533,0.0,0.0,0.0,0.011829368716325563,0.0,0.07718961808834661,0.0,0.0,0.0,0.02116834401868785,0.0,0.047010218535008086,0.0,0.018281751652503144,0.02174046142459833,0.0,0.0,0.012974146334034488,0.007448121043612391,0.0,0.06187669790077987,0.0,0.023658737432651126,0.03351654469625576,0.0,0.0,0.05362647151400922,0.0,0.0,0.00883952827153998,0.0,0.0,0.0,0.0,0.0,0.00837913617406394,0.0,0.027547844955826652,0.02839048491918135,0.015469174475194967,0.0,0.0,0.0,0.09384632514951613,0.012187834435002095,0.05189658533613795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326106921368975,0.0,0.007734587237597484,0.0,0.009576155627501646,0.0,0.0,0.0,0.0,0.02010992681775346,0.0,0.01101913798233066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014364233441252467,0.018281751652503144,0.0,0.0,0.0326106921368975,0.0
102,0.0023635783486074527,0.0,0.0,0.0,0.0,0.0,0.019097713056748216,0.034103059029907526,0.0570855553326713,0.008092251295232295,0.02448424750865156,0.010609840587082343,0.0,0.0,0.04547074537321004,0.0,0.0217019466553957,0.007126012334607543,0.0,0.01836318563148867,0.0,0.0,0.0,0.0,0.048226548123101565,0.0,0.0,0.034103059029907526,0.02512856981151081,0.0,0.01240111237451183,0.010158358008908625,0.0,0.03871158052043557,0.0,0.0,0.0,0.0,0.0,0.07345274252595468,0.0,0.0,0.059680353302338174,0.015401381497377593,0.0,0.1273180870449881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01989345110077939,0.0,0.013080625381334393,0.0,0.0,0.0,0.0,0.0,0.09548856528374108,0.0434038933107914,0.0,0.0,0.01085097332769785,0.0,0.0,0.0,0.009946725550389696,0.0,0.0,0.0,0.012903860173478525,0.0,0.04590796407872168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022891094417335188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03255291998309355,0.0,0.0,0.0,0.0
103,0.0054533188958924995,0.0,0.0,0.0,0.0,0.0,0.06609422501821709,0.0,0.035920774466422334,0.0,0.02824539530693038,0.0,0.0,0.0,0.0,0.0,0.025035691294779203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022253947817581516,0.0,0.0,0.0,0.0579773903668571,0.0,0.014306109311302401,0.0,0.0,0.05954434686325864,0.0,0.0,0.0,0.0,0.0,0.12710427888118672,0.0,0.0,0.0,0.0,0.0,0.0,0.0688481510606428,0.0,0.0,0.0,0.0,0.0,0.03338092172637227,0.0,0.0,0.0,0.01509000571192171,0.025919303928712584,0.0,0.0,0.0,0.0,0.1101570416970285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02977217343162932,0.0,0.04236809296039558,0.0,0.0,0.1101570416970285,0.0,0.0,0.0,0.0,0.05507852084851425,0.022635008567882565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044658260147443986,0.0
