address,tags,open_time,price,p_id,link,p_rate,category,p_name,open_day
서울 마포구 동교동 190-1,,공원,,b21,https://place.map.kakao.com/1158487374#comment,0/5,b,경의선숲길,
서울 양천구 남부순환로64길 20 (우)07916,,도시근린공원,,b22,https://place.map.kakao.com/18164705#comment,0/5,b,서서울호수공원,
서울 용산구 이촌로72길 62 (우)04427,"청소년을 위한 청소년광장과 X-게임장, 국제규모의 인라인스케이트장, 농구장, 테니스장, 게이트볼장 등의 운동경기장 등이 여가 및 레포츠 공간으로 유용하게 활용",도시근린공원,,b23,https://place.map.kakao.com/8625698#comment,0/5,b,이촌한강공원,
서울 서초구 양재동 236,"서초구 양재동에 위치한 공원으로 숲이 좋아 연인들의 만남의 장소로 이용됩니다.현재 도심에서는 매우 보기 드문 울창한 수림대를 형성하고 있고 특히 가을에는 감, 모과 등 과일이 열려 풍성한 자연을 만끽할 수 있습니다.",도시근린공원,,b24,https://place.map.kakao.com/11345935#comment,0/5,b,양재시민의숲,"매일 00:00 ~ 24:00
더보기"
서울 영등포구 여의공원로 68 (우)07243,"여의도에 위치한 공원으로 자연생태의 숲, 문화의 마당, 잔디마당, 한국 전통의 숲으로 구분됩니다.",도시근린공원,,b25,https://place.map.kakao.com/11358098#comment,0/5,b,여의도공원,연중무휴
서울 강남구 신사동 649-9,도산 안창호 선생의 애국정신과 민중의 교화를 위한 교육정신을 국민의 귀감으로 삼게 하고자 조성된 근린공원,도시근린공원,,b26,https://place.map.kakao.com/7832114#comment,0/5,b,도산근린공원,
서울 종로구 종로 99 (우)03140,탑골공원은 조선시대 원각사(圓覺寺) 터에 세운 서울 최초의 근대식 공원으로‘파고다공원’이라고도 부름,도시근린공원,,b27,https://place.map.kakao.com/8625328#comment,0/5,b,탑골공원,
서울 종로구 대학로 104 (우)03087,마로니에 나무가 자라고 있어서 마로니에공원이라는 이름이 붙은 곳,도시근린공원,,b28,https://place.map.kakao.com/10353868#comment,0/5,b,마로니에공원,"매일 00:00 ~ 24:00
더보기"
서울 중구 퇴계로 33 (우)04528,,공원,,b29,https://place.map.kakao.com/27327842#comment,0/5,b,서울로7017,
서울 용산구 효창원로 177-18 (우)04311,느티나무로 지역주민의 쾌적하고 편안한 이용을 할 수 있는 곳,도시근린공원,,b210,https://place.map.kakao.com/10955757#comment,0/5,b,효창공원,연중무휴
서울 중구 을지로 281 (우)04566,"시민들이 도시 일상 속에서 서울역사와 시민참여문화, 조경과 스트리트퍼니처 등을 통합적으로 편하게 누리는 친환경 창조공원",도시근린공원,,b211,https://place.map.kakao.com/11666813#comment,0/5,b,동대문디자인플라자(DDP) 동대문역사문화공원,
서울 용산구 서빙고로 137 (우)04383,"잔디밭, 주변과 잘 어울리는 연못, 산뜻하게 닦여진 산책로가 펼쳐져 있으며 산책로, 자연학습장 등이 있는 자연공원이다.",도시근린공원,,b212,https://place.map.kakao.com/8471638#comment,0/5,b,용산가족공원,
서울 관악구 낙성대로 77 (우)08799,1974년도에 강감찬장군을 기념하기 위해 조성된 사당 및 공원,도시근린공원,,b213,https://place.map.kakao.com/10203930#comment,0/5,b,낙성대공원,연중무휴
서울 영등포구 노들로 221 (우)07231,잔디밭에서 바라보는 탁 트인 전망이 다른 곳에서 쉽게 보기 힘든 풍광을 제공하는 한강공원,공원,,b214,https://place.map.kakao.com/8143124#comment,0/5,b,양화한강공원,
서울 마포구 마포나루길 407 (우)03954,,공원,,b30,https://place.map.kakao.com/2057900176#comment,0/5,b,서울함공원,"화~금 10:00 ~ 19:00
토,일 10:00 ~ 20:00"
서울 중구 태평로1가 54-3,역사와 문화가 살아있는 서울의 상징적인 장소로서 시민이 한데 어울리는 친근한 마당,도시근린공원,,b31,https://place.map.kakao.com/7940285#comment,0/5,b,서울광장,
서울 중구 태평로1가 1,,도시근린공원,,b32,https://place.map.kakao.com/11512319#comment,0/5,b,청계광장,
서울 중랑구 용마산로 250-12 (우)02257,암반채석으로 생긴 높은 바위절벽을 최대한 이용하여 만든 3개의 인공폭포와 연못이 설치되어 있는 공원,도시근린공원,,b33,https://place.map.kakao.com/10625168#comment,0/5,b,용마폭포공원,
서울 강동구 올림픽로 702 (우)05324,강동의 역사적 인물인 해공 신익희 선생의 호를 따서 이름을 붙인 자연학습공원,도시근린공원,,b34,https://place.map.kakao.com/15143273#comment,0/5,b,천호공원,연중무휴
서울 양천구 목동동로 363 (우)07983,,도시근린공원,,b35,https://place.map.kakao.com/8124474#comment,0/5,b,파리공원,연중무휴
